| Kernel Combination                        |   Initialization Number |   Epoch Number |   Training Loss |
|-------------------------------------------|-------------------------|----------------|-----------------|
| periodic + periodic + periodic + periodic |                       1 |              0 |       228.735   |
| periodic + periodic + periodic + periodic |                       1 |            100 |        31.7331  |
| periodic + periodic + periodic + periodic |                       1 |            200 |        23.3086  |
| periodic + periodic + periodic + periodic |                       1 |            300 |        19.4198  |
| periodic + periodic + periodic + periodic |                       1 |            400 |        17.0569  |
| periodic + periodic + periodic + periodic |                       1 |            500 |        15.4372  |
| periodic + periodic + periodic * periodic |                       1 |              0 |       212.055   |
| periodic + periodic + periodic * periodic |                       1 |            100 |        33.3242  |
| periodic + periodic + periodic * periodic |                       1 |            200 |        24.4462  |
| periodic + periodic + periodic * periodic |                       1 |            300 |        20.3371  |
| periodic + periodic + periodic * periodic |                       1 |            400 |        17.8335  |
| periodic + periodic + periodic * periodic |                       1 |            500 |        16.1136  |
| periodic + periodic * periodic * periodic |                       1 |              0 |       240.58    |
| periodic + periodic * periodic * periodic |                       1 |            100 |        38.114   |
| periodic + periodic * periodic * periodic |                       1 |            200 |        27.8352  |
| periodic + periodic * periodic * periodic |                       1 |            300 |        23.0571  |
| periodic + periodic * periodic * periodic |                       1 |            400 |        20.1367  |
| periodic + periodic * periodic * periodic |                       1 |            500 |        18.1259  |
| periodic * periodic + periodic * periodic |                       1 |              0 |       231.401   |
| periodic * periodic + periodic * periodic |                       1 |            100 |        37.1009  |
| periodic * periodic + periodic * periodic |                       1 |            200 |        27.1866  |
| periodic * periodic + periodic * periodic |                       1 |            300 |        22.5665  |
| periodic * periodic + periodic * periodic |                       1 |            400 |        19.7371  |
| periodic * periodic + periodic * periodic |                       1 |            500 |        17.7858  |
| periodic * periodic * periodic * periodic |                       1 |              0 |       332.214   |
| periodic * periodic * periodic * periodic |                       1 |            100 |        52.2285  |
| periodic * periodic * periodic * periodic |                       1 |            200 |        37.8336  |
| periodic * periodic * periodic * periodic |                       1 |            300 |        31.0964  |
| periodic * periodic * periodic * periodic |                       1 |            400 |        26.9558  |
| periodic * periodic * periodic * periodic |                       1 |            500 |        24.0917  |
| periodic + periodic + periodic + RQ       |                       1 |              0 |        88.3653  |
| periodic + periodic + periodic + RQ       |                       1 |            100 |        12.0701  |
| periodic + periodic + periodic + RQ       |                       1 |            200 |         9.07623 |
| periodic + periodic + periodic + RQ       |                       1 |            300 |         7.69166 |
| periodic + periodic + periodic + RQ       |                       1 |            400 |         6.84589 |
| periodic + periodic + periodic + RQ       |                       1 |            500 |         6.26205 |
| periodic + periodic + periodic * RQ       |                       1 |              0 |        95.2907  |
| periodic + periodic + periodic * RQ       |                       1 |            100 |        13.6594  |
| periodic + periodic + periodic * RQ       |                       1 |            200 |        10.1829  |
| periodic + periodic + periodic * RQ       |                       1 |            300 |         8.62004 |
| periodic + periodic + periodic * RQ       |                       1 |            400 |         7.6645  |
| periodic + periodic + periodic * RQ       |                       1 |            500 |         6.99834 |
| periodic + periodic * periodic + RQ       |                       1 |              0 |        74.3737  |
| periodic + periodic * periodic + RQ       |                       1 |            100 |        12.7822  |
| periodic + periodic * periodic + RQ       |                       1 |            200 |         9.67017 |
| periodic + periodic * periodic + RQ       |                       1 |            300 |         8.20741 |
| periodic + periodic * periodic + RQ       |                       1 |            400 |         7.30207 |
| periodic + periodic * periodic + RQ       |                       1 |            500 |         6.671   |
| periodic + periodic * periodic * RQ       |                       1 |              0 |       111.709   |
| periodic + periodic * periodic * RQ       |                       1 |            100 |        18.1232  |
| periodic + periodic * periodic * RQ       |                       1 |            200 |        13.452   |
| periodic + periodic * periodic * RQ       |                       1 |            300 |        11.2517  |
| periodic + periodic * periodic * RQ       |                       1 |            400 |         9.88868 |
| periodic + periodic * periodic * RQ       |                       1 |            500 |         8.93825 |
| periodic * periodic + periodic * RQ       |                       1 |              0 |       107.991   |
| periodic * periodic + periodic * RQ       |                       1 |            100 |        17.9247  |
| periodic * periodic + periodic * RQ       |                       1 |            200 |        13.3171  |
| periodic * periodic + periodic * RQ       |                       1 |            300 |        11.146   |
| periodic * periodic + periodic * RQ       |                       1 |            400 |         9.80039 |
| periodic * periodic + periodic * RQ       |                       1 |            500 |         8.86149 |
| periodic * periodic * periodic + RQ       |                       1 |              0 |       109.184   |
| periodic * periodic * periodic + RQ       |                       1 |            100 |        17.9343  |
| periodic * periodic * periodic + RQ       |                       1 |            200 |        13.322   |
| periodic * periodic * periodic + RQ       |                       1 |            300 |        11.1487  |
| periodic * periodic * periodic + RQ       |                       1 |            400 |         9.80197 |
| periodic * periodic * periodic + RQ       |                       1 |            500 |         8.86233 |
| periodic * periodic * periodic * RQ       |                       1 |              0 |       218.039   |
| periodic * periodic * periodic * RQ       |                       1 |            100 |        33.6088  |
| periodic * periodic * periodic * RQ       |                       1 |            200 |        24.4307  |
| periodic * periodic * periodic * RQ       |                       1 |            300 |        20.1038  |
| periodic * periodic * periodic * RQ       |                       1 |            400 |        17.4233  |
| periodic * periodic * periodic * RQ       |                       1 |            500 |        15.5538  |
| periodic + periodic + periodic + SE       |                       1 |              0 |        98.2687  |
| periodic + periodic + periodic + SE       |                       1 |            100 |        12.8103  |
| periodic + periodic + periodic + SE       |                       1 |            200 |         9.57843 |
| periodic + periodic + periodic + SE       |                       1 |            300 |         8.08776 |
| periodic + periodic + periodic + SE       |                       1 |            400 |         7.17892 |
| periodic + periodic + periodic + SE       |                       1 |            500 |         6.55243 |
| periodic + periodic + periodic * SE       |                       1 |              0 |       126.214   |
| periodic + periodic + periodic * SE       |                       1 |            100 |        14.7996  |
| periodic + periodic + periodic * SE       |                       1 |            200 |        11.1447  |
| periodic + periodic + periodic * SE       |                       1 |            300 |         9.3984  |
| periodic + periodic + periodic * SE       |                       1 |            400 |         8.32104 |
| periodic + periodic + periodic * SE       |                       1 |            500 |         7.57401 |
| periodic + periodic * periodic + SE       |                       1 |              0 |        76.7569  |
| periodic + periodic * periodic + SE       |                       1 |            100 |        12.9042  |
| periodic + periodic * periodic + SE       |                       1 |            200 |         9.7659  |
| periodic + periodic * periodic + SE       |                       1 |            300 |         8.29481 |
| periodic + periodic * periodic + SE       |                       1 |            400 |         7.38489 |
| periodic + periodic * periodic + SE       |                       1 |            500 |         6.74992 |
| periodic + periodic * periodic * SE       |                       1 |              0 |       111.329   |
