| Kernel Combination                   |   Initialization Number | Epoch Number   |   Training Loss |
| RBF_0 + Cosine_0 * RQ_0              |                       5 |                |       -151.517  |
| RBF_0 * Cosine_0 + RQ_0              |                       5 |                |       -151.517  |
| RBF_0 * Cosine_0 * RQ_0              |                       5 |                |       -151.517  |
| RBF_0 + Cosine_0 + Linear_0          |                       5 |                |       -151.517  |
| RBF_0 + Cosine_0 * Linear_0          |                       5 |                |       -134.016  |
| RBF_0 * Cosine_0 + Linear_0          |                       5 |                |       -151.517  |
| RBF_0 * Cosine_0 * Linear_0          |                       5 |                |       -133.143  |
| RBF_0 + RQ_0 + RQ_0                  |                       5 |                |       -130.158  |
| RBF_0 + RQ_0 * RQ_0                  |                       5 |                |       -130.158  |
| RBF_0 * RQ_0 + RQ_0                  |                       5 |                |       -130.158  |
| RBF_0 * RQ_0 * RQ_0                  |                       5 |                |       -130.158  |
| RBF_0 + RQ_0 + Linear_0              |                       5 |                |       -130.158  |
| RBF_0 + RQ_0 * Linear_0              |                       5 |                |       -131.791  |
| RBF_0 * RQ_0 + Linear_0              |                       5 |                |       -130.158  |
| RBF_0 * RQ_0 * Linear_0              |                       5 |                |       -131.791  |
| RBF_0 + Linear_0 + Linear_0          |                       5 |                |       -130.158  |
| RBF_0 + Linear_0 * Linear_0          |                       5 |                |       -131.791  |
| RBF_0 * Linear_0 + Linear_0          |                       5 |                |       -131.791  |
| RBF_0 * Linear_0 * Linear_0          |                       5 |                |        -82.7062 |
| Matern32_0 + Matern32_0 + Matern32_0 |                       5 |                |       -119.257  |
| Matern32_0 + Matern32_0 * Matern32_0 |                       5 |                |       -120.623  |
| Matern32_0 * Matern32_0 * Matern32_0 |                       5 |                |       -121.397  |
| Matern32_0 + Matern32_0 + Matern52_0 |                       5 |                |       -122.957  |
| Matern32_0 + Matern32_0 * Matern52_0 |                       5 |                |       -123.246  |
| Matern32_0 * Matern32_0 + Matern52_0 |                       5 |                |       -122.957  |
| Matern32_0 * Matern32_0 * Matern52_0 |                       5 |                |       -123.476  |
| Matern32_0 + Matern32_0 + Cosine_0   |                       5 |                |       -151.517  |
| Matern32_0 + Matern32_0 * Cosine_0   |                       5 |                |       -151.517  |
| Matern32_0 * Matern32_0 + Cosine_0   |                       5 |                |       -151.517  |
| Matern32_0 * Matern32_0 * Cosine_0   |                       5 |                |       -151.517  |
| Matern32_0 + Matern32_0 + RQ_0       |                       5 |                |       -130.158  |
| Matern32_0 + Matern32_0 * RQ_0       |                       5 |                |       -130.158  |
| Matern32_0 * Matern32_0 + RQ_0       |                       5 |                |       -130.158  |
| Matern32_0 * Matern32_0 * RQ_0       |                       5 |                |       -130.158  |
| Matern32_0 + Matern32_0 + Linear_0   |                       5 |                |       -119.257  |
| Matern32_0 + Matern32_0 * Linear_0   |                       5 |                |       -120.432  |
| Matern32_0 * Matern32_0 + Linear_0   |                       5 |                |       -120.623  |
| Matern32_0 * Matern32_0 * Linear_0   |                       5 |                |       -121.297  |
| Matern32_0 + Matern52_0 + Matern52_0 |                       5 |                |       -122.957  |
| Matern32_0 + Matern52_0 * Matern52_0 |                       5 |                |       -124.549  |
| Matern32_0 * Matern52_0 + Matern52_0 |                       5 |                |       -122.957  |
| Matern32_0 * Matern52_0 * Matern52_0 |                       5 |                |       -124.654  |
| Matern32_0 + Matern52_0 + Cosine_0   |                       5 |                |       -151.517  |
| Matern32_0 + Matern52_0 * Cosine_0   |                       5 |                |       -151.517  |
| Matern32_0 * Matern52_0 + Cosine_0   |                       5 |                |       -154.053  |
| Matern32_0 * Matern52_0 * Cosine_0   |                       5 |                |       -151.517  |
| Matern32_0 + Matern52_0 + RQ_0       |                       5 |                |       -130.158  |
| Matern32_0 + Matern52_0 * RQ_0       |                       5 |                |       -130.158  |
| Matern32_0 * Matern52_0 + RQ_0       |                       5 |                |       -130.158  |
| Matern32_0 * Matern52_0 * RQ_0       |                       5 |                |       -130.158  |
| Matern32_0 + Matern52_0 + Linear_0   |                       5 |                |       -122.957  |
| Matern32_0 + Matern52_0 * Linear_0   |                       5 |                |       -125.354  |
| Matern32_0 * Matern52_0 + Linear_0   |                       5 |                |       -123.246  |
| Matern32_0 * Matern52_0 * Linear_0   |                       5 |                |       -125.442  |
| Matern32_0 + Cosine_0 + Cosine_0     |                       5 |                |       -151.517  |
| Matern32_0 + Cosine_0 * Cosine_0     |                       5 |                |       -151.517  |
| Matern32_0 * Cosine_0 + Cosine_0     |                       5 |                |       -151.517  |
| Matern32_0 * Cosine_0 * Cosine_0     |                       5 |                |       -151.516  |
| Matern32_0 + Cosine_0 + RQ_0         |                       5 |                |       -151.517  |
| Matern32_0 + Cosine_0 * RQ_0         |                       5 |                |       -151.517  |
| Matern32_0 * Cosine_0 + RQ_0         |                       5 |                |       -151.517  |
| Matern32_0 * Cosine_0 * RQ_0         |                       5 |                |       -151.517  |
| Matern32_0 + Cosine_0 + Linear_0     |                       5 |                |       -154.052  |
| Matern32_0 + Cosine_0 * Linear_0     |                       5 |                |       -126.926  |
| Matern32_0 * Cosine_0 + Linear_0     |                       5 |                |       -151.517  |
| Matern32_0 * Cosine_0 * Linear_0     |                       5 |                |       -127.112  |
| Matern32_0 + RQ_0 + RQ_0             |                       5 |                |       -130.158  |
| Matern32_0 + RQ_0 * RQ_0             |                       5 |                |       -130.158  |
| Matern32_0 * RQ_0 + RQ_0             |                       5 |                |       -130.158  |
| Matern32_0 * RQ_0 * RQ_0             |                       5 |                |       -130.158  |
| Matern32_0 + RQ_0 + Linear_0         |                       5 |                |       -130.158  |
| Matern32_0 + RQ_0 * Linear_0         |                       5 |                |       -131.791  |
| Matern32_0 * RQ_0 + Linear_0         |                       5 |                |       -130.158  |
| Matern32_0 * RQ_0 * Linear_0         |                       5 |                |       -131.791  |
| Matern32_0 + Linear_0 + Linear_0     |                       5 |                |       -119.257  |
| Matern32_0 + Linear_0 * Linear_0     |                       5 |                |       -120.432  |
| Matern32_0 * Linear_0 + Linear_0     |                       5 |                |       -120.432  |
| Matern32_0 * Linear_0 * Linear_0     |                       5 |                |        -47.0911 |
| Matern52_0 + Matern52_0 + Matern52_0 |                       5 |                |       -122.957  |
| Matern52_0 + Matern52_0 * Matern52_0 |                       5 |                |       -124.549  |
| Matern52_0 * Matern52_0 * Matern52_0 |                       5 |                |       -125.468  |
| Matern52_0 + Matern52_0 + Cosine_0   |                       5 |                |       -151.517  |
| Matern52_0 + Matern52_0 * Cosine_0   |                       5 |                |       -151.517  |
| Matern52_0 * Matern52_0 + Cosine_0   |                       5 |                |       -151.517  |
| Matern52_0 * Matern52_0 * Cosine_0   |                       5 |                |       -151.517  |
| Matern52_0 + Matern52_0 + RQ_0       |                       5 |                |       -130.158  |
| Matern52_0 + Matern52_0 * RQ_0       |                       5 |                |       -130.158  |
| Matern52_0 * Matern52_0 + RQ_0       |                       5 |                |       -133.688  |
| Matern52_0 * Matern52_0 * RQ_0       |                       5 |                |       -130.158  |
| Matern52_0 + Matern52_0 + Linear_0   |                       5 |                |       -122.957  |
| Matern52_0 + Matern52_0 * Linear_0   |                       5 |                |       -125.354  |
| Matern52_0 * Matern52_0 + Linear_0   |                       5 |                |       -124.549  |
| Matern52_0 * Matern52_0 * Linear_0   |                       5 |                |       -126.465  |
| Matern52_0 + Cosine_0 + Cosine_0     |                       5 |                |       -151.517  |
| Matern52_0 + Cosine_0 * Cosine_0     |                       5 |                |       -151.517  |
| Matern52_0 * Cosine_0 + Cosine_0     |                       5 |                |       -151.517  |
| Matern52_0 * Cosine_0 * Cosine_0     |                       5 |                |       -146.732  |
| Matern52_0 + Cosine_0 + RQ_0         |                       5 |                |       -151.517  |
| Matern52_0 + Cosine_0 * RQ_0         |                       5 |                |       -151.517  |
| Matern52_0 * Cosine_0 + RQ_0         |                       5 |                |       -151.517  |
| Matern52_0 * Cosine_0 * RQ_0         |                       5 |                |       -151.517  |
| Matern52_0 + Cosine_0 + Linear_0     |                       5 |                |       -151.517  |
| Matern52_0 + Cosine_0 * Linear_0     |                       5 |                |       -130.71   |
| Matern52_0 * Cosine_0 + Linear_0     |                       5 |                |       -151.517  |
| Matern52_0 * Cosine_0 * Linear_0     |                       5 |                |       -130.32   |
| Matern52_0 + RQ_0 + RQ_0             |                       5 |                |       -130.158  |
| Matern52_0 + RQ_0 * RQ_0             |                       5 |                |       -130.158  |
| Matern52_0 * RQ_0 + RQ_0             |                       5 |                |       -130.158  |
| Matern52_0 * RQ_0 * RQ_0             |                       5 |                |       -130.158  |
| Matern52_0 + RQ_0 + Linear_0         |                       5 |                |       -130.158  |
| Matern52_0 + RQ_0 * Linear_0         |                       5 |                |       -131.791  |
| Matern52_0 * RQ_0 + Linear_0         |                       5 |                |       -130.158  |
| Matern52_0 * RQ_0 * Linear_0         |                       5 |                |       -131.791  |
| Matern52_0 + Linear_0 + Linear_0     |                       5 |                |       -122.957  |
| Matern52_0 + Linear_0 * Linear_0     |                       5 |                |       -125.354  |
| Matern52_0 * Linear_0 + Linear_0     |                       5 |                |       -125.354  |
| Matern52_0 * Linear_0 * Linear_0     |                       5 |                |        -73.4864 |
| Cosine_0 + Cosine_0 + Cosine_0       |                       5 |                |       -152.794  |
| Cosine_0 + Cosine_0 * Cosine_0       |                       5 |                |       -151.517  |
| Cosine_0 * Cosine_0 * Cosine_0       |                       5 |                |       -144.196  |
