| Kernel Combination   |   Initialization Number |   Epoch Number |   Training Loss |
|----------------------|-------------------------|----------------|-----------------|
| Periodic_0           |                       1 |              0 |        499.045  |
| Periodic_0           |                       1 |            100 |         61.9302 |
| Periodic_0           |                       1 |            200 |         44.2506 |
| Periodic_0           |                       1 |            300 |         36.0905 |
| Periodic_0           |                       1 |            400 |         31.1294 |
| Periodic_0           |                       1 |            500 |         27.7244 |
| RBF_0                |                       1 |              0 |       3283.14   |
| RBF_0                |                       1 |            100 |        183.646  |
| RBF_0                |                       1 |            200 |        117.958  |
| RBF_0                |                       1 |            300 |         89.7525 |
| RBF_0                |                       1 |            400 |         73.6027 |
| RBF_0                |                       1 |            500 |         63.0624 |
| Matern32_0           |                       1 |              0 |       3126.25   |
| Matern32_0           |                       1 |            100 |        183.331  |
| Matern32_0           |                       1 |            200 |        117.686  |
| Matern32_0           |                       1 |            300 |         89.4848 |
| Matern32_0           |                       1 |            400 |         73.3255 |
| Matern32_0           |                       1 |            500 |         62.7496 |
| Matern52_0           |                       1 |              0 |       2729.33   |
| Matern52_0           |                       1 |            100 |        168.2    |
| Matern52_0           |                       1 |            200 |        108.377  |
| Matern52_0           |                       1 |            300 |         82.614  |
| Matern52_0           |                       1 |            400 |         67.8206 |
| Matern52_0           |                       1 |            500 |         58.1226 |
| Cosine_0             |                       1 |              0 |      81138.2    |
| Cosine_0             |                       1 |            100 |      12238.9    |
| Cosine_0             |                       1 |            200 |       8643.63   |
| Cosine_0             |                       1 |            300 |       6943.35   |
| Cosine_0             |                       1 |            400 |       5888.53   |
| Cosine_0             |                       1 |            500 |       5152.63   |
| RQ_0                 |                       1 |              0 |       1383.57   |
| RQ_0                 |                       1 |            100 |         56.4303 |
| RQ_0                 |                       1 |            200 |         40.6954 |
| RQ_0                 |                       1 |            300 |         33.5292 |
| RQ_0                 |                       1 |            400 |         29.1808 |
| RQ_0                 |                       1 |            500 |         26.1704 |

| Kernel Combination   |   Initialization Number |   Epoch Number |   Training Loss |
|----------------------|-------------------------|----------------|-----------------|
| Periodic_0 + RQ_0    |                       1 |              0 |        361.575  |
| Periodic_0 + RQ_0    |                       1 |            100 |         26.6272 |
| Periodic_0 + RQ_0    |                       1 |            200 |         19.7323 |
| Periodic_0 + RQ_0    |                       1 |            300 |         16.3262 |
| Periodic_0 + RQ_0    |                       1 |            400 |         14.2162 |
| Periodic_0 + RQ_0    |                       1 |            500 |         12.7546 |
| Periodic_0 * RQ_0    |                       1 |              0 |        280.138  |
| Periodic_0 * RQ_0    |                       1 |            100 |         38.7807 |
| Periodic_0 * RQ_0    |                       1 |            200 |         27.5679 |
| Periodic_0 * RQ_0    |                       1 |            300 |         21.9451 |
| Periodic_0 * RQ_0    |                       1 |            400 |         18.5518 |
| Periodic_0 * RQ_0    |                       1 |            500 |         16.0911 |
| RBF_0 + RQ_0         |                       1 |              0 |        945.628  |
| RBF_0 + RQ_0         |                       1 |            100 |         43.7031 |
| RBF_0 + RQ_0         |                       1 |            200 |         30.6497 |
| RBF_0 + RQ_0         |                       1 |            300 |         24.6364 |
| RBF_0 + RQ_0         |                       1 |            400 |         21.0312 |
| RBF_0 + RQ_0         |                       1 |            500 |         18.5918 |
| RBF_0 * RQ_0         |                       1 |              0 |        687.748  |
| RBF_0 * RQ_0         |                       1 |            100 |         75.3846 |
| RBF_0 * RQ_0         |                       1 |            200 |         50.8072 |
| RBF_0 * RQ_0         |                       1 |            300 |         39.6658 |
| RBF_0 * RQ_0         |                       1 |            400 |         33.1533 |
| RBF_0 * RQ_0         |                       1 |            500 |         28.8889 |
| Matern32_0 + RQ_0    |                       1 |              0 |       1239.93   |
| Matern32_0 + RQ_0    |                       1 |            100 |         45.7769 |
| Matern32_0 + RQ_0    |                       1 |            200 |         33.2448 |
| Matern32_0 + RQ_0    |                       1 |            300 |         27.1977 |
| Matern32_0 + RQ_0    |                       1 |            400 |         23.4457 |
| Matern32_0 + RQ_0    |                       1 |            500 |         20.847  |
| Matern32_0 * RQ_0    |                       1 |              0 |        853.624  |
| Matern32_0 * RQ_0    |                       1 |            100 |         86.5798 |
