| Kernel Combination                        |   Initialization Number |   Epoch Number |   Training Loss |
|-------------------------------------------|-------------------------|----------------|-----------------|
| periodic + periodic + periodic + periodic |                       1 |              0 |       237.125   |
| periodic + periodic + periodic + periodic |                       1 |            100 |        33.437   |
| periodic + periodic + periodic + periodic |                       1 |            200 |        24.5149  |
| periodic + periodic + periodic + periodic |                       1 |            300 |        20.3952  |
| periodic + periodic + periodic + periodic |                       1 |            400 |        17.8955  |
| periodic + periodic + periodic + periodic |                       1 |            500 |        16.1812  |
| periodic + periodic + periodic * periodic |                       1 |              0 |       223.278   |
| periodic + periodic + periodic * periodic |                       1 |            100 |        34.85    |
| periodic + periodic + periodic * periodic |                       1 |            200 |        25.53    |
| periodic + periodic + periodic * periodic |                       1 |            300 |        21.2159  |
| periodic + periodic + periodic * periodic |                       1 |            400 |        18.5884  |
| periodic + periodic + periodic * periodic |                       1 |            500 |        16.7849  |
| periodic + periodic * periodic * periodic |                       1 |              0 |       250.118   |
| periodic + periodic * periodic * periodic |                       1 |            100 |        39.5069  |
| periodic + periodic * periodic * periodic |                       1 |            200 |        28.8279  |
| periodic + periodic * periodic * periodic |                       1 |            300 |        23.864   |
| periodic + periodic * periodic * periodic |                       1 |            400 |        20.8305  |
| periodic + periodic * periodic * periodic |                       1 |            500 |        18.7424  |
| periodic * periodic + periodic * periodic |                       1 |              0 |       239.953   |
| periodic * periodic + periodic * periodic |                       1 |            100 |        38.3941  |
| periodic * periodic + periodic * periodic |                       1 |            200 |        28.1116  |
| periodic * periodic + periodic * periodic |                       1 |            300 |        23.3211  |
| periodic * periodic + periodic * periodic |                       1 |            400 |        20.3875  |
| periodic * periodic + periodic * periodic |                       1 |            500 |        18.3648  |
| periodic * periodic * periodic * periodic |                       1 |              0 |       340.064   |
| periodic * periodic * periodic * periodic |                       1 |            100 |        53.4052  |
| periodic * periodic * periodic * periodic |                       1 |            200 |        38.6794  |
| periodic * periodic * periodic * periodic |                       1 |            300 |        31.7883  |
| periodic * periodic * periodic * periodic |                       1 |            400 |        27.5535  |
| periodic * periodic * periodic * periodic |                       1 |            500 |        24.6245  |
| periodic + periodic + periodic + RQ       |                       1 |              0 |        91.1946  |
| periodic + periodic + periodic + RQ       |                       1 |            100 |        12.2521  |
| periodic + periodic + periodic + RQ       |                       1 |            200 |         9.19038 |
| periodic + periodic + periodic + RQ       |                       1 |            300 |         7.77776 |
| periodic + periodic + periodic + RQ       |                       1 |            400 |         6.91706 |
| periodic + periodic + periodic + RQ       |                       1 |            500 |         6.32399 |
| periodic + periodic + periodic * RQ       |                       1 |              0 |        95.8428  |
| periodic + periodic + periodic * RQ       |                       1 |            100 |        12.8569  |
| periodic + periodic + periodic * RQ       |                       1 |            200 |         9.13305 |
| periodic + periodic + periodic * RQ       |                       1 |            300 |         7.4118  |
| periodic + periodic + periodic * RQ       |                       1 |            400 |         6.35085 |
| periodic + periodic + periodic * RQ       |                       1 |            500 |         5.60462 |
| periodic + periodic * periodic + RQ       |                       1 |              0 |        80.896   |
| periodic + periodic * periodic + RQ       |                       1 |            100 |        13.4954  |
| periodic + periodic * periodic + RQ       |                       1 |            200 |        10.1428  |
| periodic + periodic * periodic + RQ       |                       1 |            300 |         8.57153 |
| periodic + periodic * periodic + RQ       |                       1 |            400 |         7.60185 |
| periodic + periodic * periodic + RQ       |                       1 |            500 |         6.92755 |
| periodic + periodic * periodic * RQ       |                       1 |              0 |       125.384   |
| periodic + periodic * periodic * RQ       |                       1 |            100 |        19.2123  |
| periodic + periodic * periodic * RQ       |                       1 |            200 |        14.1962  |
| periodic + periodic * periodic * RQ       |                       1 |            300 |        11.8368  |
| periodic + periodic * periodic * RQ       |                       1 |            400 |        10.3787  |
| periodic + periodic * periodic * RQ       |                       1 |            500 |         9.36404 |
| periodic * periodic + periodic * RQ       |                       1 |              0 |       111.389   |
| periodic * periodic + periodic * RQ       |                       1 |            100 |        18.3866  |
| periodic * periodic + periodic * RQ       |                       1 |            200 |        13.6315  |
| periodic * periodic + periodic * RQ       |                       1 |            300 |        11.3932  |
| periodic * periodic + periodic * RQ       |                       1 |            400 |        10.0071  |
| periodic * periodic + periodic * RQ       |                       1 |            500 |         9.04068 |
| periodic * periodic * periodic + RQ       |                       1 |              0 |       112.01    |
| periodic * periodic * periodic + RQ       |                       1 |            100 |        18.2842  |
| periodic * periodic * periodic + RQ       |                       1 |            200 |        13.5576  |
| periodic * periodic * periodic + RQ       |                       1 |            300 |        11.332   |
| periodic * periodic * periodic + RQ       |                       1 |            400 |         9.95384 |
| periodic * periodic * periodic + RQ       |                       1 |            500 |         8.99295 |
| periodic * periodic * periodic * RQ       |                       1 |              0 |       225.284   |
| periodic * periodic * periodic * RQ       |                       1 |            100 |        34.1863  |
| periodic * periodic * periodic * RQ       |                       1 |            200 |        24.5093  |
| periodic * periodic * periodic * RQ       |                       1 |            300 |        19.7083  |
| periodic * periodic * periodic * RQ       |                       1 |            400 |        16.8449  |
| periodic * periodic * periodic * RQ       |                       1 |            500 |        14.8616  |
| periodic + periodic + periodic + SE       |                       1 |              0 |       122.197   |
| periodic + periodic + periodic + SE       |                       1 |            100 |        14.3037  |
| periodic + periodic + periodic + SE       |                       1 |            200 |        10.4842  |
| periodic + periodic + periodic + SE       |                       1 |            300 |         8.75127 |
| periodic + periodic + periodic + SE       |                       1 |            400 |         7.70765 |
| periodic + periodic + periodic + SE       |                       1 |            500 |         6.99758 |
| periodic + periodic + periodic * SE       |                       1 |              0 |       181.222   |
| periodic + periodic + periodic * SE       |                       1 |            100 |        23.4668  |
| periodic + periodic + periodic * SE       |                       1 |            200 |        16.3181  |
| periodic + periodic + periodic * SE       |                       1 |            300 |        13.2372  |
| periodic + periodic + periodic * SE       |                       1 |            400 |        11.4296  |
| periodic + periodic + periodic * SE       |                       1 |            500 |        10.1953  |
| periodic + periodic * periodic + SE       |                       1 |              0 |        83.4973  |
| periodic + periodic * periodic + SE       |                       1 |            100 |        13.7813  |
| periodic + periodic * periodic + SE       |                       1 |            200 |        10.1239  |
| periodic + periodic * periodic + SE       |                       1 |            300 |         8.28258 |
| periodic + periodic * periodic + SE       |                       1 |            400 |         7.19839 |
| periodic + periodic * periodic + SE       |                       1 |            500 |         6.48931 |
| periodic + periodic * periodic * SE       |                       1 |              0 |       171.829   |
| periodic + periodic * periodic * SE       |                       1 |            100 |        26.5403  |
| periodic + periodic * periodic * SE       |                       1 |            200 |        19.0944  |
| periodic + periodic * periodic * SE       |                       1 |            300 |        15.5735  |
| periodic + periodic * periodic * SE       |                       1 |            400 |        13.374   |
| periodic + periodic * periodic * SE       |                       1 |            500 |        11.8353  |
| periodic * periodic + periodic * SE       |                       1 |              0 |       144.804   |
| periodic * periodic + periodic * SE       |                       1 |            100 |        22.6861  |
| periodic * periodic + periodic * SE       |                       1 |            200 |        16.4054  |
| periodic * periodic + periodic * SE       |                       1 |            300 |        13.4888  |
| periodic * periodic + periodic * SE       |                       1 |            400 |        11.7233  |
| periodic * periodic + periodic * SE       |                       1 |            500 |        10.5223  |
| periodic * periodic * periodic + SE       |                       1 |              0 |       118.027   |
| periodic * periodic * periodic + SE       |                       1 |            100 |        19.481   |
| periodic * periodic * periodic + SE       |                       1 |            200 |        14.4581  |
| periodic * periodic * periodic + SE       |                       1 |            300 |        12.1041  |
| periodic * periodic * periodic + SE       |                       1 |            400 |        10.6538  |
| periodic * periodic * periodic + SE       |                       1 |            500 |         9.64749 |
| periodic * periodic * periodic * SE       |                       1 |              0 |       235.638   |
| periodic * periodic * periodic * SE       |                       1 |            100 |        36.6638  |
| periodic * periodic * periodic * SE       |                       1 |            200 |        26.4578  |
| periodic * periodic * periodic * SE       |                       1 |            300 |        21.6857  |
| periodic * periodic * periodic * SE       |                       1 |            400 |        18.7565  |
| periodic * periodic * periodic * SE       |                       1 |            500 |        16.7319  |
| periodic + periodic + RQ + RQ             |                       1 |              0 |        75.4524  |
| periodic + periodic + RQ + RQ             |                       1 |            100 |        11.387   |
| periodic + periodic + RQ + RQ             |                       1 |            200 |         8.63155 |
| periodic + periodic + RQ + RQ             |                       1 |            300 |         7.35092 |
| periodic + periodic + RQ + RQ             |                       1 |            400 |         6.56517 |
| periodic + periodic + RQ + RQ             |                       1 |            500 |         6.02099 |
| periodic + periodic + RQ * RQ             |                       1 |              0 |        84.8007  |
| periodic + periodic + RQ * RQ             |                       1 |            100 |        13.5668  |
| periodic + periodic + RQ * RQ             |                       1 |            200 |        10.1972  |
| periodic + periodic + RQ * RQ             |                       1 |            300 |         8.61949 |
| periodic + periodic + RQ * RQ             |                       1 |            400 |         7.64651 |
| periodic + periodic + RQ * RQ             |                       1 |            500 |         6.97033 |
| periodic + periodic * RQ + RQ             |                       1 |              0 |        76.2225  |
| periodic + periodic * RQ + RQ             |                       1 |            100 |        13.0427  |
| periodic + periodic * RQ + RQ             |                       1 |            200 |         9.84867 |
| periodic + periodic * RQ + RQ             |                       1 |            300 |         8.34743 |
| periodic + periodic * RQ + RQ             |                       1 |            400 |         7.41872 |
| periodic + periodic * RQ + RQ             |                       1 |            500 |         6.77176 |
| periodic + periodic * RQ * RQ             |                       1 |              0 |       114.686   |
| periodic + periodic * RQ * RQ             |                       1 |            100 |        18.4804  |
| periodic + periodic * RQ * RQ             |                       1 |            200 |        13.6943  |
| periodic + periodic * RQ * RQ             |                       1 |            300 |        11.4413  |
| periodic + periodic * RQ * RQ             |                       1 |            400 |        10.047   |
| periodic + periodic * RQ * RQ             |                       1 |            500 |         9.07562 |
| periodic * periodic + RQ + RQ             |                       1 |              0 |        78.0223  |
| periodic * periodic + RQ + RQ             |                       1 |            100 |        12.8982  |
| periodic * periodic + RQ + RQ             |                       1 |            200 |         9.7306  |
| periodic * periodic + RQ + RQ             |                       1 |            300 |         8.23384 |
| periodic * periodic + RQ + RQ             |                       1 |            400 |         7.29673 |
| periodic * periodic + RQ + RQ             |                       1 |            500 |         6.61252 |
| periodic * periodic + RQ * RQ             |                       1 |              0 |       114.768   |
| periodic * periodic + RQ * RQ             |                       1 |            100 |        18.4254  |
| periodic * periodic + RQ * RQ             |                       1 |            200 |        13.6623  |
| periodic * periodic + RQ * RQ             |                       1 |            300 |        11.4191  |
| periodic * periodic + RQ * RQ             |                       1 |            400 |        10.0303  |
| periodic * periodic + RQ * RQ             |                       1 |            500 |         9.06229 |
| periodic * periodic * RQ + RQ             |                       1 |              0 |       110.027   |
| periodic * periodic * RQ + RQ             |                       1 |            100 |        18.1667  |
| periodic * periodic * RQ + RQ             |                       1 |            200 |        13.4838  |
| periodic * periodic * RQ + RQ             |                       1 |            300 |        11.2774  |
| periodic * periodic * RQ + RQ             |                       1 |            400 |         9.91029 |
| periodic * periodic * RQ + RQ             |                       1 |            500 |         8.95669 |
| periodic * periodic * RQ * RQ             |                       1 |              0 |       222.622   |
| periodic * periodic * RQ * RQ             |                       1 |            100 |        34.4222  |
| periodic * periodic * RQ * RQ             |                       1 |            200 |        24.9768  |
| periodic * periodic * RQ * RQ             |                       1 |            300 |        20.5246  |
| periodic * periodic * RQ * RQ             |                       1 |            400 |        17.7685  |
| periodic * periodic * RQ * RQ             |                       1 |            500 |        15.848   |
| periodic + periodic + RQ + SE             |                       1 |              0 |       109.585   |
| periodic + periodic + RQ + SE             |                       1 |            100 |        13.5081  |
| periodic + periodic + RQ + SE             |                       1 |            200 |         9.96886 |
| periodic + periodic + RQ + SE             |                       1 |            300 |         8.36065 |
| periodic + periodic + RQ + SE             |                       1 |            400 |         7.38996 |
| periodic + periodic + RQ + SE             |                       1 |            500 |         6.72811 |
| periodic + periodic + RQ * SE             |                       1 |              0 |       169.869   |
| periodic + periodic + RQ * SE             |                       1 |            100 |        21.8454  |
| periodic + periodic + RQ * SE             |                       1 |            200 |        15.1451  |
| periodic + periodic + RQ * SE             |                       1 |            300 |        11.9293  |
| periodic + periodic + RQ * SE             |                       1 |            400 |        11.2889  |
| periodic + periodic + RQ * SE             |                       1 |            500 |         9.94031 |
| periodic + periodic * RQ + SE             |                       1 |              0 |        87.9755  |
