| Kernel Combination                                                         |   Initialization Number |   Epoch Number |   Training Loss |
| periodic * periodic + periodic * periodic + periodic * periodic * periodic |                       1 |            200 |        24.323   |
| periodic * periodic + periodic * periodic + periodic * periodic * periodic |                       1 |            300 |        20.2992  |
| periodic * periodic + periodic * periodic + periodic * periodic * periodic |                       1 |            400 |        17.8379  |
| periodic * periodic + periodic * periodic + periodic * periodic * periodic |                       1 |            500 |        16.1422  |
| periodic * periodic + periodic * periodic * periodic * periodic * periodic |                       1 |              0 |       234.932   |
| periodic * periodic + periodic * periodic * periodic * periodic * periodic |                       1 |            100 |        37.7538  |
| periodic * periodic + periodic * periodic * periodic * periodic * periodic |                       1 |            200 |        27.6972  |
| periodic * periodic + periodic * periodic * periodic * periodic * periodic |                       1 |            300 |        23.0078  |
| periodic * periodic + periodic * periodic * periodic * periodic * periodic |                       1 |            400 |        20.1336  |
| periodic * periodic + periodic * periodic * periodic * periodic * periodic |                       1 |            500 |        18.1498  |
| periodic * periodic * periodic + periodic * periodic * periodic * periodic |                       1 |              0 |       234.34    |
| periodic * periodic * periodic + periodic * periodic * periodic * periodic |                       1 |            100 |        37.684   |
| periodic * periodic * periodic + periodic * periodic * periodic * periodic |                       1 |            200 |        27.6493  |
| periodic * periodic * periodic + periodic * periodic * periodic * periodic |                       1 |            300 |        22.9703  |
| periodic * periodic * periodic + periodic * periodic * periodic * periodic |                       1 |            400 |        20.1024  |
| periodic * periodic * periodic + periodic * periodic * periodic * periodic |                       1 |            500 |        18.123   |
| periodic * periodic * periodic * periodic * periodic * periodic * periodic |                       1 |              0 |       329.37    |
| periodic * periodic * periodic * periodic * periodic * periodic * periodic |                       1 |            100 |        51.997   |
| periodic * periodic * periodic * periodic * periodic * periodic * periodic |                       1 |            200 |        37.7511  |
| periodic * periodic * periodic * periodic * periodic * periodic * periodic |                       1 |            300 |        31.0804  |
| periodic * periodic * periodic * periodic * periodic * periodic * periodic |                       1 |            400 |        26.9769  |
| periodic * periodic * periodic * periodic * periodic * periodic * periodic |                       1 |            500 |        24.1358  |
| periodic + periodic + periodic + periodic + periodic + periodic + RQ       |                       1 |              0 |        58.5186  |
| periodic + periodic + periodic + periodic + periodic + periodic + RQ       |                       1 |            100 |         8.24245 |
| periodic + periodic + periodic + periodic + periodic + periodic + RQ       |                       1 |            200 |         6.39035 |
| periodic + periodic + periodic + periodic + periodic + periodic + RQ       |                       1 |            300 |         5.54119 |
| periodic + periodic + periodic + periodic + periodic + periodic + RQ       |                       1 |            400 |         5.02524 |
| periodic + periodic + periodic + periodic + periodic + periodic + RQ       |                       1 |            500 |         4.67062 |
| periodic + periodic + periodic + periodic + periodic + periodic * RQ       |                       1 |              0 |        62.284   |
| periodic + periodic + periodic + periodic + periodic + periodic * RQ       |                       1 |            100 |         8.6066  |
| periodic + periodic + periodic + periodic + periodic + periodic * RQ       |                       1 |            200 |         6.72797 |
| periodic + periodic + periodic + periodic + periodic + periodic * RQ       |                       1 |            300 |         5.83772 |
| periodic + periodic + periodic + periodic + periodic + periodic * RQ       |                       1 |            400 |         5.28863 |
| periodic + periodic + periodic + periodic + periodic + periodic * RQ       |                       1 |            500 |         4.90778 |
| periodic + periodic + periodic + periodic + periodic * periodic + RQ       |                       1 |              0 |        49.1196  |
| periodic + periodic + periodic + periodic + periodic * periodic + RQ       |                       1 |            100 |         8.10858 |
| periodic + periodic + periodic + periodic + periodic * periodic + RQ       |                       1 |            200 |         6.34223 |
| periodic + periodic + periodic + periodic + periodic * periodic + RQ       |                       1 |            300 |         5.51719 |
| periodic + periodic + periodic + periodic + periodic * periodic + RQ       |                       1 |            400 |         5.00935 |
| periodic + periodic + periodic + periodic + periodic * periodic + RQ       |                       1 |            500 |         4.65684 |
| periodic + periodic + periodic + periodic + periodic * periodic * RQ       |                       1 |              0 |        64.6777  |
| periodic + periodic + periodic + periodic + periodic * periodic * RQ       |                       1 |            100 |         8.14872 |
| periodic + periodic + periodic + periodic + periodic * periodic * RQ       |                       1 |            200 |         5.73203 |
| periodic + periodic + periodic + periodic + periodic * periodic * RQ       |                       1 |            300 |         4.6228  |
| periodic + periodic + periodic + periodic + periodic * periodic * RQ       |                       1 |            400 |         3.96137 |
| periodic + periodic + periodic + periodic + periodic * periodic * RQ       |                       1 |            500 |         3.51207 |
| periodic + periodic + periodic + periodic * periodic + periodic * RQ       |                       1 |              0 |        45.2863  |
