| Kernel Combination      |   Initialization Number |   Epoch Number |   Training Loss |
|-------------------------|-------------------------|----------------|-----------------|
| Periodic_0 + Periodic_0 |                       1 |              0 |        325.695  |
| Periodic_0 + Periodic_0 |                       1 |            100 |        168.385  |
| Periodic_0 + Periodic_0 |                       1 |            200 |        118.522  |
| Periodic_0 + Periodic_0 |                       1 |            300 |         94.1182 |
| Periodic_0 + Periodic_0 |                       1 |            400 |         79.4692 |
| Periodic_0 + Periodic_0 |                       1 |            500 |         69.6012 |
| Periodic_0 + Periodic_0 |                       1 |            600 |         62.4403 |
| Periodic_0 + Periodic_0 |                       1 |            700 |         56.9637 |
| Periodic_0 + Periodic_0 |                       1 |            800 |         52.6059 |
| Periodic_0 + Periodic_0 |                       1 |            900 |         49.0418 |
| Periodic_0 + Periodic_0 |                       1 |           1000 |         46.0836 |
| Periodic_0 * Periodic_0 |                       1 |              0 |        433.863  |
| Periodic_0 * Periodic_0 |                       1 |            100 |        236.492  |
| Periodic_0 * Periodic_0 |                       1 |            200 |        167.957  |
| Periodic_0 * Periodic_0 |                       1 |            300 |        133.653  |
| Periodic_0 * Periodic_0 |                       1 |            400 |        112.873  |
| Periodic_0 * Periodic_0 |                       1 |            500 |         98.7959 |
| Periodic_0 * Periodic_0 |                       1 |            600 |         88.5397 |
| Periodic_0 * Periodic_0 |                       1 |            700 |         80.6734 |
| Periodic_0 * Periodic_0 |                       1 |            800 |         74.4063 |
| Periodic_0 * Periodic_0 |                       1 |            900 |         69.2678 |
| Periodic_0 * Periodic_0 |                       1 |           1000 |         64.9958 |
| Periodic_0 + RBF_0      |                       1 |              0 |        322.956  |
| Periodic_0 + RBF_0      |                       1 |            100 |        152.197  |
| Periodic_0 + RBF_0      |                       1 |            200 |        102.748  |
| Periodic_0 + RBF_0      |                       1 |            300 |         79.347  |
| Periodic_0 + RBF_0      |                       1 |            400 |         65.583  |
| Periodic_0 + RBF_0      |                       1 |            500 |         56.4466 |
| Periodic_0 + RBF_0      |                       1 |            600 |         49.8958 |
| Periodic_0 + RBF_0      |                       1 |            700 |         44.9395 |
| Periodic_0 + RBF_0      |                       1 |            800 |         41.0379 |
| Periodic_0 + RBF_0      |                       1 |            900 |         37.8727 |
| Periodic_0 + RBF_0      |                       1 |           1000 |         35.2683 |
| Periodic_0 * RBF_0      |                       1 |              0 |        920.283  |
| Periodic_0 * RBF_0      |                       1 |            100 |        450.353  |
| Periodic_0 * RBF_0      |                       1 |            200 |        303.952  |
| Periodic_0 * RBF_0      |                       1 |            300 |        233.46   |
| Periodic_0 * RBF_0      |                       1 |            400 |        191.65   |
| Periodic_0 * RBF_0      |                       1 |            500 |        163.764  |
| Periodic_0 * RBF_0      |                       1 |            600 |        143.726  |
| Periodic_0 * RBF_0      |                       1 |            700 |        128.566  |
| Periodic_0 * RBF_0      |                       1 |            800 |        116.652  |
| Periodic_0 * RBF_0      |                       1 |            900 |        107.011  |
| Periodic_0 * RBF_0      |                       1 |           1000 |         99.0944 |
| Periodic_0 + Matern32_0 |                       1 |              0 |        326.562  |
| Periodic_0 + Matern32_0 |                       1 |            100 |        154.529  |
| Periodic_0 + Matern32_0 |                       1 |            200 |        104.352  |
| Periodic_0 + Matern32_0 |                       1 |            300 |         80.5661 |
| Periodic_0 + Matern32_0 |                       1 |            400 |         66.5676 |
| Periodic_0 + Matern32_0 |                       1 |            500 |         57.2763 |
| Periodic_0 + Matern32_0 |                       1 |            600 |         50.615  |
| Periodic_0 + Matern32_0 |                       1 |            700 |         45.5764 |
| Periodic_0 + Matern32_0 |                       1 |            800 |         41.6116 |
| Periodic_0 + Matern32_0 |                       1 |            900 |         38.3963 |
| Periodic_0 + Matern32_0 |                       1 |           1000 |         35.7506 |
| Periodic_0 * Matern32_0 |                       1 |              0 |        983.748  |
| Periodic_0 * Matern32_0 |                       1 |            100 |        480.079  |
| Periodic_0 * Matern32_0 |                       1 |            200 |        323.233  |
| Periodic_0 * Matern32_0 |                       1 |            300 |        247.794  |
| Periodic_0 * Matern32_0 |                       1 |            400 |        203.144  |
| Periodic_0 * Matern32_0 |                       1 |            500 |        173.415  |
| Periodic_0 * Matern32_0 |                       1 |            600 |        152.059  |
| Periodic_0 * Matern32_0 |                       1 |            700 |        135.886  |
| Periodic_0 * Matern32_0 |                       1 |            800 |        123.153  |
| Periodic_0 * Matern32_0 |                       1 |            900 |        112.826  |
| Periodic_0 * Matern32_0 |                       1 |           1000 |        104.332  |
| Periodic_0 + Matern52_0 |                       1 |              0 |        399.725  |
| Periodic_0 + Matern52_0 |                       1 |            100 |        174.582  |
| Periodic_0 + Matern52_0 |                       1 |            200 |        115.283  |
| Periodic_0 + Matern52_0 |                       1 |            300 |         88.2288 |
| Periodic_0 + Matern52_0 |                       1 |            400 |         72.5688 |
| Periodic_0 + Matern52_0 |                       1 |            500 |         62.263  |
| Periodic_0 + Matern52_0 |                       1 |            600 |         54.9107 |
| Periodic_0 + Matern52_0 |                       1 |            700 |         49.3667 |
| Periodic_0 + Matern52_0 |                       1 |            800 |         45.0137 |
| Periodic_0 + Matern52_0 |                       1 |            900 |         41.4893 |
| Periodic_0 + Matern52_0 |                       1 |           1000 |         38.5926 |
| Periodic_0 * Matern52_0 |                       1 |              0 |       1023.25   |
| Periodic_0 * Matern52_0 |                       1 |            100 |        490.771  |
| Periodic_0 * Matern52_0 |                       1 |            200 |        328.978  |
| Periodic_0 * Matern52_0 |                       1 |            300 |        251.668  |
| Periodic_0 * Matern52_0 |                       1 |            400 |        206.052  |
| Periodic_0 * Matern52_0 |                       1 |            500 |        175.739  |
| Periodic_0 * Matern52_0 |                       1 |            600 |        153.994  |
| Periodic_0 * Matern52_0 |                       1 |            700 |        137.546  |
| Periodic_0 * Matern52_0 |                       1 |            800 |        124.608  |
| Periodic_0 * Matern52_0 |                       1 |            900 |        114.123  |
| Periodic_0 * Matern52_0 |                       1 |           1000 |        105.504  |
| Periodic_0 + Cosine_0   |                       1 |              0 |        487.38   |
| Periodic_0 + Cosine_0   |                       1 |            100 |        248.452  |
| Periodic_0 + Cosine_0   |                       1 |            200 |        173.747  |
| Periodic_0 + Cosine_0   |                       1 |            300 |        137.36   |
| Periodic_0 + Cosine_0   |                       1 |            400 |        115.568  |
| Periodic_0 + Cosine_0   |                       1 |            500 |        100.909  |
| Periodic_0 + Cosine_0   |                       1 |            600 |         90.2753 |
| Periodic_0 + Cosine_0   |                       1 |            700 |         82.1512 |
| Periodic_0 + Cosine_0   |                       1 |            800 |         75.6974 |
| Periodic_0 + Cosine_0   |                       1 |            900 |         70.4171 |
| Periodic_0 + Cosine_0   |                       1 |           1000 |         66.0368 |
| Periodic_0 * Cosine_0   |                       1 |              0 |      81121.7    |
| Periodic_0 * Cosine_0   |                       1 |            100 |      46054.1    |
| Periodic_0 * Cosine_0   |                       1 |            200 |      33182.1    |
| Periodic_0 * Cosine_0   |                       1 |            300 |      26603.9    |
| Periodic_0 * Cosine_0   |                       1 |            400 |      22574.1    |
| Periodic_0 * Cosine_0   |                       1 |            500 |      19818.9    |
| Periodic_0 * Cosine_0   |                       1 |            600 |      17793.6    |
| Periodic_0 * Cosine_0   |                       1 |            700 |      16190.6    |
| Periodic_0 * Cosine_0   |                       1 |            800 |      14948.7    |
| Periodic_0 * Cosine_0   |                       1 |            900 |      13969.8    |
| Periodic_0 * Cosine_0   |                       1 |           1000 |      13101.5    |
| Periodic_0 + RQ_0       |                       1 |              0 |        307.785  |
| Periodic_0 + RQ_0       |                       1 |            100 |        125.843  |
| Periodic_0 + RQ_0       |                       1 |            200 |         77.6591 |
| Periodic_0 + RQ_0       |                       1 |            300 |         58.0671 |
| Periodic_0 + RQ_0       |                       1 |            400 |         47.8271 |
| Periodic_0 + RQ_0       |                       1 |            500 |         41.4818 |
| Periodic_0 + RQ_0       |                       1 |            600 |         37.0954 |
| Periodic_0 + RQ_0       |                       1 |            700 |         33.8334 |
| Periodic_0 + RQ_0       |                       1 |            800 |         31.2802 |
| Periodic_0 + RQ_0       |                       1 |            900 |         29.2055 |
