| Kernel Combination                   |   Initialization Number |   Epoch Number |   Training Loss |
|--------------------------------------|-------------------------|----------------|-----------------|
| Periodic_0 + Periodic_0 + Periodic_0 |                       1 |              0 |       255.846   |
| Periodic_0 + Periodic_0 + Periodic_0 |                       1 |            100 |        36.1624  |
| Periodic_0 + Periodic_0 + Periodic_0 |                       1 |            200 |        26.4125  |
| Periodic_0 + Periodic_0 + Periodic_0 |                       1 |            300 |        21.9114  |
| Periodic_0 + Periodic_0 + Periodic_0 |                       1 |            400 |        19.1747  |
| Periodic_0 + Periodic_0 + Periodic_0 |                       1 |            500 |        17.2975  |
| Periodic_0 + Periodic_0 * Periodic_0 |                       1 |              0 |       261.46    |
| Periodic_0 + Periodic_0 * Periodic_0 |                       1 |            100 |        40.3171  |
| Periodic_0 + Periodic_0 * Periodic_0 |                       1 |            200 |        29.0443  |
| Periodic_0 + Periodic_0 * Periodic_0 |                       1 |            300 |        24.0341  |
| Periodic_0 + Periodic_0 * Periodic_0 |                       1 |            400 |        20.9713  |
| Periodic_0 + Periodic_0 * Periodic_0 |                       1 |            500 |        18.8621  |
| Periodic_0 * Periodic_0 * Periodic_0 |                       1 |              0 |       354.859   |
| Periodic_0 * Periodic_0 * Periodic_0 |                       1 |            100 |        55.2436  |
| Periodic_0 * Periodic_0 * Periodic_0 |                       1 |            200 |        39.8381  |
| Periodic_0 * Periodic_0 * Periodic_0 |                       1 |            300 |        32.6571  |
| Periodic_0 * Periodic_0 * Periodic_0 |                       1 |            400 |        28.2581  |
| Periodic_0 * Periodic_0 * Periodic_0 |                       1 |            500 |        25.2226  |
| Periodic_0 + Periodic_0 + RBF_0      |                       1 |              0 |       202.089   |
| Periodic_0 + Periodic_0 + RBF_0      |                       1 |            100 |        20.4233  |
| Periodic_0 + Periodic_0 + RBF_0      |                       1 |            200 |        14.5778  |
| Periodic_0 + Periodic_0 + RBF_0      |                       1 |            300 |        11.9443  |
| Periodic_0 + Periodic_0 + RBF_0      |                       1 |            400 |        10.3694  |
| Periodic_0 + Periodic_0 + RBF_0      |                       1 |            500 |         9.30557 |
| Periodic_0 + Periodic_0 * RBF_0      |                       1 |              0 |       269.757   |
| Periodic_0 + Periodic_0 * RBF_0      |                       1 |            100 |        33.6645  |
| Periodic_0 + Periodic_0 * RBF_0      |                       1 |            200 |        23.336   |
| Periodic_0 + Periodic_0 * RBF_0      |                       1 |            300 |        18.839   |
| Periodic_0 + Periodic_0 * RBF_0      |                       1 |            400 |        16.1743  |
| Periodic_0 + Periodic_0 * RBF_0      |                       1 |            500 |        14.3659  |
