| Kernel Combination                   |   Initialization Number | Epoch Number   |   Training Loss |
|--------------------------------------|-------------------------|----------------|-----------------|
| Periodic_0 + Periodic_0 + Periodic_0 |                       5 |                |        149.242  |
| Periodic_0 + Periodic_0 * Periodic_0 |                       5 |                |        117.379  |
| Periodic_0 * Periodic_0 * Periodic_0 |                       5 |                |        139.921  |
| Periodic_0 + Periodic_0 + RBF_0      |                       5 |                |         95.2916 |
| Periodic_0 + Periodic_0 * RBF_0      |                       5 |                |         95.9247 |
| Periodic_0 * Periodic_0 + RBF_0      |                       5 |                |        100.509  |
| Periodic_0 * Periodic_0 * RBF_0      |                       5 |                |         99.3128 |
| Periodic_0 + Periodic_0 + Matern32_0 |                       5 |                |         91.5461 |
| Periodic_0 + Periodic_0 * Matern32_0 |                       5 |                |         94.3863 |
| Periodic_0 * Periodic_0 + Matern32_0 |                       5 |                |         96.864  |
| Periodic_0 * Periodic_0 * Matern32_0 |                       5 |                |         96.48   |
| Periodic_0 + Periodic_0 + Matern52_0 |                       5 |                |         93.7092 |
| Periodic_0 + Periodic_0 * Matern52_0 |                       5 |                |         95.4099 |
| Periodic_0 * Periodic_0 + Matern52_0 |                       5 |                |         95.8773 |
| Periodic_0 * Periodic_0 * Matern52_0 |                       5 |                |         98.001  |
| Periodic_0 + Periodic_0 + Cosine_0   |                       5 |                |        152.116  |
| Periodic_0 + Periodic_0 * Cosine_0   |                       5 |                |        148.383  |
| Periodic_0 * Periodic_0 + Cosine_0   |                       5 |                |        141.104  |
| Periodic_0 * Periodic_0 * Cosine_0   |                       5 |                |        133.895  |
| Periodic_0 + Periodic_0 + RQ_0       |                       5 |                |         93.9464 |
| Periodic_0 + Periodic_0 * RQ_0       |                       5 |                |         94.4939 |
| Periodic_0 * Periodic_0 + RQ_0       |                       5 |                |         94.5729 |
| Periodic_0 * Periodic_0 * RQ_0       |                       5 |                |         92.5198 |
| Periodic_0 + Periodic_0 + Linear_0   |                       5 |                |        152.454  |
| Periodic_0 + Periodic_0 * Linear_0   |                       5 |                |        125.018  |
| Periodic_0 * Periodic_0 + Linear_0   |                       5 |                |        142.525  |
| Periodic_0 * Periodic_0 * Linear_0   |                       5 |                |         82.741  |
| Periodic_0 + RBF_0 + RBF_0           |                       5 |                |         95.4658 |
| Periodic_0 + RBF_0 * RBF_0           |                       5 |                |         95.0313 |
| Periodic_0 * RBF_0 + RBF_0           |                       5 |                |         92.7303 |
| Periodic_0 * RBF_0 * RBF_0           |                       5 |                |         98.1497 |
| Periodic_0 + RBF_0 + Matern32_0      |                       5 |                |         93.8765 |
| Periodic_0 + RBF_0 * Matern32_0      |                       5 |                |         95.251  |
| Periodic_0 * RBF_0 + Matern32_0      |                       5 |                |         92.5439 |
| Periodic_0 * RBF_0 * Matern32_0      |                       5 |                |         95.8973 |
| Periodic_0 + RBF_0 + Matern52_0      |                       5 |                |         91.4884 |
| Periodic_0 + RBF_0 * Matern52_0      |                       5 |                |         93.8843 |
| Periodic_0 * RBF_0 + Matern52_0      |                       5 |                |         93.5837 |
| Periodic_0 * RBF_0 * Matern52_0      |                       5 |                |         98.0697 |
| Periodic_0 + RBF_0 + Cosine_0        |                       5 |                |         94.9756 |
| Periodic_0 + RBF_0 * Cosine_0        |                       5 |                |         93.431  |
| Periodic_0 * RBF_0 + Cosine_0        |                       5 |                |         97.4284 |
| Periodic_0 * RBF_0 * Cosine_0        |                       5 |                |        100.114  |
| Periodic_0 + RBF_0 + RQ_0            |                       5 |                |         96.5213 |
| Periodic_0 + RBF_0 * RQ_0            |                       5 |                |         92.4741 |
| Periodic_0 * RBF_0 + RQ_0            |                       5 |                |         93.4484 |
| Periodic_0 * RBF_0 * RQ_0            |                       5 |                |         93.8609 |
| Periodic_0 + RBF_0 + Linear_0        |                       5 |                |         95.4658 |
| Periodic_0 + RBF_0 * Linear_0        |                       5 |                |         85.3865 |
| Periodic_0 * RBF_0 + Linear_0        |                       5 |                |        100.403  |
| Periodic_0 * RBF_0 * Linear_0        |                       5 |                |         84.7813 |
| Periodic_0 + Matern32_0 + Matern32_0 |                       5 |                |         96.0417 |
| Periodic_0 + Matern32_0 * Matern32_0 |                       5 |                |         92.915  |
| Periodic_0 * Matern32_0 + Matern32_0 |                       5 |                |         93.0105 |
| Periodic_0 * Matern32_0 * Matern32_0 |                       5 |                |         96.6183 |
| Periodic_0 + Matern32_0 + Matern52_0 |                       5 |                |         95.9442 |
| Periodic_0 + Matern32_0 * Matern52_0 |                       5 |                |         95.3905 |
