| Kernel Combination   |   Initialization Number |   Epoch Number |   Training Loss |
| periodic * periodic * RQ + RQ |                       1 |            300 |        11.421   |
| periodic * periodic * RQ + RQ |                       1 |            400 |         9.94496 |
| periodic * periodic * RQ + RQ |                       1 |            500 |         8.86872 |
| periodic + RQ + RQ + RQ       |                       1 |              0 |        64.4193  |
| periodic + RQ + RQ + RQ       |                       1 |            100 |        10.7017  |
| periodic + RQ + RQ + RQ       |                       1 |            200 |         8.17594 |
| periodic + RQ + RQ + RQ       |                       1 |            300 |         6.99645 |
| periodic + RQ + RQ + RQ       |                       1 |            400 |         6.26988 |
| periodic + RQ + RQ + RQ       |                       1 |            500 |         5.76519 |
| periodic + RQ * RQ + RQ       |                       1 |              0 |        61.4248  |
| periodic + RQ * RQ + RQ       |                       1 |            100 |        10.5304  |
| periodic + RQ * RQ + RQ       |                       1 |            200 |         8.0663  |
| periodic + RQ * RQ + RQ       |                       1 |            300 |         6.91176 |
| periodic + RQ * RQ + RQ       |                       1 |            400 |         6.19899 |
| periodic + RQ * RQ + RQ       |                       1 |            500 |         5.70325 |
| periodic * RQ + RQ + RQ       |                       1 |              0 |        74.9843  |
| periodic * RQ + RQ + RQ       |                       1 |            100 |        12.8699  |
| periodic * RQ + RQ + RQ       |                       1 |            200 |         9.73376 |
| periodic * RQ + RQ + RQ       |                       1 |            300 |         8.25828 |
| periodic * RQ + RQ + RQ       |                       1 |            400 |         7.34472 |
| periodic * RQ + RQ + RQ       |                       1 |            500 |         6.70784 |
| periodic * RQ * RQ + RQ       |                       1 |              0 |       114.547   |
| periodic * RQ * RQ + RQ       |                       1 |            100 |        17.6504  |
| periodic * RQ * RQ + RQ       |                       1 |            200 |        12.5276  |
| periodic * RQ * RQ + RQ       |                       1 |            300 |        10.2278  |
| periodic * RQ * RQ + RQ       |                       1 |            400 |         8.79337 |
| periodic * RQ * RQ + RQ       |                       1 |            500 |         7.77243 |
| periodic + SE + RQ + RQ       |                       1 |              0 |        85.8852  |
| periodic + SE + RQ + RQ       |                       1 |            100 |        12.1724  |
| periodic + SE + RQ + RQ       |                       1 |            200 |         9.10369 |
| periodic + SE + RQ + RQ       |                       1 |            300 |         7.6968  |
| periodic + SE + RQ + RQ       |                       1 |            400 |         6.84452 |
| periodic + SE + RQ + RQ       |                       1 |            500 |         6.25919 |
| periodic + SE * RQ + RQ       |                       1 |              0 |        75.6892  |
| periodic + SE * RQ + RQ       |                       1 |            100 |        11.4716  |
| periodic + SE * RQ + RQ       |                       1 |            200 |         7.73738 |
| periodic + SE * RQ + RQ       |                       1 |            300 |         6.50091 |
| periodic + SE * RQ + RQ       |                       1 |            400 |         5.07674 |
| periodic + SE * RQ + RQ       |                       1 |            500 |         4.41629 |
| periodic * SE + RQ + RQ       |                       1 |              0 |        75.9249  |
| periodic * SE + RQ + RQ       |                       1 |            100 |        13.2791  |
| periodic * SE + RQ + RQ       |                       1 |            200 |         9.97894 |
| periodic * SE + RQ + RQ       |                       1 |            300 |         8.43762 |
| periodic * SE + RQ + RQ       |                       1 |            400 |         7.48923 |
| periodic * SE + RQ + RQ       |                       1 |            500 |         6.8311  |
| periodic * SE * RQ + RQ       |                       1 |              0 |       124.628   |
| periodic * SE * RQ + RQ       |                       1 |            100 |        19.2319  |
| periodic * SE * RQ + RQ       |                       1 |            200 |        13.6048  |
| periodic * SE * RQ + RQ       |                       1 |            300 |        10.7936  |
| periodic * SE * RQ + RQ       |                       1 |            400 |         9.0693  |
| periodic * SE * RQ + RQ       |                       1 |            500 |         7.89551 |
| RQ + RQ + RQ + RQ             |                       1 |              0 |        56.7041  |
| RQ + RQ + RQ + RQ             |                       1 |            100 |        10.148   |
| RQ + RQ + RQ + RQ             |                       1 |            200 |         7.8058  |
| RQ + RQ + RQ + RQ             |                       1 |            300 |         6.7058  |
| RQ + RQ + RQ + RQ             |                       1 |            400 |         6.02541 |
| RQ + RQ + RQ + RQ             |                       1 |            500 |         5.55141 |
| RQ + RQ * RQ + RQ             |                       1 |              0 |        58.1219  |
| RQ + RQ * RQ + RQ             |                       1 |            100 |        10.175   |
| RQ + RQ * RQ + RQ             |                       1 |            200 |         7.83122 |
| RQ + RQ * RQ + RQ             |                       1 |            300 |         6.72883 |
| RQ + RQ * RQ + RQ             |                       1 |            400 |         6.04619 |
| RQ + RQ * RQ + RQ             |                       1 |            500 |         5.57022 |
| RQ * RQ * RQ + RQ             |                       1 |              0 |       109.615   |
| RQ * RQ * RQ + RQ             |                       1 |            100 |        17.9969  |
| RQ * RQ * RQ + RQ             |                       1 |            200 |        13.3643  |
| RQ * RQ * RQ + RQ             |                       1 |            300 |        11.1816  |
| RQ * RQ * RQ + RQ             |                       1 |            400 |         9.82945 |
| RQ * RQ * RQ + RQ             |                       1 |            500 |         8.88653 |
| RQ + SE + RQ + RQ             |                       1 |              0 |        70.4345  |
| RQ + SE + RQ + RQ             |                       1 |            100 |        11.2066  |
| RQ + SE + RQ + RQ             |                       1 |            200 |         8.46739 |
| RQ + SE + RQ + RQ             |                       1 |            300 |         7.20472 |
| RQ + SE + RQ + RQ             |                       1 |            400 |         6.4353  |
| RQ + SE + RQ + RQ             |                       1 |            500 |         5.9038  |
