| Kernel Combination      |   Initialization Number | Epoch Number   |   Training Loss |
| RBF_0 * Cosine_0 + Periodic_0 + Cosine_0        |                       5 |                |       -144.806  |
| RBF_0 * Cosine_0 * Periodic_0 + Cosine_0        |                       5 |                |       -143.307  |
| RBF_0 + RQ_0 + Periodic_0 + Cosine_0            |                       5 |                |       -144.191  |
| RBF_0 + RQ_0 * Periodic_0 + Cosine_0            |                       5 |                |       -144.191  |
| RBF_0 * RQ_0 + Periodic_0 + Cosine_0            |                       5 |                |       -144.19   |
| RBF_0 + Linear_0 + Periodic_0 + Cosine_0        |                       5 |                |       -143.415  |
| RBF_0 * Linear_0 + Periodic_0 + Cosine_0        |                       5 |                |       -144.15   |
| RBF_0 * Linear_0 * Periodic_0 + Cosine_0        |                       5 |                |       -125.758  |
| Matern32_0 + Matern32_0 + Periodic_0 + Cosine_0 |                       5 |                |       -144.692  |
| Matern32_0 + Matern32_0 * Periodic_0 + Cosine_0 |                       5 |                |       -143.398  |
| Matern32_0 * Matern32_0 + Periodic_0 + Cosine_0 |                       5 |                |       -144.2    |
| Matern32_0 + Matern52_0 + Periodic_0 + Cosine_0 |                       5 |                |       -144.191  |
| Matern32_0 * Matern52_0 + Periodic_0 + Cosine_0 |                       5 |                |       -144.191  |
| Matern32_0 + Cosine_0 + Periodic_0 + Cosine_0   |                       5 |                |       -144.191  |
| Matern32_0 * Cosine_0 + Periodic_0 + Cosine_0   |                       5 |                |       -144.727  |
| Matern32_0 * Cosine_0 * Periodic_0 + Cosine_0   |                       5 |                |       -143.384  |
| Matern32_0 + RQ_0 * Periodic_0 + Cosine_0       |                       5 |                |       -143.415  |
| Matern32_0 * RQ_0 + Periodic_0 + Cosine_0       |                       5 |                |       -144.199  |
| Matern32_0 + Linear_0 + Periodic_0 + Cosine_0   |                       5 |                |       -144.597  |
| Matern32_0 + Linear_0 * Periodic_0 + Cosine_0   |                       5 |                |       -143.347  |
| Matern32_0 * Linear_0 + Periodic_0 + Cosine_0   |                       5 |                |       -144.191  |
| Matern32_0 * Linear_0 * Periodic_0 + Cosine_0   |                       5 |                |       -117.944  |
| Matern52_0 + Matern52_0 + Periodic_0 + Cosine_0 |                       5 |                |       -144.191  |
| Matern52_0 * Matern52_0 + Periodic_0 + Cosine_0 |                       5 |                |       -144.19   |
| Matern52_0 + Cosine_0 + Periodic_0 + Cosine_0   |                       5 |                |       -144.191  |
| Matern52_0 * Cosine_0 + Periodic_0 + Cosine_0   |                       5 |                |       -144.191  |
| Matern52_0 + RQ_0 + Periodic_0 + Cosine_0       |                       5 |                |       -144.19   |
| Matern52_0 + RQ_0 * Periodic_0 + Cosine_0       |                       5 |                |       -143.415  |
| Matern52_0 * RQ_0 + Periodic_0 + Cosine_0       |                       5 |                |       -144.19   |
| Matern52_0 * RQ_0 * Periodic_0 + Cosine_0       |                       5 |                |       -143.408  |
| Matern52_0 + Linear_0 + Periodic_0 + Cosine_0   |                       5 |                |       -144.191  |
| Matern52_0 * Linear_0 + Periodic_0 + Cosine_0   |                       5 |                |       -144.199  |
| Matern52_0 * Linear_0 * Periodic_0 + Cosine_0   |                       5 |                |       -122.283  |
| Cosine_0 + Cosine_0 + Periodic_0 + Cosine_0     |                       5 |                |       -145.706  |
| Cosine_0 + Cosine_0 * Periodic_0 + Cosine_0     |                       5 |                |       -139.261  |
| Cosine_0 * Cosine_0 + Periodic_0 + Cosine_0     |                       5 |                |       -144.749  |
| Cosine_0 * Cosine_0 * Periodic_0 + Cosine_0     |                       5 |                |       -137.267  |
| Cosine_0 + RQ_0 + Periodic_0 + Cosine_0         |                       5 |                |       -144.191  |
| Cosine_0 + RQ_0 * Periodic_0 + Cosine_0         |                       5 |                |       -144.532  |
| Cosine_0 * RQ_0 + Periodic_0 + Cosine_0         |                       5 |                |       -144.2    |
| Cosine_0 + Linear_0 + Periodic_0 + Cosine_0     |                       5 |                |       -145.23   |
| Cosine_0 + Linear_0 * Periodic_0 + Cosine_0     |                       5 |                |       -143.16   |
| Cosine_0 * Linear_0 + Periodic_0 + Cosine_0     |                       5 |                |       -143.47   |
| Cosine_0 * Linear_0 * Periodic_0 + Cosine_0     |                       5 |                |        -15.4655 |
| RQ_0 + RQ_0 + Periodic_0 + Cosine_0             |                       5 |                |       -144.191  |
| RQ_0 + RQ_0 * Periodic_0 + Cosine_0             |                       5 |                |       -143.434  |
| RQ_0 * RQ_0 + Periodic_0 + Cosine_0             |                       5 |                |       -144.806  |
| RQ_0 * RQ_0 * Periodic_0 + Cosine_0             |                       5 |                |       -145.403  |
| RQ_0 + Linear_0 * Periodic_0 + Cosine_0         |                       5 |                |       -143.415  |
| RQ_0 * Linear_0 + Periodic_0 + Cosine_0         |                       5 |                |       -144.806  |
| Linear_0 + Linear_0 + Periodic_0 + Cosine_0     |                       5 |                |       -144.021  |
| Linear_0 + Linear_0 * Periodic_0 + Cosine_0     |                       5 |                |         30.6262 |
| Linear_0 * Linear_0 + Periodic_0 + Cosine_0     |                       5 |                |       -144.191  |
| Linear_0 * Linear_0 * Periodic_0 + Cosine_0     |                       5 |                |         59.9384 |

