| Kernel Combination      |   Initialization Number |   Epoch Number |   Training Loss |
|-------------------------|-------------------------|----------------|-----------------|
| Periodic_0 + Periodic_0 |                       1 |              0 |       313.828   |
| Periodic_0 + Periodic_0 |                       1 |            100 |        41.8384  |
| Periodic_0 + Periodic_0 |                       1 |            200 |        30.3256  |
| Periodic_0 + Periodic_0 |                       1 |            300 |        25.0109  |
| Periodic_0 + Periodic_0 |                       1 |            400 |        21.7797  |
| Periodic_0 + Periodic_0 |                       1 |            500 |        19.5629  |
| Periodic_0 * Periodic_0 |                       1 |              0 |       378.343   |
| Periodic_0 * Periodic_0 |                       1 |            100 |        56.426   |
| Periodic_0 * Periodic_0 |                       1 |            200 |        40.5355  |
| Periodic_0 * Periodic_0 |                       1 |            300 |        33.1651  |
| Periodic_0 * Periodic_0 |                       1 |            400 |        28.6639  |
| Periodic_0 * Periodic_0 |                       1 |            500 |        25.5644  |
| Periodic_0 + RBF_0      |                       1 |              0 |       234.378   |
| Periodic_0 + RBF_0      |                       1 |            100 |        24.8978  |
| Periodic_0 + RBF_0      |                       1 |            200 |        17.7282  |
| Periodic_0 + RBF_0      |                       1 |            300 |        14.5883  |
| Periodic_0 + RBF_0      |                       1 |            400 |        12.7732  |
| Periodic_0 + RBF_0      |                       1 |            500 |        11.5423  |
| Periodic_0 * RBF_0      |                       1 |              0 |       266.249   |
| Periodic_0 * RBF_0      |                       1 |            100 |        35.8658  |
| Periodic_0 * RBF_0      |                       1 |            200 |        25.8659  |
| Periodic_0 * RBF_0      |                       1 |            300 |        21.1679  |
| Periodic_0 * RBF_0      |                       1 |            400 |        18.2807  |
| Periodic_0 * RBF_0      |                       1 |            500 |        16.2834  |
| Periodic_0 + Matern32_0 |                       1 |              0 |       250.89    |
| Periodic_0 + Matern32_0 |                       1 |            100 |        24.543   |
| Periodic_0 + Matern32_0 |                       1 |            200 |        17.7182  |
| Periodic_0 + Matern32_0 |                       1 |            300 |        14.5993  |
| Periodic_0 + Matern32_0 |                       1 |            400 |        12.716   |
| Periodic_0 + Matern32_0 |                       1 |            500 |        11.4266  |
| Periodic_0 * Matern32_0 |                       1 |              0 |       275.633   |
| Periodic_0 * Matern32_0 |                       1 |            100 |        37.0474  |
| Periodic_0 * Matern32_0 |                       1 |            200 |        26.6256  |
| Periodic_0 * Matern32_0 |                       1 |            300 |        21.7539  |
| Periodic_0 * Matern32_0 |                       1 |            400 |        18.767   |
| Periodic_0 * Matern32_0 |                       1 |            500 |        16.7036  |
| Periodic_0 + Matern52_0 |                       1 |              0 |       247.6     |
| Periodic_0 + Matern52_0 |                       1 |            100 |        24.7283  |
| Periodic_0 + Matern52_0 |                       1 |            200 |        17.9081  |
| Periodic_0 + Matern52_0 |                       1 |            300 |        14.7778  |
| Periodic_0 + Matern52_0 |                       1 |            400 |        12.8855  |
| Periodic_0 + Matern52_0 |                       1 |            500 |        11.5908  |
| Periodic_0 * Matern52_0 |                       1 |              0 |       282.558   |
| Periodic_0 * Matern52_0 |                       1 |            100 |        39.1444  |
| Periodic_0 * Matern52_0 |                       1 |            200 |        28.1569  |
| Periodic_0 * Matern52_0 |                       1 |            300 |        23.0577  |
| Periodic_0 * Matern52_0 |                       1 |            400 |        19.9327  |
| Periodic_0 * Matern52_0 |                       1 |            500 |        16.5606  |
| Periodic_0 + Cosine_0   |                       1 |              0 |       544.074   |
| Periodic_0 + Cosine_0   |                       1 |            100 |        60.5658  |
| Periodic_0 + Cosine_0   |                       1 |            200 |        43.1443  |
| Periodic_0 + Cosine_0   |                       1 |            300 |        35.1237  |
| Periodic_0 + Cosine_0   |                       1 |            400 |        30.2594  |
| Periodic_0 + Cosine_0   |                       1 |            500 |        26.9263  |
| Periodic_0 * Cosine_0   |                       1 |              0 |     80301.6     |
| Periodic_0 * Cosine_0   |                       1 |            100 |     10463.5     |
| Periodic_0 * Cosine_0   |                       1 |            200 |      7405.52    |
| Periodic_0 * Cosine_0   |                       1 |            300 |      5953.02    |
| Periodic_0 * Cosine_0   |                       1 |            400 |      5051.34    |
| Periodic_0 * Cosine_0   |                       1 |            500 |      4422.23    |
| Periodic_0 + RQ_0       |                       1 |              0 |       172.991   |
| Periodic_0 + RQ_0       |                       1 |            100 |        21.2607  |
| Periodic_0 + RQ_0       |                       1 |            200 |        15.5671  |
| Periodic_0 + RQ_0       |                       1 |            300 |        12.9128  |
| Periodic_0 + RQ_0       |                       1 |            400 |        11.2854  |
| Periodic_0 + RQ_0       |                       1 |            500 |        10.1593  |
| Periodic_0 * RQ_0       |                       1 |              0 |       248.457   |
| Periodic_0 * RQ_0       |                       1 |            100 |        35.1023  |
| Periodic_0 * RQ_0       |                       1 |            200 |        25.3836  |
| Periodic_0 * RQ_0       |                       1 |            300 |        20.9038  |
| Periodic_0 * RQ_0       |                       1 |            400 |        18.1272  |
| Periodic_0 * RQ_0       |                       1 |            500 |        16.1841  |
| RBF_0 + RBF_0           |                       1 |              0 |       242.863   |
| RBF_0 + RBF_0           |                       1 |            100 |        26.4679  |
| RBF_0 + RBF_0           |                       1 |            200 |        18.3849  |
| RBF_0 + RBF_0           |                       1 |            300 |        14.5805  |
| RBF_0 + RBF_0           |                       1 |            400 |        12.5773  |
| RBF_0 + RBF_0           |                       1 |            500 |        11.3221  |
| RBF_0 * RBF_0           |                       1 |              0 |       243.704   |
| RBF_0 * RBF_0           |                       1 |            100 |        35.4251  |
