| Kernel Combination                   |   Initialization Number |   Epoch Number |   Training Loss |
|--------------------------------------|-------------------------|----------------|-----------------|
| Periodic_0 + Periodic_0 + Periodic_0 |                       1 |              0 |       265.555   |
| Periodic_0 + Periodic_0 + Periodic_0 |                       1 |            100 |        36.5772  |
| Periodic_0 + Periodic_0 + Periodic_0 |                       1 |            200 |        26.6924  |
| Periodic_0 + Periodic_0 + Periodic_0 |                       1 |            300 |        22.1283  |
| Periodic_0 + Periodic_0 + Periodic_0 |                       1 |            400 |        19.3568  |
| Periodic_0 + Periodic_0 + Periodic_0 |                       1 |            500 |        17.4556  |
| Periodic_0 + Periodic_0 * Periodic_0 |                       1 |              0 |       263.85    |
| Periodic_0 + Periodic_0 * Periodic_0 |                       1 |            100 |        40.4855  |
| Periodic_0 + Periodic_0 * Periodic_0 |                       1 |            200 |        29.4504  |
| Periodic_0 + Periodic_0 * Periodic_0 |                       1 |            300 |        24.3404  |
| Periodic_0 + Periodic_0 * Periodic_0 |                       1 |            400 |        21.2246  |
| Periodic_0 + Periodic_0 * Periodic_0 |                       1 |            500 |        19.0833  |
| Periodic_0 * Periodic_0 * Periodic_0 |                       1 |              0 |       359.449   |
| Periodic_0 * Periodic_0 * Periodic_0 |                       1 |            100 |        55.4599  |
| Periodic_0 * Periodic_0 * Periodic_0 |                       1 |            200 |        39.975   |
| Periodic_0 * Periodic_0 * Periodic_0 |                       1 |            300 |        32.7628  |
| Periodic_0 * Periodic_0 * Periodic_0 |                       1 |            400 |        28.3457  |
| Periodic_0 * Periodic_0 * Periodic_0 |                       1 |            500 |        25.2984  |
| Periodic_0 + Periodic_0 + RBF_0      |                       1 |              0 |       178.248   |
| Periodic_0 + Periodic_0 + RBF_0      |                       1 |            100 |        18.8618  |
| Periodic_0 + Periodic_0 + RBF_0      |                       1 |            200 |        13.2412  |
| Periodic_0 + Periodic_0 + RBF_0      |                       1 |            300 |        10.6227  |
| Periodic_0 + Periodic_0 + RBF_0      |                       1 |            400 |         9.09288 |
| Periodic_0 + Periodic_0 + RBF_0      |                       1 |            500 |         8.06969 |
| Periodic_0 + Periodic_0 * RBF_0      |                       1 |              0 |       259.391   |
| Periodic_0 + Periodic_0 * RBF_0      |                       1 |            100 |        32.9763  |
| Periodic_0 + Periodic_0 * RBF_0      |                       1 |            200 |        22.9703  |
| Periodic_0 + Periodic_0 * RBF_0      |                       1 |            300 |        18.5801  |
| Periodic_0 + Periodic_0 * RBF_0      |                       1 |            400 |        15.967   |
| Periodic_0 + Periodic_0 * RBF_0      |                       1 |            500 |        14.1897  |
| Periodic_0 * Periodic_0 + RBF_0      |                       1 |              0 |       130.302   |
| Periodic_0 * Periodic_0 + RBF_0      |                       1 |            100 |        20.8845  |
| Periodic_0 * Periodic_0 + RBF_0      |                       1 |            200 |        15.3466  |
| Periodic_0 * Periodic_0 + RBF_0      |                       1 |            300 |        12.7553  |
| Periodic_0 * Periodic_0 + RBF_0      |                       1 |            400 |        11.1528  |
| Periodic_0 * Periodic_0 + RBF_0      |                       1 |            500 |        10.0183  |
| Periodic_0 * Periodic_0 * RBF_0      |                       1 |              0 |       302.937   |
| Periodic_0 * Periodic_0 * RBF_0      |                       1 |            100 |        44.7697  |
| Periodic_0 * Periodic_0 * RBF_0      |                       1 |            200 |        31.3258  |
| Periodic_0 * Periodic_0 * RBF_0      |                       1 |            300 |        25.1129  |
| Periodic_0 * Periodic_0 * RBF_0      |                       1 |            400 |        21.3845  |
| Periodic_0 * Periodic_0 * RBF_0      |                       1 |            500 |        18.8685  |
