| Kernel Combination                   |   Initialization Number | Epoch Number   |   Training Loss |
| Periodic_0 * Matern52_0 + RQ_0       |                       5 |                |        124.481  |
| Periodic_0 * Matern52_0 * RQ_0       |                       5 |                |        128.726  |
| Periodic_0 + Matern52_0 + Linear_0   |                       5 |                |        123.697  |
| Periodic_0 + Matern52_0 * Linear_0   |                       5 |                |         79.8264 |
| Periodic_0 * Matern52_0 + Linear_0   |                       5 |                |        125.377  |
| Periodic_0 * Matern52_0 * Linear_0   |                       5 |                |         84.4776 |
| Periodic_0 + Cosine_0 + Cosine_0     |                       5 |                |        194.894  |
| Periodic_0 + Cosine_0 * Cosine_0     |                       5 |                |        179.551  |
| Periodic_0 * Cosine_0 + Cosine_0     |                       5 |                |        175.703  |
| Periodic_0 * Cosine_0 * Cosine_0     |                       5 |                |        172.1    |
| Periodic_0 + Cosine_0 + RQ_0         |                       5 |                |        126.471  |
| Periodic_0 + Cosine_0 * RQ_0         |                       5 |                |        126.191  |
| Periodic_0 * Cosine_0 + RQ_0         |                       5 |                |        126.588  |
| Periodic_0 * Cosine_0 * RQ_0         |                       5 |                |        122.318  |
| Periodic_0 + Cosine_0 + Linear_0     |                       5 |                |        186.512  |
| Periodic_0 + Cosine_0 * Linear_0     |                       5 |                |        167.696  |
| Periodic_0 * Cosine_0 + Linear_0     |                       5 |                |        178.468  |
| Periodic_0 * Cosine_0 * Linear_0     |                       5 |                |        152.149  |
| Periodic_0 + RQ_0 + RQ_0             |                       5 |                |        126.648  |
| Periodic_0 + RQ_0 * RQ_0             |                       5 |                |        126.374  |
| Periodic_0 * RQ_0 + RQ_0             |                       5 |                |        125.057  |
| Periodic_0 * RQ_0 * RQ_0             |                       5 |                |        129.709  |
| Periodic_0 + RQ_0 + Linear_0         |                       5 |                |        123.794  |
| Periodic_0 + RQ_0 * Linear_0         |                       5 |                |         79.3611 |
| Periodic_0 * RQ_0 + Linear_0         |                       5 |                |        125.874  |
| Periodic_0 * RQ_0 * Linear_0         |                       5 |                |         81.7187 |
| Periodic_0 + Linear_0 + Linear_0     |                       5 |                |        191.563  |
| Periodic_0 + Linear_0 * Linear_0     |                       5 |                |        167.857  |
| Periodic_0 * Linear_0 + Linear_0     |                       5 |                |        164.045  |
| Periodic_0 * Linear_0 * Linear_0     |                       5 |                |        159.506  |
| RBF_0 + RBF_0 + RBF_0                |                       5 |                |        126.751  |
| RBF_0 + RBF_0 * RBF_0                |                       5 |                |        128.145  |
| RBF_0 * RBF_0 * RBF_0                |                       5 |                |        135.703  |
| RBF_0 + RBF_0 + Matern32_0           |                       5 |                |        130.098  |
| RBF_0 + RBF_0 * Matern32_0           |                       5 |                |        126.685  |
| RBF_0 * RBF_0 + Matern32_0           |                       5 |                |        130.883  |
| RBF_0 * RBF_0 * Matern32_0           |                       5 |                |        131.448  |
| RBF_0 + RBF_0 + Matern52_0           |                       5 |                |        126.605  |
| RBF_0 + RBF_0 * Matern52_0           |                       5 |                |        128.145  |
| RBF_0 * RBF_0 + Matern52_0           |                       5 |                |        128.22   |
| RBF_0 * RBF_0 * Matern52_0           |                       5 |                |        129.154  |
| RBF_0 + RBF_0 + Cosine_0             |                       5 |                |        130.481  |
| RBF_0 + RBF_0 * Cosine_0             |                       5 |                |        127.509  |
| RBF_0 * RBF_0 + Cosine_0             |                       5 |                |        131.634  |
| RBF_0 * RBF_0 * Cosine_0             |                       5 |                |        135.703  |
| RBF_0 + RBF_0 + RQ_0                 |                       5 |                |        128.615  |
| RBF_0 + RBF_0 * RQ_0                 |                       5 |                |        126.869  |
| RBF_0 * RBF_0 + RQ_0                 |                       5 |                |        127.549  |
| RBF_0 * RBF_0 * RQ_0                 |                       5 |                |        127.828  |
| RBF_0 + RBF_0 + Linear_0             |                       5 |                |        125.839  |
| RBF_0 + RBF_0 * Linear_0             |                       5 |                |         81.9457 |
| RBF_0 * RBF_0 + Linear_0             |                       5 |                |        130.856  |
| RBF_0 * RBF_0 * Linear_0             |                       5 |                |         88.7148 |
| RBF_0 + Matern32_0 + Matern32_0      |                       5 |                |        129.129  |
| RBF_0 + Matern32_0 * Matern32_0      |                       5 |                |        130.912  |
| RBF_0 * Matern32_0 + Matern32_0      |                       5 |                |        129.176  |
| RBF_0 * Matern32_0 * Matern32_0      |                       5 |                |        131.254  |
| RBF_0 + Matern32_0 + Matern52_0      |                       5 |                |        126.819  |
| RBF_0 + Matern32_0 * Matern52_0      |                       5 |                |        127.374  |
| RBF_0 * Matern32_0 + Matern52_0      |                       5 |                |        126.819  |
| RBF_0 * Matern32_0 * Matern52_0      |                       5 |                |        129.154  |
| RBF_0 + Matern32_0 + Cosine_0        |                       5 |                |        128.97   |
| RBF_0 + Matern32_0 * Cosine_0        |                       5 |                |        128.625  |
| RBF_0 * Matern32_0 + Cosine_0        |                       5 |                |        129.605  |
| RBF_0 * Matern32_0 * Cosine_0        |                       5 |                |        131.384  |
| RBF_0 + Matern32_0 + RQ_0            |                       5 |                |        127.067  |
| RBF_0 + Matern32_0 * RQ_0            |                       5 |                |        126.695  |
| RBF_0 * Matern32_0 + RQ_0            |                       5 |                |        126.695  |
| RBF_0 * Matern32_0 * RQ_0            |                       5 |                |        127.542  |
| RBF_0 + Matern32_0 + Linear_0        |                       5 |                |        129.738  |
| RBF_0 + Matern32_0 * Linear_0        |                       5 |                |         77.7811 |
| RBF_0 * Matern32_0 + Linear_0        |                       5 |                |        128.7    |
| RBF_0 * Matern32_0 * Linear_0        |                       5 |                |         80.7281 |
| RBF_0 + Matern52_0 + Matern52_0      |                       5 |                |        126.646  |
| RBF_0 + Matern52_0 * Matern52_0      |                       5 |                |        128.212  |
| RBF_0 * Matern52_0 + Matern52_0      |                       5 |                |        126.837  |
