| Kernel Combination      |   Initialization Number |   Epoch Number |   Training Loss |
|-------------------------|-------------------------|----------------|-----------------|
| Periodic_0 + Periodic_0 |                       1 |              0 |       309.759   |
| Periodic_0 + Periodic_0 |                       1 |            100 |        41.7018  |
| Periodic_0 + Periodic_0 |                       1 |            200 |        30.2381  |
| Periodic_0 + Periodic_0 |                       1 |            300 |        24.9437  |
| Periodic_0 + Periodic_0 |                       1 |            400 |        21.724   |
| Periodic_0 + Periodic_0 |                       1 |            500 |        19.5147  |
| Periodic_0 * Periodic_0 |                       1 |              0 |       377.204   |
| Periodic_0 * Periodic_0 |                       1 |            100 |        56.3388  |
| Periodic_0 * Periodic_0 |                       1 |            200 |        40.4793  |
| Periodic_0 * Periodic_0 |                       1 |            300 |        33.1221  |
| Periodic_0 * Periodic_0 |                       1 |            400 |        28.6284  |
| Periodic_0 * Periodic_0 |                       1 |            500 |        25.5339  |
| Periodic_0 + RBF_0      |                       1 |              0 |       240.821   |
| Periodic_0 + RBF_0      |                       1 |            100 |        25.1533  |
| Periodic_0 + RBF_0      |                       1 |            200 |        17.9085  |
| Periodic_0 + RBF_0      |                       1 |            300 |        14.7078  |
| Periodic_0 + RBF_0      |                       1 |            400 |        12.8643  |
| Periodic_0 + RBF_0      |                       1 |            500 |        11.6194  |
| Periodic_0 * RBF_0      |                       1 |              0 |       267.667   |
| Periodic_0 * RBF_0      |                       1 |            100 |        35.9365  |
| Periodic_0 * RBF_0      |                       1 |            200 |        25.9128  |
| Periodic_0 * RBF_0      |                       1 |            300 |        21.2038  |
| Periodic_0 * RBF_0      |                       1 |            400 |        18.3101  |
| Periodic_0 * RBF_0      |                       1 |            500 |        16.3084  |
| Periodic_0 + Matern32_0 |                       1 |              0 |       197.424   |
| Periodic_0 + Matern32_0 |                       1 |            100 |        22.6401  |
| Periodic_0 + Matern32_0 |                       1 |            200 |        16.4755  |
| Periodic_0 + Matern32_0 |                       1 |            300 |        13.6407  |
| Periodic_0 + Matern32_0 |                       1 |            400 |        11.9176  |
| Periodic_0 + Matern32_0 |                       1 |            500 |        10.731   |
| Periodic_0 * Matern32_0 |                       1 |              0 |       263.728   |
| Periodic_0 * Matern32_0 |                       1 |            100 |        36.3601  |
| Periodic_0 * Matern32_0 |                       1 |            200 |        26.1729  |
| Periodic_0 * Matern32_0 |                       1 |            300 |        21.4057  |
| Periodic_0 * Matern32_0 |                       1 |            400 |        18.4805  |
| Periodic_0 * Matern32_0 |                       1 |            500 |        16.4584  |
| Periodic_0 + Matern52_0 |                       1 |              0 |       187.332   |
| Periodic_0 + Matern52_0 |                       1 |            100 |        22.5669  |
| Periodic_0 + Matern52_0 |                       1 |            200 |        16.4718  |
| Periodic_0 + Matern52_0 |                       1 |            300 |        13.6642  |
| Periodic_0 + Matern52_0 |                       1 |            400 |        11.9587  |
| Periodic_0 + Matern52_0 |                       1 |            500 |        10.7862  |
| Periodic_0 * Matern52_0 |                       1 |              0 |       266.592   |
