| Kernel Combination             |   Initialization Number |   Epoch Number |   Training Loss |
|--------------------------------|-------------------------|----------------|-----------------|
| periodic + periodic + periodic |                       1 |              0 |       278.966   |
| periodic + periodic + periodic |                       1 |            100 |        36.6496  |
| periodic + periodic + periodic |                       1 |            200 |        26.7096  |
| periodic + periodic + periodic |                       1 |            300 |        22.1286  |
| periodic + periodic + periodic |                       1 |            400 |        19.3482  |
| periodic + periodic + periodic |                       1 |            500 |        17.4435  |
| periodic + periodic * periodic |                       1 |              0 |       263.412   |
| periodic + periodic * periodic |                       1 |            100 |        40.2267  |
| periodic + periodic * periodic |                       1 |            200 |        29.2505  |
| periodic + periodic * periodic |                       1 |            300 |        24.1706  |
| periodic + periodic * periodic |                       1 |            400 |        21.0746  |
| periodic + periodic * periodic |                       1 |            500 |        18.9469  |
| periodic * periodic * periodic |                       1 |              0 |       358.45    |
| periodic * periodic * periodic |                       1 |            100 |        55.2289  |
| periodic * periodic * periodic |                       1 |            200 |        39.7989  |
| periodic * periodic * periodic |                       1 |            300 |        32.6117  |
| periodic * periodic * periodic |                       1 |            400 |        28.2109  |
| periodic * periodic * periodic |                       1 |            500 |        25.1757  |
| periodic + periodic + RQ       |                       1 |              0 |       122.66    |
| periodic + periodic + RQ       |                       1 |            100 |        14.7564  |
| periodic + periodic + RQ       |                       1 |            200 |        10.92    |
| periodic + periodic + RQ       |                       1 |            300 |         9.2362  |
| periodic + periodic + RQ       |                       1 |            400 |         8.19575 |
| periodic + periodic + RQ       |                       1 |            500 |         7.46595 |
| periodic + periodic * RQ       |                       1 |              0 |       115.566   |
| periodic + periodic * RQ       |                       1 |            100 |        18.2799  |
| periodic + periodic * RQ       |                       1 |            200 |        13.5609  |
| periodic + periodic * RQ       |                       1 |            300 |        11.3453  |
| periodic + periodic * RQ       |                       1 |            400 |         9.97391 |
| periodic + periodic * RQ       |                       1 |            500 |         9.01775 |
| periodic * periodic + RQ       |                       1 |              0 |       108.598   |
| periodic * periodic + RQ       |                       1 |            100 |        17.9391  |
| periodic * periodic + RQ       |                       1 |            200 |        13.3246  |
| periodic * periodic + RQ       |                       1 |            300 |        11.1509  |
| periodic * periodic + RQ       |                       1 |            400 |         9.80413 |
| periodic * periodic + RQ       |                       1 |            500 |         8.86454 |
| periodic * periodic * RQ       |                       1 |              0 |       217.926   |
| periodic * periodic * RQ       |                       1 |            100 |        33.6213  |
| periodic * periodic * RQ       |                       1 |            200 |        24.4378  |
| periodic * periodic * RQ       |                       1 |            300 |        20.1086  |
| periodic * periodic * RQ       |                       1 |            400 |        17.4269  |
| periodic * periodic * RQ       |                       1 |            500 |        15.5566  |
| periodic + periodic + SE       |                       1 |              0 |       145.779   |
| periodic + periodic + SE       |                       1 |            100 |        17.1057  |
| periodic + periodic + SE       |                       1 |            200 |        12.6061  |
| periodic + periodic + SE       |                       1 |            300 |        10.5155  |
| periodic + periodic + SE       |                       1 |            400 |         9.22832 |
| periodic + periodic + SE       |                       1 |            500 |         8.34013 |
