| Kernel Combination      |   Initialization Number |   Epoch Number |   Training Loss |
|-------------------------|-------------------------|----------------|-----------------|
| Periodic_0 + Periodic_0 |                       1 |              0 |       326.709   |
| Periodic_0 + Periodic_0 |                       1 |            100 |        41.7164  |
| Periodic_0 + Periodic_0 |                       1 |            200 |        30.2147  |
| Periodic_0 + Periodic_0 |                       1 |            300 |        24.909   |
| Periodic_0 + Periodic_0 |                       1 |            400 |        21.6858  |
| Periodic_0 + Periodic_0 |                       1 |            500 |        19.4757  |
| Periodic_0 * Periodic_0 |                       1 |              0 |       377.801   |
| Periodic_0 * Periodic_0 |                       1 |            100 |        56.0542  |
| Periodic_0 * Periodic_0 |                       1 |            200 |        40.2544  |
| Periodic_0 * Periodic_0 |                       1 |            300 |        32.929   |
| Periodic_0 * Periodic_0 |                       1 |            400 |        28.4566  |
| Periodic_0 * Periodic_0 |                       1 |            500 |        25.3774  |
| Periodic_0 + RBF_0      |                       1 |              0 |       235.465   |
| Periodic_0 + RBF_0      |                       1 |            100 |        24.9814  |
| Periodic_0 + RBF_0      |                       1 |            200 |        17.7998  |
| Periodic_0 + RBF_0      |                       1 |            300 |        14.6102  |
| Periodic_0 + RBF_0      |                       1 |            400 |        12.7808  |
| Periodic_0 + RBF_0      |                       1 |            500 |        11.5476  |
| Periodic_0 * RBF_0      |                       1 |              0 |       266.721   |
| Periodic_0 * RBF_0      |                       1 |            100 |        35.8686  |
| Periodic_0 * RBF_0      |                       1 |            200 |        25.8697  |
| Periodic_0 * RBF_0      |                       1 |            300 |        21.1714  |
| Periodic_0 * RBF_0      |                       1 |            400 |        18.2838  |
| Periodic_0 * RBF_0      |                       1 |            500 |        16.2859  |
| Periodic_0 + Matern32_0 |                       1 |              0 |       201.105   |
| Periodic_0 + Matern32_0 |                       1 |            100 |        22.7675  |
| Periodic_0 + Matern32_0 |                       1 |            200 |        16.557   |
| Periodic_0 + Matern32_0 |                       1 |            300 |        13.7029  |
| Periodic_0 + Matern32_0 |                       1 |            400 |        11.969   |
| Periodic_0 + Matern32_0 |                       1 |            500 |        10.7757  |
| Periodic_0 * Matern32_0 |                       1 |              0 |       264.516   |
| Periodic_0 * Matern32_0 |                       1 |            100 |        36.3999  |
| Periodic_0 * Matern32_0 |                       1 |            200 |        26.201   |
| Periodic_0 * Matern32_0 |                       1 |            300 |        21.4281  |
| Periodic_0 * Matern32_0 |                       1 |            400 |        18.4993  |
| Periodic_0 * Matern32_0 |                       1 |            500 |        16.4746  |
| Periodic_0 + Matern52_0 |                       1 |              0 |       215.461   |
| Periodic_0 + Matern52_0 |                       1 |            100 |        23.5589  |
| Periodic_0 + Matern52_0 |                       1 |            200 |        17.1279  |
| Periodic_0 + Matern52_0 |                       1 |            300 |        14.1697  |
| Periodic_0 + Matern52_0 |                       1 |            400 |        12.3774  |
| Periodic_0 + Matern52_0 |                       1 |            500 |        11.1488  |
| Periodic_0 * Matern52_0 |                       1 |              0 |       273.347   |
| Periodic_0 * Matern52_0 |                       1 |            100 |        36.4416  |
| Periodic_0 * Matern52_0 |                       1 |            200 |        26.2535  |
| Periodic_0 * Matern52_0 |                       1 |            300 |        21.4744  |
| Periodic_0 * Matern52_0 |                       1 |            400 |        18.5394  |
| Periodic_0 * Matern52_0 |                       1 |            500 |        16.5097  |
| Periodic_0 + Cosine_0   |                       1 |              0 |       553.983   |
| Periodic_0 + Cosine_0   |                       1 |            100 |        59.5279  |
| Periodic_0 + Cosine_0   |                       1 |            200 |        42.3816  |
| Periodic_0 + Cosine_0   |                       1 |            300 |        34.4918  |
| Periodic_0 + Cosine_0   |                       1 |            400 |        29.7096  |
| Periodic_0 + Cosine_0   |                       1 |            500 |        26.4341  |
