| Kernel Combination             |   Initialization Number |   Epoch Number |   Training Loss |
|--------------------------------|-------------------------|----------------|-----------------|
| periodic + periodic + periodic |                       1 |              0 |       290.731   |
| periodic + periodic + periodic |                       1 |            100 |        37.542   |
| periodic + periodic + periodic |                       1 |            200 |        27.3276  |
| periodic + periodic + periodic |                       1 |            300 |        22.6251  |
| periodic + periodic + periodic |                       1 |            400 |        19.7711  |
| periodic + periodic + periodic |                       1 |            500 |        17.8173  |
| periodic + periodic * periodic |                       1 |              0 |       268.491   |
| periodic + periodic * periodic |                       1 |            100 |        40.8162  |
| periodic + periodic * periodic |                       1 |            200 |        29.6626  |
| periodic + periodic * periodic |                       1 |            300 |        24.5019  |
| periodic + periodic * periodic |                       1 |            400 |        21.3578  |
| periodic + periodic * periodic |                       1 |            500 |        19.1973  |
| periodic * periodic * periodic |                       1 |              0 |       362.454   |
| periodic * periodic * periodic |                       1 |            100 |        55.7203  |
| periodic * periodic * periodic |                       1 |            200 |        40.1421  |
| periodic * periodic * periodic |                       1 |            300 |        32.8877  |
| periodic * periodic * periodic |                       1 |            400 |        28.4464  |
| periodic * periodic * periodic |                       1 |            500 |        25.3839  |
| periodic + periodic + RQ       |                       1 |              0 |       111.766   |
| periodic + periodic + RQ       |                       1 |            100 |        15.1171  |
| periodic + periodic + RQ       |                       1 |            200 |        11.2167  |
| periodic + periodic + RQ       |                       1 |            300 |         9.4097  |
| periodic + periodic + RQ       |                       1 |            400 |         8.30423 |
| periodic + periodic + RQ       |                       1 |            500 |         7.54032 |
| periodic + periodic * RQ       |                       1 |              0 |       133.307   |
| periodic + periodic * RQ       |                       1 |            100 |        18.7341  |
| periodic + periodic * RQ       |                       1 |            200 |        13.6039  |
| periodic + periodic * RQ       |                       1 |            300 |        10.6862  |
| periodic + periodic * RQ       |                       1 |            400 |         9.15318 |
| periodic + periodic * RQ       |                       1 |            500 |         8.07505 |
| periodic * periodic + RQ       |                       1 |              0 |       113.13    |
| periodic * periodic + RQ       |                       1 |            100 |        18.6841  |
| periodic * periodic + RQ       |                       1 |            200 |        13.8202  |
| periodic * periodic + RQ       |                       1 |            300 |        11.5346  |
| periodic * periodic + RQ       |                       1 |            400 |        10.1214  |
| periodic * periodic + RQ       |                       1 |            500 |         9.1372  |
| periodic * periodic * RQ       |                       1 |              0 |       231.427   |
| periodic * periodic * RQ       |                       1 |            100 |        34.9067  |
