| Kernel Combination      |   Initialization Number |   Epoch Number |   Training Loss |
|-------------------------|-------------------------|----------------|-----------------|
| Periodic_0 + Periodic_0 |                       1 |              0 |        310.831  |
| Periodic_0 + Periodic_0 |                       1 |            100 |         41.1583 |
| Periodic_0 + Periodic_0 |                       1 |            200 |         29.8416 |
| Periodic_0 + Periodic_0 |                       1 |            300 |         24.6175 |
| Periodic_0 + Periodic_0 |                       1 |            400 |         21.4416 |
| Periodic_0 + Periodic_0 |                       1 |            500 |         19.2626 |
| Periodic_0 * Periodic_0 |                       1 |              0 |        374.442  |
| Periodic_0 * Periodic_0 |                       1 |            100 |         55.8029 |
| Periodic_0 * Periodic_0 |                       1 |            200 |         40.0922 |
| Periodic_0 * Periodic_0 |                       1 |            300 |         32.805  |
| Periodic_0 * Periodic_0 |                       1 |            400 |         28.3543 |
| Periodic_0 * Periodic_0 |                       1 |            500 |         25.2895 |
| Periodic_0 + RBF_0      |                       1 |              0 |        202.381  |
| Periodic_0 + RBF_0      |                       1 |            100 |         23.4601 |
| Periodic_0 + RBF_0      |                       1 |            200 |         16.8993 |
| Periodic_0 + RBF_0      |                       1 |            300 |         14.0596 |
| Periodic_0 + RBF_0      |                       1 |            400 |         12.3443 |
| Periodic_0 + RBF_0      |                       1 |            500 |         11.1599 |
| Periodic_0 * RBF_0      |                       1 |              0 |        260.187  |
| Periodic_0 * RBF_0      |                       1 |            100 |         38.0833 |
| Periodic_0 * RBF_0      |                       1 |            200 |         27.438  |
| Periodic_0 * RBF_0      |                       1 |            300 |         22.4745 |
| Periodic_0 * RBF_0      |                       1 |            400 |         19.4295 |
| Periodic_0 * RBF_0      |                       1 |            500 |         17.3239 |
| Periodic_0 + Matern32_0 |                       1 |              0 |        217.758  |
| Periodic_0 + Matern32_0 |                       1 |            100 |         23.4441 |
| Periodic_0 + Matern32_0 |                       1 |            200 |         17.0064 |
| Periodic_0 + Matern32_0 |                       1 |            300 |         14.0527 |
| Periodic_0 + Matern32_0 |                       1 |            400 |         12.2619 |
| Periodic_0 + Matern32_0 |                       1 |            500 |         11.0314 |
| Periodic_0 * Matern32_0 |                       1 |              0 |        269.991  |
| Periodic_0 * Matern32_0 |                       1 |            100 |         36.6695 |
| Periodic_0 * Matern32_0 |                       1 |            200 |         26.4168 |
| Periodic_0 * Matern32_0 |                       1 |            300 |         21.6019 |
| Periodic_0 * Matern32_0 |                       1 |            400 |         18.6453 |
| Periodic_0 * Matern32_0 |                       1 |            500 |         16.6012 |
| Periodic_0 + Matern52_0 |                       1 |              0 |        217.462  |
| Periodic_0 + Matern52_0 |                       1 |            100 |         23.7129 |
| Periodic_0 + Matern52_0 |                       1 |            200 |         17.2249 |
