| Kernel Combination                                |   Initialization Number |   Epoch Number |   Training Loss |
|---------------------------------------------------|-------------------------|----------------|-----------------|
| Periodic_0 + Periodic_0 + Periodic_0 + Periodic_0 |                       1 |              0 |       246.651   |
| Periodic_0 + Periodic_0 + Periodic_0 + Periodic_0 |                       1 |            100 |        33.1141  |
| Periodic_0 + Periodic_0 + Periodic_0 + Periodic_0 |                       1 |            200 |        24.2575  |
| Periodic_0 + Periodic_0 + Periodic_0 + Periodic_0 |                       1 |            300 |        20.1752  |
| Periodic_0 + Periodic_0 + Periodic_0 + Periodic_0 |                       1 |            400 |        17.6979  |
| Periodic_0 + Periodic_0 + Periodic_0 + Periodic_0 |                       1 |            500 |        16.0013  |
| Periodic_0 + Periodic_0 + Periodic_0 * Periodic_0 |                       1 |              0 |       220.205   |
| Periodic_0 + Periodic_0 + Periodic_0 * Periodic_0 |                       1 |            100 |        34.2956  |
| Periodic_0 + Periodic_0 + Periodic_0 * Periodic_0 |                       1 |            200 |        25.1221  |
| Periodic_0 + Periodic_0 + Periodic_0 * Periodic_0 |                       1 |            300 |        20.8789  |
| Periodic_0 + Periodic_0 + Periodic_0 * Periodic_0 |                       1 |            400 |        18.2949  |
| Periodic_0 + Periodic_0 + Periodic_0 * Periodic_0 |                       1 |            500 |        16.5206  |
| Periodic_0 + Periodic_0 * Periodic_0 * Periodic_0 |                       1 |              0 |       246.644   |
| Periodic_0 + Periodic_0 * Periodic_0 * Periodic_0 |                       1 |            100 |        38.9499  |
| Periodic_0 + Periodic_0 * Periodic_0 * Periodic_0 |                       1 |            200 |        28.4184  |
| Periodic_0 + Periodic_0 * Periodic_0 * Periodic_0 |                       1 |            300 |        23.5253  |
| Periodic_0 + Periodic_0 * Periodic_0 * Periodic_0 |                       1 |            400 |        20.5359  |
| Periodic_0 + Periodic_0 * Periodic_0 * Periodic_0 |                       1 |            500 |        18.4782  |
| Periodic_0 * Periodic_0 + Periodic_0 * Periodic_0 |                       1 |              0 |       235.909   |
| Periodic_0 * Periodic_0 + Periodic_0 * Periodic_0 |                       1 |            100 |        37.7748  |
| Periodic_0 * Periodic_0 + Periodic_0 * Periodic_0 |                       1 |            200 |        27.6647  |
| Periodic_0 * Periodic_0 + Periodic_0 * Periodic_0 |                       1 |            300 |        22.9541  |
| Periodic_0 * Periodic_0 + Periodic_0 * Periodic_0 |                       1 |            400 |        20.0697  |
| Periodic_0 * Periodic_0 + Periodic_0 * Periodic_0 |                       1 |            500 |        18.0809  |
| Periodic_0 * Periodic_0 * Periodic_0 * Periodic_0 |                       1 |              0 |       336.484   |
| Periodic_0 * Periodic_0 * Periodic_0 * Periodic_0 |                       1 |            100 |        52.8723  |
| Periodic_0 * Periodic_0 * Periodic_0 * Periodic_0 |                       1 |            200 |        38.291   |
| Periodic_0 * Periodic_0 * Periodic_0 * Periodic_0 |                       1 |            300 |        31.4676  |
| Periodic_0 * Periodic_0 * Periodic_0 * Periodic_0 |                       1 |            400 |        27.2744  |
| Periodic_0 * Periodic_0 * Periodic_0 * Periodic_0 |                       1 |            500 |        24.3743  |
| Periodic_0 + Periodic_0 + Periodic_0 + RBF_0      |                       1 |              0 |       114.946   |
| Periodic_0 + Periodic_0 + Periodic_0 + RBF_0      |                       1 |            100 |        13.4579  |
| Periodic_0 + Periodic_0 + Periodic_0 + RBF_0      |                       1 |            200 |        10.0119  |
| Periodic_0 + Periodic_0 + Periodic_0 + RBF_0      |                       1 |            300 |         8.42681 |
| Periodic_0 + Periodic_0 + Periodic_0 + RBF_0      |                       1 |            400 |         7.46325 |
| Periodic_0 + Periodic_0 + Periodic_0 + RBF_0      |                       1 |            500 |         6.80057 |
| Periodic_0 + Periodic_0 + Periodic_0 * RBF_0      |                       1 |              0 |       127.359   |
| Periodic_0 + Periodic_0 + Periodic_0 * RBF_0      |                       1 |            100 |        14.9353  |
| Periodic_0 + Periodic_0 + Periodic_0 * RBF_0      |                       1 |            200 |        11.1946  |
| Periodic_0 + Periodic_0 + Periodic_0 * RBF_0      |                       1 |            300 |         9.42572 |
| Periodic_0 + Periodic_0 + Periodic_0 * RBF_0      |                       1 |            400 |         8.33851 |
| Periodic_0 + Periodic_0 + Periodic_0 * RBF_0      |                       1 |            500 |         7.58598 |
| Periodic_0 + Periodic_0 * Periodic_0 + RBF_0      |                       1 |              0 |        77.0222  |
| Periodic_0 + Periodic_0 * Periodic_0 + RBF_0      |                       1 |            100 |        12.9209  |
| Periodic_0 + Periodic_0 * Periodic_0 + RBF_0      |                       1 |            200 |         9.77572 |
| Periodic_0 + Periodic_0 * Periodic_0 + RBF_0      |                       1 |            300 |         8.30223 |
| Periodic_0 + Periodic_0 * Periodic_0 + RBF_0      |                       1 |            400 |         7.39128 |
| Periodic_0 + Periodic_0 * Periodic_0 + RBF_0      |                       1 |            500 |         6.75591 |
| Periodic_0 + Periodic_0 * Periodic_0 * RBF_0      |                       1 |              0 |       111.258   |
| Periodic_0 + Periodic_0 * Periodic_0 * RBF_0      |                       1 |            100 |        18.2066  |
| Periodic_0 + Periodic_0 * Periodic_0 * RBF_0      |                       1 |            200 |        13.5057  |
| Periodic_0 + Periodic_0 * Periodic_0 * RBF_0      |                       1 |            300 |        11.3026  |
| Periodic_0 + Periodic_0 * Periodic_0 * RBF_0      |                       1 |            400 |         9.94286 |
| Periodic_0 + Periodic_0 * Periodic_0 * RBF_0      |                       1 |            500 |         8.99665 |
| Periodic_0 * Periodic_0 + Periodic_0 * RBF_0      |                       1 |              0 |       108.412   |
| Periodic_0 * Periodic_0 + Periodic_0 * RBF_0      |                       1 |            100 |        17.9906  |
| Periodic_0 * Periodic_0 + Periodic_0 * RBF_0      |                       1 |            200 |        13.3443  |
| Periodic_0 * Periodic_0 + Periodic_0 * RBF_0      |                       1 |            300 |        11.1596  |
| Periodic_0 * Periodic_0 + Periodic_0 * RBF_0      |                       1 |            400 |         9.81334 |
| Periodic_0 * Periodic_0 + Periodic_0 * RBF_0      |                       1 |            500 |         8.87571 |
| Periodic_0 * Periodic_0 * Periodic_0 + RBF_0      |                       1 |              0 |       109.189   |
| Periodic_0 * Periodic_0 * Periodic_0 + RBF_0      |                       1 |            100 |        17.9554  |
| Periodic_0 * Periodic_0 * Periodic_0 + RBF_0      |                       1 |            200 |        13.3317  |
| Periodic_0 * Periodic_0 * Periodic_0 + RBF_0      |                       1 |            300 |        11.1581  |
| Periodic_0 * Periodic_0 * Periodic_0 + RBF_0      |                       1 |            400 |         9.81304 |
| Periodic_0 * Periodic_0 * Periodic_0 + RBF_0      |                       1 |            500 |         8.87506 |
| Periodic_0 * Periodic_0 * Periodic_0 * RBF_0      |                       1 |              0 |       217.556   |
| Periodic_0 * Periodic_0 * Periodic_0 * RBF_0      |                       1 |            100 |        33.724   |
| Periodic_0 * Periodic_0 * Periodic_0 * RBF_0      |                       1 |            200 |        24.4862  |
| Periodic_0 * Periodic_0 * Periodic_0 * RBF_0      |                       1 |            300 |        20.1443  |
| Periodic_0 * Periodic_0 * Periodic_0 * RBF_0      |                       1 |            400 |        17.4621  |
| Periodic_0 * Periodic_0 * Periodic_0 * RBF_0      |                       1 |            500 |        15.5958  |
| Periodic_0 + Periodic_0 + Periodic_0 + Matern32_0 |                       1 |              0 |       108.132   |
| Periodic_0 + Periodic_0 + Periodic_0 + Matern32_0 |                       1 |            100 |        12.9824  |
| Periodic_0 + Periodic_0 + Periodic_0 + Matern32_0 |                       1 |            200 |         9.709   |
| Periodic_0 + Periodic_0 + Periodic_0 + Matern32_0 |                       1 |            300 |         8.19568 |
| Periodic_0 + Periodic_0 + Periodic_0 + Matern32_0 |                       1 |            400 |         7.27304 |
| Periodic_0 + Periodic_0 + Periodic_0 + Matern32_0 |                       1 |            500 |         6.63732 |
| Periodic_0 + Periodic_0 + Periodic_0 * Matern32_0 |                       1 |              0 |       103.46    |
| Periodic_0 + Periodic_0 + Periodic_0 * Matern32_0 |                       1 |            100 |        14.2687  |
| Periodic_0 + Periodic_0 + Periodic_0 * Matern32_0 |                       1 |            200 |        10.6553  |
| Periodic_0 + Periodic_0 + Periodic_0 * Matern32_0 |                       1 |            300 |         8.97388 |
| Periodic_0 + Periodic_0 + Periodic_0 * Matern32_0 |                       1 |            400 |         7.9439  |
| Periodic_0 + Periodic_0 + Periodic_0 * Matern32_0 |                       1 |            500 |         7.23151 |
| Periodic_0 + Periodic_0 * Periodic_0 + Matern32_0 |                       1 |              0 |        77.0661  |
| Periodic_0 + Periodic_0 * Periodic_0 + Matern32_0 |                       1 |            100 |        12.9225  |
| Periodic_0 + Periodic_0 * Periodic_0 + Matern32_0 |                       1 |            200 |         9.77481 |
| Periodic_0 + Periodic_0 * Periodic_0 + Matern32_0 |                       1 |            300 |         8.30054 |
| Periodic_0 + Periodic_0 * Periodic_0 + Matern32_0 |                       1 |            400 |         7.38932 |
| Periodic_0 + Periodic_0 * Periodic_0 + Matern32_0 |                       1 |            500 |         6.75384 |
| Periodic_0 + Periodic_0 * Periodic_0 * Matern32_0 |                       1 |              0 |       111.499   |
| Periodic_0 + Periodic_0 * Periodic_0 * Matern32_0 |                       1 |            100 |        18.2311  |
| Periodic_0 + Periodic_0 * Periodic_0 * Matern32_0 |                       1 |            200 |        13.5174  |
| Periodic_0 + Periodic_0 * Periodic_0 * Matern32_0 |                       1 |            300 |        11.3089  |
| Periodic_0 + Periodic_0 * Periodic_0 * Matern32_0 |                       1 |            400 |         9.94616 |
| Periodic_0 + Periodic_0 * Periodic_0 * Matern32_0 |                       1 |            500 |         8.99814 |
| Periodic_0 * Periodic_0 + Periodic_0 * Matern32_0 |                       1 |              0 |       108.377   |
| Periodic_0 * Periodic_0 + Periodic_0 * Matern32_0 |                       1 |            100 |        17.9879  |
| Periodic_0 * Periodic_0 + Periodic_0 * Matern32_0 |                       1 |            200 |        13.3534  |
| Periodic_0 * Periodic_0 + Periodic_0 * Matern32_0 |                       1 |            300 |        11.1642  |
| Periodic_0 * Periodic_0 + Periodic_0 * Matern32_0 |                       1 |            400 |         9.81352 |
| Periodic_0 * Periodic_0 + Periodic_0 * Matern32_0 |                       1 |            500 |         8.8739  |
| Periodic_0 * Periodic_0 * Periodic_0 + Matern32_0 |                       1 |              0 |       109.228   |
| Periodic_0 * Periodic_0 * Periodic_0 + Matern32_0 |                       1 |            100 |        17.9652  |
| Periodic_0 * Periodic_0 * Periodic_0 + Matern32_0 |                       1 |            200 |        13.3397  |
| Periodic_0 * Periodic_0 * Periodic_0 + Matern32_0 |                       1 |            300 |        11.159   |
| Periodic_0 * Periodic_0 * Periodic_0 + Matern32_0 |                       1 |            400 |         9.81011 |
| Periodic_0 * Periodic_0 * Periodic_0 + Matern32_0 |                       1 |            500 |         8.87047 |
| Periodic_0 * Periodic_0 * Periodic_0 * Matern32_0 |                       1 |              0 |       218.128   |
| Periodic_0 * Periodic_0 * Periodic_0 * Matern32_0 |                       1 |            100 |        33.7861  |
| Periodic_0 * Periodic_0 * Periodic_0 * Matern32_0 |                       1 |            200 |        24.526   |
| Periodic_0 * Periodic_0 * Periodic_0 * Matern32_0 |                       1 |            300 |        20.1717  |
| Periodic_0 * Periodic_0 * Periodic_0 * Matern32_0 |                       1 |            400 |        17.4819  |
| Periodic_0 * Periodic_0 * Periodic_0 * Matern32_0 |                       1 |            500 |        15.6105  |
| Periodic_0 + Periodic_0 + Periodic_0 + Matern52_0 |                       1 |              0 |        95.9444  |
| Periodic_0 + Periodic_0 + Periodic_0 + Matern52_0 |                       1 |            100 |        12.5887  |
| Periodic_0 + Periodic_0 + Periodic_0 + Matern52_0 |                       1 |            200 |         9.43655 |
| Periodic_0 + Periodic_0 + Periodic_0 + Matern52_0 |                       1 |            300 |         7.97884 |
| Periodic_0 + Periodic_0 + Periodic_0 + Matern52_0 |                       1 |            400 |         7.08898 |
| Periodic_0 + Periodic_0 + Periodic_0 + Matern52_0 |                       1 |            500 |         6.47502 |
| Periodic_0 + Periodic_0 + Periodic_0 * Matern52_0 |                       1 |              0 |       110.247   |
| Periodic_0 + Periodic_0 + Periodic_0 * Matern52_0 |                       1 |            100 |        14.3884  |
| Periodic_0 + Periodic_0 + Periodic_0 * Matern52_0 |                       1 |            200 |        10.7721  |
| Periodic_0 + Periodic_0 + Periodic_0 * Matern52_0 |                       1 |            300 |         9.07889 |
| Periodic_0 + Periodic_0 + Periodic_0 * Matern52_0 |                       1 |            400 |         8.03974 |
| Periodic_0 + Periodic_0 + Periodic_0 * Matern52_0 |                       1 |            500 |         7.32045 |
| Periodic_0 + Periodic_0 * Periodic_0 + Matern52_0 |                       1 |              0 |        76.8374  |
| Periodic_0 + Periodic_0 * Periodic_0 + Matern52_0 |                       1 |            100 |        12.907   |
| Periodic_0 + Periodic_0 * Periodic_0 + Matern52_0 |                       1 |            200 |         9.76662 |
| Periodic_0 + Periodic_0 * Periodic_0 + Matern52_0 |                       1 |            300 |         8.29498 |
| Periodic_0 + Periodic_0 * Periodic_0 + Matern52_0 |                       1 |            400 |         7.38496 |
| Periodic_0 + Periodic_0 * Periodic_0 + Matern52_0 |                       1 |            500 |         6.75009 |
| Periodic_0 + Periodic_0 * Periodic_0 * Matern52_0 |                       1 |              0 |       111.419   |
| Periodic_0 + Periodic_0 * Periodic_0 * Matern52_0 |                       1 |            100 |        18.214   |
| Periodic_0 + Periodic_0 * Periodic_0 * Matern52_0 |                       1 |            200 |        13.509   |
| Periodic_0 + Periodic_0 * Periodic_0 * Matern52_0 |                       1 |            300 |        11.3042  |
| Periodic_0 + Periodic_0 * Periodic_0 * Matern52_0 |                       1 |            400 |         9.94358 |
| Periodic_0 + Periodic_0 * Periodic_0 * Matern52_0 |                       1 |            500 |         8.99678 |
