| Kernel Combination   |   Initialization Number |   Epoch Number |   Training Loss |
|----------------------|-------------------------|----------------|-----------------|
| Periodic_0           |                       1 |              0 |        547.395  |
| Periodic_0           |                       1 |            100 |         62.6458 |
| Periodic_0           |                       1 |            200 |         44.6617 |
| Periodic_0           |                       1 |            300 |         36.378  |
| Periodic_0           |                       1 |            400 |         31.3516 |
| Periodic_0           |                       1 |            500 |         27.9062 |
| RBF_0                |                       1 |              0 |        468.936  |
| RBF_0                |                       1 |            100 |         46.6335 |
| RBF_0                |                       1 |            200 |         31.3816 |
| RBF_0                |                       1 |            300 |         25.3735 |
| RBF_0                |                       1 |            400 |         21.916  |
| RBF_0                |                       1 |            500 |         19.5773 |
| Matern32_0           |                       1 |              0 |        506.526  |
| Matern32_0           |                       1 |            100 |         46.5424 |
| Matern32_0           |                       1 |            200 |         32.8046 |
| Matern32_0           |                       1 |            300 |         26.5452 |
| Matern32_0           |                       1 |            400 |         22.7804 |
| Matern32_0           |                       1 |            500 |         20.2155 |
| Matern52_0           |                       1 |              0 |        443.276  |
| Matern52_0           |                       1 |            100 |         44.8858 |
| Matern52_0           |                       1 |            200 |         31.6743 |
| Matern52_0           |                       1 |            300 |         25.5805 |
| Matern52_0           |                       1 |            400 |         21.9225 |
| Matern52_0           |                       1 |            500 |         19.4512 |
| Cosine_0             |                       1 |              0 |      81102.2    |
| Cosine_0             |                       1 |            100 |      11915.4    |
| Cosine_0             |                       1 |            200 |       8415      |
| Cosine_0             |                       1 |            300 |       6759.72   |
| Cosine_0             |                       1 |            400 |       5733.01   |
| Cosine_0             |                       1 |            500 |       5016.81   |
| RQ_0                 |                       1 |              0 |        297.484  |
| RQ_0                 |                       1 |            100 |         35.9553 |
| RQ_0                 |                       1 |            200 |         26.193  |
| RQ_0                 |                       1 |            300 |         21.5535 |
| RQ_0                 |                       1 |            400 |         18.6804 |
| RQ_0                 |                       1 |            500 |         16.6794 |
| Linear_0             |                       1 |              0 |      81021.8    |
| Linear_0             |                       1 |            100 |      12228.7    |
| Linear_0             |                       1 |            200 |       8635.82   |
| Linear_0             |                       1 |            300 |       6936.65   |
| Linear_0             |                       1 |            400 |       5882.53   |
| Linear_0             |                       1 |            500 |       5147.14   |

| Kernel Combination   |   Initialization Number |   Epoch Number |   Training Loss |
|----------------------|-------------------------|----------------|-----------------|
| Periodic_0 + RQ_0    |                       1 |              0 |        208.054  |
| Periodic_0 + RQ_0    |                       1 |            100 |         22.4242 |
| Periodic_0 + RQ_0    |                       1 |            200 |         16.4035 |
| Periodic_0 + RQ_0    |                       1 |            300 |         13.5845 |
| Periodic_0 + RQ_0    |                       1 |            400 |         11.8585 |
| Periodic_0 + RQ_0    |                       1 |            500 |         10.6662 |
| Periodic_0 * RQ_0    |                       1 |              0 |        253.681  |
| Periodic_0 * RQ_0    |                       1 |            100 |         35.416  |
| Periodic_0 * RQ_0    |                       1 |            200 |         25.5652 |
| Periodic_0 * RQ_0    |                       1 |            300 |         21.0452 |
| Periodic_0 * RQ_0    |                       1 |            400 |         18.2524 |
| Periodic_0 * RQ_0    |                       1 |            500 |         16.3007 |
| RBF_0 + RQ_0         |                       1 |              0 |        192.782  |
| RBF_0 + RQ_0         |                       1 |            100 |         20.6843 |
| RBF_0 + RQ_0         |                       1 |            200 |         15.2529 |
| RBF_0 + RQ_0         |                       1 |            300 |         12.727  |
| RBF_0 + RQ_0         |                       1 |            400 |         11.1701 |
| RBF_0 + RQ_0         |                       1 |            500 |         10.0879 |
| RBF_0 * RQ_0         |                       1 |              0 |        219.817  |
| RBF_0 * RQ_0         |                       1 |            100 |         33.7801 |
| RBF_0 * RQ_0         |                       1 |            200 |         24.5318 |
| RBF_0 * RQ_0         |                       1 |            300 |         20.1768 |
| RBF_0 * RQ_0         |                       1 |            400 |         17.4815 |
| RBF_0 * RQ_0         |                       1 |            500 |         15.6031 |
| Matern32_0 + RQ_0    |                       1 |              0 |        199.377  |
| Matern32_0 + RQ_0    |                       1 |            100 |         21.1052 |
| Matern32_0 + RQ_0    |                       1 |            200 |         15.483  |
| Matern32_0 + RQ_0    |                       1 |            300 |         12.8916 |
| Matern32_0 + RQ_0    |                       1 |            400 |         11.3057 |
| Matern32_0 + RQ_0    |                       1 |            500 |         10.2059 |
| Matern32_0 * RQ_0    |                       1 |              0 |        226.245  |
| Matern32_0 * RQ_0    |                       1 |            100 |         34.2098 |
| Matern32_0 * RQ_0    |                       1 |            200 |         24.7996 |
| Matern32_0 * RQ_0    |                       1 |            300 |         20.3832 |
| Matern32_0 * RQ_0    |                       1 |            400 |         17.6551 |
| Matern32_0 * RQ_0    |                       1 |            500 |         15.7563 |
| Matern52_0 + RQ_0    |                       1 |              0 |        188.57   |
| Matern52_0 + RQ_0    |                       1 |            100 |         20.8627 |
| Matern52_0 + RQ_0    |                       1 |            200 |         15.3327 |
| Matern52_0 + RQ_0    |                       1 |            300 |         12.7681 |
| Matern52_0 + RQ_0    |                       1 |            400 |         11.1905 |
| Matern52_0 + RQ_0    |                       1 |            500 |         10.0952 |
| Matern52_0 * RQ_0    |                       1 |              0 |        222.57   |
| Matern52_0 * RQ_0    |                       1 |            100 |         33.9545 |
| Matern52_0 * RQ_0    |                       1 |            200 |         24.6416 |
| Matern52_0 * RQ_0    |                       1 |            300 |         20.2608 |
| Matern52_0 * RQ_0    |                       1 |            400 |         17.5515 |
| Matern52_0 * RQ_0    |                       1 |            500 |         15.6646 |
| Cosine_0 + RQ_0      |                       1 |              0 |        301.529  |
| Cosine_0 + RQ_0      |                       1 |            100 |         35.9148 |
| Cosine_0 + RQ_0      |                       1 |            200 |         26.1402 |
| Cosine_0 + RQ_0      |                       1 |            300 |         20.5289 |
| Cosine_0 + RQ_0      |                       1 |            400 |         15.041  |
| Cosine_0 + RQ_0      |                       1 |            500 |         10.6443 |
| Cosine_0 * RQ_0      |                       1 |              0 |        252.982  |
| Cosine_0 * RQ_0      |                       1 |            100 |         36.1161 |
| Cosine_0 * RQ_0      |                       1 |            200 |         25.8959 |
| Cosine_0 * RQ_0      |                       1 |            300 |         21.1677 |
| Cosine_0 * RQ_0      |                       1 |            400 |         18.278  |
| Cosine_0 * RQ_0      |                       1 |            500 |         16.2827 |
| RQ_0 + RQ_0          |                       1 |              0 |        193.899  |
| RQ_0 + RQ_0          |                       1 |            100 |         20.2643 |
| RQ_0 + RQ_0          |                       1 |            200 |         15.1053 |
| RQ_0 + RQ_0          |                       1 |            300 |         12.6321 |
| RQ_0 + RQ_0          |                       1 |            400 |         11.0961 |
| RQ_0 + RQ_0          |                       1 |            500 |         10.0253 |
| RQ_0 * RQ_0          |                       1 |              0 |        217.153  |
| RQ_0 * RQ_0          |                       1 |            100 |         33.5689 |
| RQ_0 * RQ_0          |                       1 |            200 |         24.403  |
| RQ_0 * RQ_0          |                       1 |            300 |         20.0829 |
| RQ_0 * RQ_0          |                       1 |            400 |         17.4066 |
| RQ_0 * RQ_0          |                       1 |            500 |         15.5398 |
| Linear_0 + RQ_0      |                       1 |              0 |        360.048  |
| Linear_0 + RQ_0      |                       1 |            100 |         35.8245 |
| Linear_0 + RQ_0      |                       1 |            200 |         25.7555 |
| Linear_0 + RQ_0      |                       1 |            300 |         21.0937 |
| Linear_0 + RQ_0      |                       1 |            400 |         18.2459 |
| Linear_0 + RQ_0      |                       1 |            500 |         16.2785 |
| Linear_0 * RQ_0      |                       1 |              0 |      21844.2    |
| Linear_0 * RQ_0      |                       1 |            100 |       1104.26   |
| Linear_0 * RQ_0      |                       1 |            200 |        764.171  |
| Linear_0 * RQ_0      |                       1 |            300 |        614.177  |
| Linear_0 * RQ_0      |                       1 |            400 |        520.582  |
| Linear_0 * RQ_0      |                       1 |            500 |        455.282  |
| RQ_0 + RQ_0          |                       1 |              0 |        205.006  |
| RQ_0 + RQ_0          |                       1 |            100 |         20.5245 |
| RQ_0 + RQ_0          |                       1 |            200 |         15.3007 |
| RQ_0 + RQ_0          |                       1 |            300 |         12.796  |
| RQ_0 + RQ_0          |                       1 |            400 |         11.2391 |
| RQ_0 + RQ_0          |                       1 |            500 |         10.1536 |
| RQ_0 * RQ_0          |                       1 |              0 |        217.355  |
| RQ_0 * RQ_0          |                       1 |            100 |         33.5759 |
| RQ_0 * RQ_0          |                       1 |            200 |         24.4077 |
| RQ_0 * RQ_0          |                       1 |            300 |         20.0869 |
| RQ_0 * RQ_0          |                       1 |            400 |         17.4102 |
| RQ_0 * RQ_0          |                       1 |            500 |         15.5431 |

| Kernel Combination       |   Initialization Number |   Epoch Number |   Training Loss |
|--------------------------|-------------------------|----------------|-----------------|
| Periodic_0 + RQ_0 + RQ_0 |                       1 |              0 |       116.594   |
| Periodic_0 + RQ_0 + RQ_0 |                       1 |            100 |        14.5876  |
| Periodic_0 + RQ_0 + RQ_0 |                       1 |            200 |        10.933   |
| Periodic_0 + RQ_0 + RQ_0 |                       1 |            300 |         9.2153  |
| Periodic_0 + RQ_0 + RQ_0 |                       1 |            400 |         8.15827 |
| Periodic_0 + RQ_0 + RQ_0 |                       1 |            500 |         7.42506 |
| Periodic_0 * RQ_0 + RQ_0 |                       1 |              0 |       124.952   |
| Periodic_0 * RQ_0 + RQ_0 |                       1 |            100 |        18.7079  |
| Periodic_0 * RQ_0 + RQ_0 |                       1 |            200 |        13.8496  |
| Periodic_0 * RQ_0 + RQ_0 |                       1 |            300 |        11.5915  |
| Periodic_0 * RQ_0 + RQ_0 |                       1 |            400 |        10.1887  |
| Periodic_0 * RQ_0 + RQ_0 |                       1 |            500 |         9.20879 |
| RBF_0 + RQ_0 + RQ_0      |                       1 |              0 |       125.738   |
| RBF_0 + RQ_0 + RQ_0      |                       1 |            100 |        14.2878  |
| RBF_0 + RQ_0 + RQ_0      |                       1 |            200 |        10.7823  |
| RBF_0 + RQ_0 + RQ_0      |                       1 |            300 |         9.13031 |
| RBF_0 + RQ_0 + RQ_0      |                       1 |            400 |         8.10649 |
| RBF_0 + RQ_0 + RQ_0      |                       1 |            500 |         7.39289 |
| RBF_0 * RQ_0 + RQ_0      |                       1 |              0 |       113.787   |
| RBF_0 * RQ_0 + RQ_0      |                       1 |            100 |        18.1682  |
| RBF_0 * RQ_0 + RQ_0      |                       1 |            200 |        13.4819  |
| RBF_0 * RQ_0 + RQ_0      |                       1 |            300 |        11.2775  |
| RBF_0 * RQ_0 + RQ_0      |                       1 |            400 |         9.91316 |
| RBF_0 * RQ_0 + RQ_0      |                       1 |            500 |         8.96213 |
| Matern32_0 + RQ_0 + RQ_0 |                       1 |              0 |       152.979   |
| Matern32_0 + RQ_0 + RQ_0 |                       1 |            100 |        15.0792  |
| Matern32_0 + RQ_0 + RQ_0 |                       1 |            200 |        11.299   |
| Matern32_0 + RQ_0 + RQ_0 |                       1 |            300 |         9.55322 |
| Matern32_0 + RQ_0 + RQ_0 |                       1 |            400 |         8.47868 |
| Matern32_0 + RQ_0 + RQ_0 |                       1 |            500 |         7.73049 |
