| Kernel Combination      |   Initialization Number | Epoch Number   |   Training Loss |
| Matern32_0 + Matern32_0 * Matern32_0 + Cosine_0 |                       5 |                |       -154.052  |
| Matern32_0 * Matern32_0 * Matern32_0 + Cosine_0 |                       5 |                |       -151.517  |
| Matern32_0 + Matern52_0 + Matern32_0 + Cosine_0 |                       5 |                |       -154.052  |
| Matern32_0 + Matern52_0 * Matern32_0 + Cosine_0 |                       5 |                |       -154.052  |
| Matern32_0 * Matern52_0 * Matern32_0 + Cosine_0 |                       5 |                |       -154.051  |
| Matern32_0 + Cosine_0 + Matern32_0 + Cosine_0   |                       5 |                |       -154.052  |
| Matern32_0 + Cosine_0 * Matern32_0 + Cosine_0   |                       5 |                |       -154.051  |
| Matern32_0 * Cosine_0 * Matern32_0 + Cosine_0   |                       5 |                |       -151.516  |
| Matern32_0 + RQ_0 + Matern32_0 + Cosine_0       |                       5 |                |       -154.052  |
| Matern32_0 + RQ_0 * Matern32_0 + Cosine_0       |                       5 |                |       -154.052  |
| Matern32_0 * RQ_0 * Matern32_0 + Cosine_0       |                       5 |                |       -154.052  |
| Matern32_0 + Linear_0 + Matern32_0 + Cosine_0   |                       5 |                |       -154.052  |
| Matern32_0 + Linear_0 * Matern32_0 + Cosine_0   |                       5 |                |       -151.517  |
| Matern32_0 * Linear_0 * Matern32_0 + Cosine_0   |                       5 |                |       -129.252  |
| Matern52_0 + Matern52_0 + Matern32_0 + Cosine_0 |                       5 |                |       -154.052  |
| Matern52_0 + Matern52_0 * Matern32_0 + Cosine_0 |                       5 |                |       -154.052  |
| Matern52_0 * Matern52_0 + Matern32_0 + Cosine_0 |                       5 |                |       -154.052  |
| Matern52_0 * Matern52_0 * Matern32_0 + Cosine_0 |                       5 |                |       -154.052  |
| Matern52_0 + Cosine_0 + Matern32_0 + Cosine_0   |                       5 |                |       -154.052  |
| Matern52_0 + Cosine_0 * Matern32_0 + Cosine_0   |                       5 |                |       -154.052  |
| Matern52_0 * Cosine_0 + Matern32_0 + Cosine_0   |                       5 |                |       -154.053  |
| Matern52_0 * Cosine_0 * Matern32_0 + Cosine_0   |                       5 |                |       -151.516  |
| Matern52_0 + RQ_0 + Matern32_0 + Cosine_0       |                       5 |                |       -154.052  |
| Matern52_0 + RQ_0 * Matern32_0 + Cosine_0       |                       5 |                |       -154.052  |
| Matern52_0 * RQ_0 + Matern32_0 + Cosine_0       |                       5 |                |       -154.052  |
| Matern52_0 * RQ_0 * Matern32_0 + Cosine_0       |                       5 |                |       -154.052  |
| Matern52_0 + Linear_0 + Matern32_0 + Cosine_0   |                       5 |                |       -154.052  |
| Matern52_0 + Linear_0 * Matern32_0 + Cosine_0   |                       5 |                |       -151.517  |
| Matern52_0 * Linear_0 + Matern32_0 + Cosine_0   |                       5 |                |       -154.052  |
| Matern52_0 * Linear_0 * Matern32_0 + Cosine_0   |                       5 |                |       -132.346  |
| Cosine_0 + Cosine_0 + Matern32_0 + Cosine_0     |                       5 |                |       -154.052  |
| Cosine_0 + Cosine_0 * Matern32_0 + Cosine_0     |                       5 |                |       -155.334  |
| Cosine_0 * Cosine_0 + Matern32_0 + Cosine_0     |                       5 |                |       -154.051  |
| Cosine_0 * Cosine_0 * Matern32_0 + Cosine_0     |                       5 |                |       -151.517  |
| Cosine_0 + RQ_0 + Matern32_0 + Cosine_0         |                       5 |                |       -154.052  |
| Cosine_0 + RQ_0 * Matern32_0 + Cosine_0         |                       5 |                |       -154.052  |
| Cosine_0 * RQ_0 + Matern32_0 + Cosine_0         |                       5 |                |       -154.052  |
