| Kernel Combination                   |   Initialization Number |   Epoch Number |   Training Loss |
|--------------------------------------|-------------------------|----------------|-----------------|
| Periodic_0 + Periodic_0 + Periodic_0 |                       1 |              0 |       255.76    |
| Periodic_0 + Periodic_0 + Periodic_0 |                       1 |            100 |        35.5373  |
| Periodic_0 + Periodic_0 + Periodic_0 |                       1 |            200 |        25.9621  |
| Periodic_0 + Periodic_0 + Periodic_0 |                       1 |            300 |        21.541   |
| Periodic_0 + Periodic_0 + Periodic_0 |                       1 |            400 |        18.8535  |
| Periodic_0 + Periodic_0 + Periodic_0 |                       1 |            500 |        17.0104  |
| Periodic_0 + Periodic_0 * Periodic_0 |                       1 |              0 |       257.154   |
| Periodic_0 + Periodic_0 * Periodic_0 |                       1 |            100 |        39.6409  |
| Periodic_0 + Periodic_0 * Periodic_0 |                       1 |            200 |        28.855   |
| Periodic_0 + Periodic_0 * Periodic_0 |                       1 |            300 |        23.8587  |
| Periodic_0 + Periodic_0 * Periodic_0 |                       1 |            400 |        20.8117  |
| Periodic_0 + Periodic_0 * Periodic_0 |                       1 |            500 |        18.7168  |
| Periodic_0 * Periodic_0 * Periodic_0 |                       1 |              0 |       353.888   |
| Periodic_0 * Periodic_0 * Periodic_0 |                       1 |            100 |        54.6965  |
| Periodic_0 * Periodic_0 * Periodic_0 |                       1 |            200 |        39.4415  |
| Periodic_0 * Periodic_0 * Periodic_0 |                       1 |            300 |        32.3311  |
| Periodic_0 * Periodic_0 * Periodic_0 |                       1 |            400 |        27.9754  |
| Periodic_0 * Periodic_0 * Periodic_0 |                       1 |            500 |        24.9701  |
| Periodic_0 + Periodic_0 + RBF_0      |                       1 |              0 |       154.432   |
| Periodic_0 + Periodic_0 + RBF_0      |                       1 |            100 |        17.3867  |
| Periodic_0 + Periodic_0 + RBF_0      |                       1 |            200 |        12.7959  |
| Periodic_0 + Periodic_0 + RBF_0      |                       1 |            300 |        10.668   |
| Periodic_0 + Periodic_0 + RBF_0      |                       1 |            400 |         9.36225 |
| Periodic_0 + Periodic_0 + RBF_0      |                       1 |            500 |         8.45999 |
| Periodic_0 + Periodic_0 * RBF_0      |                       1 |              0 |       182.557   |
| Periodic_0 + Periodic_0 * RBF_0      |                       1 |            100 |        20.9711  |
| Periodic_0 + Periodic_0 * RBF_0      |                       1 |            200 |        15.466   |
| Periodic_0 + Periodic_0 * RBF_0      |                       1 |            300 |        12.8534  |
| Periodic_0 + Periodic_0 * RBF_0      |                       1 |            400 |        11.2465  |
| Periodic_0 + Periodic_0 * RBF_0      |                       1 |            500 |        10.1348  |
| Periodic_0 * Periodic_0 + RBF_0      |                       1 |              0 |       110.394   |
| Periodic_0 * Periodic_0 + RBF_0      |                       1 |            100 |        18.0694  |
| Periodic_0 * Periodic_0 + RBF_0      |                       1 |            200 |        13.4345  |
| Periodic_0 * Periodic_0 + RBF_0      |                       1 |            300 |        11.2538  |
| Periodic_0 * Periodic_0 + RBF_0      |                       1 |            400 |         9.9027  |
| Periodic_0 * Periodic_0 + RBF_0      |                       1 |            500 |         8.95922 |
| Periodic_0 * Periodic_0 * RBF_0      |                       1 |              0 |       218.363   |
| Periodic_0 * Periodic_0 * RBF_0      |                       1 |            100 |        34.049   |
| Periodic_0 * Periodic_0 * RBF_0      |                       1 |            200 |        24.668   |
| Periodic_0 * Periodic_0 * RBF_0      |                       1 |            300 |        20.2714  |
| Periodic_0 * Periodic_0 * RBF_0      |                       1 |            400 |        17.5614  |
| Periodic_0 * Periodic_0 * RBF_0      |                       1 |            500 |        15.6794  |
| Periodic_0 + Periodic_0 + Matern32_0 |                       1 |              0 |       136.403   |
| Periodic_0 + Periodic_0 + Matern32_0 |                       1 |            100 |        16.1606  |
| Periodic_0 + Periodic_0 + Matern32_0 |                       1 |            200 |        11.9554  |
| Periodic_0 + Periodic_0 + Matern32_0 |                       1 |            300 |        10.0124  |
| Periodic_0 + Periodic_0 + Matern32_0 |                       1 |            400 |         8.82533 |
| Periodic_0 + Periodic_0 + Matern32_0 |                       1 |            500 |         8.00466 |
| Periodic_0 + Periodic_0 * Matern32_0 |                       1 |              0 |       143.956   |
| Periodic_0 + Periodic_0 * Matern32_0 |                       1 |            100 |        19.8136  |
| Periodic_0 + Periodic_0 * Matern32_0 |                       1 |            200 |        14.576   |
| Periodic_0 + Periodic_0 * Matern32_0 |                       1 |            300 |        12.1228  |
| Periodic_0 + Periodic_0 * Matern32_0 |                       1 |            400 |        10.6163  |
| Periodic_0 + Periodic_0 * Matern32_0 |                       1 |            500 |         9.57359 |
| Periodic_0 * Periodic_0 + Matern32_0 |                       1 |              0 |       110.057   |
| Periodic_0 * Periodic_0 + Matern32_0 |                       1 |            100 |        18.0552  |
