| Kernel Combination                   |   Initialization Number |   Epoch Number |   Training Loss |
|--------------------------------------|-------------------------|----------------|-----------------|
| Periodic_0 + Periodic_0 + Periodic_0 |                       1 |              0 |       260.592   |
| Periodic_0 + Periodic_0 + Periodic_0 |                       1 |            100 |        35.0896  |
| Periodic_0 + Periodic_0 + Periodic_0 |                       1 |            200 |        25.6244  |
| Periodic_0 + Periodic_0 + Periodic_0 |                       1 |            300 |        21.2583  |
| Periodic_0 + Periodic_0 + Periodic_0 |                       1 |            400 |        18.606   |
| Periodic_0 + Periodic_0 + Periodic_0 |                       1 |            500 |        16.788   |
| Periodic_0 + Periodic_0 * Periodic_0 |                       1 |              0 |       254.218   |
| Periodic_0 + Periodic_0 * Periodic_0 |                       1 |            100 |        39.0662  |
| Periodic_0 + Periodic_0 * Periodic_0 |                       1 |            200 |        28.4379  |
| Periodic_0 + Periodic_0 * Periodic_0 |                       1 |            300 |        23.5162  |
| Periodic_0 + Periodic_0 * Periodic_0 |                       1 |            400 |        20.5154  |
| Periodic_0 + Periodic_0 * Periodic_0 |                       1 |            500 |        18.4525  |
| Periodic_0 * Periodic_0 * Periodic_0 |                       1 |              0 |       351.132   |
| Periodic_0 * Periodic_0 * Periodic_0 |                       1 |            100 |        54.2047  |
| Periodic_0 * Periodic_0 * Periodic_0 |                       1 |            200 |        39.0809  |
| Periodic_0 * Periodic_0 * Periodic_0 |                       1 |            300 |        32.0332  |
| Periodic_0 * Periodic_0 * Periodic_0 |                       1 |            400 |        27.7165  |
| Periodic_0 * Periodic_0 * Periodic_0 |                       1 |            500 |        24.7383  |
| Periodic_0 + Periodic_0 + RBF_0      |                       1 |              0 |       157.962   |
| Periodic_0 + Periodic_0 + RBF_0      |                       1 |            100 |        17.4819  |
| Periodic_0 + Periodic_0 + RBF_0      |                       1 |            200 |        12.8624  |
| Periodic_0 + Periodic_0 + RBF_0      |                       1 |            300 |        10.7216  |
| Periodic_0 + Periodic_0 + RBF_0      |                       1 |            400 |         9.4103  |
| Periodic_0 + Periodic_0 + RBF_0      |                       1 |            500 |         8.50413 |
| Periodic_0 + Periodic_0 * RBF_0      |                       1 |              0 |       182.749   |
| Periodic_0 + Periodic_0 * RBF_0      |                       1 |            100 |        20.9815  |
| Periodic_0 + Periodic_0 * RBF_0      |                       1 |            200 |        15.4726  |
| Periodic_0 + Periodic_0 * RBF_0      |                       1 |            300 |        12.8583  |
| Periodic_0 + Periodic_0 * RBF_0      |                       1 |            400 |        11.2504  |
| Periodic_0 + Periodic_0 * RBF_0      |                       1 |            500 |        10.1382  |
| Periodic_0 * Periodic_0 + RBF_0      |                       1 |              0 |       110.409   |
| Periodic_0 * Periodic_0 + RBF_0      |                       1 |            100 |        18.0702  |
| Periodic_0 * Periodic_0 + RBF_0      |                       1 |            200 |        13.435   |
| Periodic_0 * Periodic_0 + RBF_0      |                       1 |            300 |        11.2542  |
| Periodic_0 * Periodic_0 + RBF_0      |                       1 |            400 |         9.90314 |
| Periodic_0 * Periodic_0 + RBF_0      |                       1 |            500 |         8.95966 |
| Periodic_0 * Periodic_0 * RBF_0      |                       1 |              0 |       218.363   |
| Periodic_0 * Periodic_0 * RBF_0      |                       1 |            100 |        34.05    |
| Periodic_0 * Periodic_0 * RBF_0      |                       1 |            200 |        24.6685  |
| Periodic_0 * Periodic_0 * RBF_0      |                       1 |            300 |        20.2717  |
| Periodic_0 * Periodic_0 * RBF_0      |                       1 |            400 |        17.5616  |
| Periodic_0 * Periodic_0 * RBF_0      |                       1 |            500 |        15.6796  |
| Periodic_0 + Periodic_0 + Matern32_0 |                       1 |              0 |       146.121   |
| Periodic_0 + Periodic_0 + Matern32_0 |                       1 |            100 |        16.5602  |
| Periodic_0 + Periodic_0 + Matern32_0 |                       1 |            200 |        12.2185  |
| Periodic_0 + Periodic_0 + Matern32_0 |                       1 |            300 |        10.2152  |
| Periodic_0 + Periodic_0 + Matern32_0 |                       1 |            400 |         8.99343 |
| Periodic_0 + Periodic_0 + Matern32_0 |                       1 |            500 |         8.15004 |
| Periodic_0 + Periodic_0 * Matern32_0 |                       1 |              0 |       145.558   |
