| Kernel Combination                   |   Initialization Number |   Epoch Number |   Training Loss |
|--------------------------------------|-------------------------|----------------|-----------------|
| Periodic_0 + Periodic_0 + Periodic_0 |                       1 |              0 |       262.897   |
| Periodic_0 + Periodic_0 + Periodic_0 |                       1 |            100 |        35.9162  |
| Periodic_0 + Periodic_0 + Periodic_0 |                       1 |            200 |        26.2101  |
| Periodic_0 + Periodic_0 + Periodic_0 |                       1 |            300 |        21.7325  |
| Periodic_0 + Periodic_0 + Periodic_0 |                       1 |            400 |        19.0127  |
| Periodic_0 + Periodic_0 + Periodic_0 |                       1 |            500 |        17.1484  |
| Periodic_0 + Periodic_0 * Periodic_0 |                       1 |              0 |       259.443   |
| Periodic_0 + Periodic_0 * Periodic_0 |                       1 |            100 |        39.813   |
| Periodic_0 + Periodic_0 * Periodic_0 |                       1 |            200 |        28.966   |
| Periodic_0 + Periodic_0 * Periodic_0 |                       1 |            300 |        23.9436  |
| Periodic_0 + Periodic_0 * Periodic_0 |                       1 |            400 |        20.8817  |
| Periodic_0 + Periodic_0 * Periodic_0 |                       1 |            500 |        18.777   |
| Periodic_0 * Periodic_0 * Periodic_0 |                       1 |              0 |       355.471   |
| Periodic_0 * Periodic_0 * Periodic_0 |                       1 |            100 |        54.8545  |
| Periodic_0 * Periodic_0 * Periodic_0 |                       1 |            200 |        39.5419  |
| Periodic_0 * Periodic_0 * Periodic_0 |                       1 |            300 |        32.4071  |
| Periodic_0 * Periodic_0 * Periodic_0 |                       1 |            400 |        28.0375  |
| Periodic_0 * Periodic_0 * Periodic_0 |                       1 |            500 |        25.0231  |
| Periodic_0 + Periodic_0 + RBF_0      |                       1 |              0 |       135.215   |
| Periodic_0 + Periodic_0 + RBF_0      |                       1 |            100 |        16.6717  |
| Periodic_0 + Periodic_0 + RBF_0      |                       1 |            200 |        12.3095  |
| Periodic_0 + Periodic_0 + RBF_0      |                       1 |            300 |        10.2762  |
| Periodic_0 + Periodic_0 + RBF_0      |                       1 |            400 |         9.02848 |
| Periodic_0 + Periodic_0 + RBF_0      |                       1 |            500 |         8.16727 |
| Periodic_0 + Periodic_0 * RBF_0      |                       1 |              0 |       180.687   |
| Periodic_0 + Periodic_0 * RBF_0      |                       1 |            100 |        20.8591  |
| Periodic_0 + Periodic_0 * RBF_0      |                       1 |            200 |        15.4004  |
| Periodic_0 + Periodic_0 * RBF_0      |                       1 |            300 |        12.8068  |
| Periodic_0 + Periodic_0 * RBF_0      |                       1 |            400 |        11.2105  |
| Periodic_0 + Periodic_0 * RBF_0      |                       1 |            500 |        10.1056  |
| Periodic_0 * Periodic_0 + RBF_0      |                       1 |              0 |       110.202   |
| Periodic_0 * Periodic_0 + RBF_0      |                       1 |            100 |        18.0583  |
| Periodic_0 * Periodic_0 + RBF_0      |                       1 |            200 |        13.4269  |
| Periodic_0 * Periodic_0 + RBF_0      |                       1 |            300 |        11.2471  |
| Periodic_0 * Periodic_0 + RBF_0      |                       1 |            400 |         9.89624 |
| Periodic_0 * Periodic_0 + RBF_0      |                       1 |            500 |         8.95278 |
| Periodic_0 * Periodic_0 * RBF_0      |                       1 |              0 |       218.358   |
| Periodic_0 * Periodic_0 * RBF_0      |                       1 |            100 |        34.0318  |
| Periodic_0 * Periodic_0 * RBF_0      |                       1 |            200 |        24.6589  |
| Periodic_0 * Periodic_0 * RBF_0      |                       1 |            300 |        20.2659  |
| Periodic_0 * Periodic_0 * RBF_0      |                       1 |            400 |        17.5579  |
| Periodic_0 * Periodic_0 * RBF_0      |                       1 |            500 |        15.6772  |
| Periodic_0 + Periodic_0 + Matern32_0 |                       1 |              0 |       130.476   |
| Periodic_0 + Periodic_0 + Matern32_0 |                       1 |            100 |        15.9335  |
| Periodic_0 + Periodic_0 + Matern32_0 |                       1 |            200 |        11.8006  |
| Periodic_0 + Periodic_0 + Matern32_0 |                       1 |            300 |         9.88736 |
| Periodic_0 + Periodic_0 + Matern32_0 |                       1 |            400 |         8.71698 |
| Periodic_0 + Periodic_0 + Matern32_0 |                       1 |            500 |         7.90735 |
| Periodic_0 + Periodic_0 * Matern32_0 |                       1 |              0 |       142.453   |
| Periodic_0 + Periodic_0 * Matern32_0 |                       1 |            100 |        19.7529  |
| Periodic_0 + Periodic_0 * Matern32_0 |                       1 |            200 |        14.525   |
| Periodic_0 + Periodic_0 * Matern32_0 |                       1 |            300 |        12.0812  |
| Periodic_0 + Periodic_0 * Matern32_0 |                       1 |            400 |        10.581   |
| Periodic_0 + Periodic_0 * Matern32_0 |                       1 |            500 |         9.54256 |
| Periodic_0 * Periodic_0 + Matern32_0 |                       1 |              0 |       109.996   |
| Periodic_0 * Periodic_0 + Matern32_0 |                       1 |            100 |        18.0518  |
| Periodic_0 * Periodic_0 + Matern32_0 |                       1 |            200 |        13.4212  |
| Periodic_0 * Periodic_0 + Matern32_0 |                       1 |            300 |        11.2422  |
| Periodic_0 * Periodic_0 + Matern32_0 |                       1 |            400 |         9.89214 |
| Periodic_0 * Periodic_0 + Matern32_0 |                       1 |            500 |         8.94935 |
| Periodic_0 * Periodic_0 * Matern32_0 |                       1 |              0 |       218.15    |
| Periodic_0 * Periodic_0 * Matern32_0 |                       1 |            100 |        34.0519  |
| Periodic_0 * Periodic_0 * Matern32_0 |                       1 |            200 |        24.6659  |
| Periodic_0 * Periodic_0 * Matern32_0 |                       1 |            300 |        20.2675  |
| Periodic_0 * Periodic_0 * Matern32_0 |                       1 |            400 |        17.5568  |
| Periodic_0 * Periodic_0 * Matern32_0 |                       1 |            500 |        15.6745  |
| Periodic_0 + Periodic_0 + Matern52_0 |                       1 |              0 |       134.719   |
| Periodic_0 + Periodic_0 + Matern52_0 |                       1 |            100 |        16.1793  |
| Periodic_0 + Periodic_0 + Matern52_0 |                       1 |            200 |        11.989   |
| Periodic_0 + Periodic_0 + Matern52_0 |                       1 |            300 |        10.0431  |
| Periodic_0 + Periodic_0 + Matern52_0 |                       1 |            400 |         8.8502  |
| Periodic_0 + Periodic_0 + Matern52_0 |                       1 |            500 |         8.02355 |
| Periodic_0 + Periodic_0 * Matern52_0 |                       1 |              0 |       152.086   |
| Periodic_0 + Periodic_0 * Matern52_0 |                       1 |            100 |        20.0057  |
| Periodic_0 + Periodic_0 * Matern52_0 |                       1 |            200 |        14.7202  |
| Periodic_0 + Periodic_0 * Matern52_0 |                       1 |            300 |        12.2437  |
| Periodic_0 + Periodic_0 * Matern52_0 |                       1 |            400 |        10.7232  |
| Periodic_0 + Periodic_0 * Matern52_0 |                       1 |            500 |         9.67099 |
| Periodic_0 * Periodic_0 + Matern52_0 |                       1 |              0 |       110.001   |
| Periodic_0 * Periodic_0 + Matern52_0 |                       1 |            100 |        18.0504  |
| Periodic_0 * Periodic_0 + Matern52_0 |                       1 |            200 |        13.421   |
| Periodic_0 * Periodic_0 + Matern52_0 |                       1 |            300 |        11.2422  |
| Periodic_0 * Periodic_0 + Matern52_0 |                       1 |            400 |         9.892   |
| Periodic_0 * Periodic_0 + Matern52_0 |                       1 |            500 |         8.94919 |
| Periodic_0 * Periodic_0 * Matern52_0 |                       1 |              0 |       218.217   |
| Periodic_0 * Periodic_0 * Matern52_0 |                       1 |            100 |        34.0355  |
| Periodic_0 * Periodic_0 * Matern52_0 |                       1 |            200 |        24.6584  |
| Periodic_0 * Periodic_0 * Matern52_0 |                       1 |            300 |        20.264   |
| Periodic_0 * Periodic_0 * Matern52_0 |                       1 |            400 |        17.5555  |
| Periodic_0 * Periodic_0 * Matern52_0 |                       1 |            500 |        15.6745  |
| Periodic_0 + Periodic_0 + Cosine_0   |                       1 |              0 |       358.585   |
| Periodic_0 + Periodic_0 + Cosine_0   |                       1 |            100 |        41.2874  |
| Periodic_0 + Periodic_0 + Cosine_0   |                       1 |            200 |        29.7892  |
| Periodic_0 + Periodic_0 + Cosine_0   |                       1 |            300 |        24.5022  |
| Periodic_0 + Periodic_0 + Cosine_0   |                       1 |            400 |        21.3009  |
| Periodic_0 + Periodic_0 + Cosine_0   |                       1 |            500 |        19.1111  |
| Periodic_0 + Periodic_0 * Cosine_0   |                       1 |              0 |     80024.5     |
| Periodic_0 + Periodic_0 * Cosine_0   |                       1 |            100 |     10439       |
| Periodic_0 + Periodic_0 * Cosine_0   |                       1 |            200 |      7393.01    |
| Periodic_0 + Periodic_0 * Cosine_0   |                       1 |            300 |      5944.31    |
| Periodic_0 + Periodic_0 * Cosine_0   |                       1 |            400 |      5044.81    |
| Periodic_0 + Periodic_0 * Cosine_0   |                       1 |            500 |      4417.19    |
| Periodic_0 * Periodic_0 + Cosine_0   |                       1 |              0 |      1307.69    |
| Periodic_0 * Periodic_0 + Cosine_0   |                       1 |            100 |        88.3147  |
| Periodic_0 * Periodic_0 + Cosine_0   |                       1 |            200 |        60.9448  |
| Periodic_0 * Periodic_0 + Cosine_0   |                       1 |            300 |        48.8228  |
| Periodic_0 * Periodic_0 + Cosine_0   |                       1 |            400 |        41.6372  |
| Periodic_0 * Periodic_0 + Cosine_0   |                       1 |            500 |        36.7918  |
| Periodic_0 * Periodic_0 * Cosine_0   |                       1 |              0 |     80445.4     |
| Periodic_0 * Periodic_0 * Cosine_0   |                       1 |            100 |     10474.9     |
| Periodic_0 * Periodic_0 * Cosine_0   |                       1 |            200 |      7403.64    |
| Periodic_0 * Periodic_0 * Cosine_0   |                       1 |            300 |      5949.25    |
| Periodic_0 * Periodic_0 * Cosine_0   |                       1 |            400 |      5047.23    |
| Periodic_0 * Periodic_0 * Cosine_0   |                       1 |            500 |      4418.13    |
| Periodic_0 + Periodic_0 + RQ_0       |                       1 |              0 |       133.809   |
| Periodic_0 + Periodic_0 + RQ_0       |                       1 |            100 |        15.8976  |
| Periodic_0 + Periodic_0 + RQ_0       |                       1 |            200 |        11.7544  |
| Periodic_0 + Periodic_0 + RQ_0       |                       1 |            300 |         9.83659 |
| Periodic_0 + Periodic_0 + RQ_0       |                       1 |            400 |         8.66662 |
| Periodic_0 + Periodic_0 + RQ_0       |                       1 |            500 |         7.85992 |
| Periodic_0 + Periodic_0 * RQ_0       |                       1 |              0 |       134.449   |
| Periodic_0 + Periodic_0 * RQ_0       |                       1 |            100 |        19.1129  |
| Periodic_0 + Periodic_0 * RQ_0       |                       1 |            200 |        14.0486  |
| Periodic_0 + Periodic_0 * RQ_0       |                       1 |            300 |        11.7446  |
| Periodic_0 + Periodic_0 * RQ_0       |                       1 |            400 |        10.3228  |
| Periodic_0 + Periodic_0 * RQ_0       |                       1 |            500 |         9.32922 |
| Periodic_0 * Periodic_0 + RQ_0       |                       1 |              0 |       108.452   |
| Periodic_0 * Periodic_0 + RQ_0       |                       1 |            100 |        17.9554  |
| Periodic_0 * Periodic_0 + RQ_0       |                       1 |            200 |        13.3357  |
| Periodic_0 * Periodic_0 + RQ_0       |                       1 |            300 |        11.16    |
| Periodic_0 * Periodic_0 + RQ_0       |                       1 |            400 |         9.81198 |
| Periodic_0 * Periodic_0 + RQ_0       |                       1 |            500 |         8.87165 |
| Periodic_0 * Periodic_0 * RQ_0       |                       1 |              0 |       218.097   |
| Periodic_0 * Periodic_0 * RQ_0       |                       1 |            100 |        33.8265  |
| Periodic_0 * Periodic_0 * RQ_0       |                       1 |            200 |        24.5679  |
| Periodic_0 * Periodic_0 * RQ_0       |                       1 |            300 |        20.2035  |
| Periodic_0 * Periodic_0 * RQ_0       |                       1 |            400 |        17.5038  |
| Periodic_0 * Periodic_0 * RQ_0       |                       1 |            500 |        15.623   |
| Periodic_0 + Periodic_0 + Linear_0   |                       1 |              0 |       196.592   |
| Periodic_0 + Periodic_0 + Linear_0   |                       1 |            100 |        22.1891  |
| Periodic_0 + Periodic_0 + Linear_0   |                       1 |            200 |        16.0547  |
| Periodic_0 + Periodic_0 + Linear_0   |                       1 |            300 |        13.2392  |
| Periodic_0 + Periodic_0 + Linear_0   |                       1 |            400 |        11.5336  |
| Periodic_0 + Periodic_0 + Linear_0   |                       1 |            500 |        10.3645  |
| Periodic_0 + Periodic_0 * Linear_0   |                       1 |              0 |     79051.8     |
| Periodic_0 + Periodic_0 * Linear_0   |                       1 |            100 |     11721.5     |
| Periodic_0 + Periodic_0 * Linear_0   |                       1 |            200 |       782.168   |
| Periodic_0 + Periodic_0 * Linear_0   |                       1 |            300 |       672.232   |
| Periodic_0 + Periodic_0 * Linear_0   |                       1 |            400 |       535.872   |
| Periodic_0 + Periodic_0 * Linear_0   |                       1 |            500 |       481.132   |
| Periodic_0 * Periodic_0 + Linear_0   |                       1 |              0 |     40494.4     |
| Periodic_0 * Periodic_0 + Linear_0   |                       1 |            100 |      1395.8     |
| Periodic_0 * Periodic_0 + Linear_0   |                       1 |            200 |       226.931   |
| Periodic_0 * Periodic_0 + Linear_0   |                       1 |            300 |       123.142   |
| Periodic_0 * Periodic_0 + Linear_0   |                       1 |            400 |        84.8467  |
| Periodic_0 * Periodic_0 + Linear_0   |                       1 |            500 |        66.5615  |
| Periodic_0 * Periodic_0 * Linear_0   |                       1 |              0 |     69531       |
| Periodic_0 * Periodic_0 * Linear_0   |                       1 |            100 |      9621.71    |
| Periodic_0 * Periodic_0 * Linear_0   |                       1 |            200 |       778.968   |
| Periodic_0 * Periodic_0 * Linear_0   |                       1 |            300 |       610.99    |
| Periodic_0 * Periodic_0 * Linear_0   |                       1 |            400 |       535.874   |
| Periodic_0 * Periodic_0 * Linear_0   |                       1 |            500 |       485.251   |
| Periodic_0 + RBF_0 + RBF_0           |                       1 |              0 |       140.703   |
| Periodic_0 + RBF_0 + RBF_0           |                       1 |            100 |        17.2159  |
| Periodic_0 + RBF_0 + RBF_0           |                       1 |            200 |        12.4263  |
| Periodic_0 + RBF_0 + RBF_0           |                       1 |            300 |        10.3002  |
| Periodic_0 + RBF_0 + RBF_0           |                       1 |            400 |         9.11877 |
| Periodic_0 + RBF_0 + RBF_0           |                       1 |            500 |         8.33237 |
| Periodic_0 + RBF_0 * RBF_0           |                       1 |              0 |       133.647   |
| Periodic_0 + RBF_0 * RBF_0           |                       1 |            100 |        18.503   |
| Periodic_0 + RBF_0 * RBF_0           |                       1 |            200 |        13.7613  |
| Periodic_0 + RBF_0 * RBF_0           |                       1 |            300 |        11.5069  |
| Periodic_0 + RBF_0 * RBF_0           |                       1 |            400 |        10.1115  |
| Periodic_0 + RBF_0 * RBF_0           |                       1 |            500 |         9.14087 |
| Periodic_0 * RBF_0 + RBF_0           |                       1 |              0 |       108.378   |
| Periodic_0 * RBF_0 + RBF_0           |                       1 |            100 |        17.9599  |
| Periodic_0 * RBF_0 + RBF_0           |                       1 |            200 |        13.3354  |
| Periodic_0 * RBF_0 + RBF_0           |                       1 |            300 |        11.1617  |
| Periodic_0 * RBF_0 + RBF_0           |                       1 |            400 |         9.81722 |
| Periodic_0 * RBF_0 + RBF_0           |                       1 |            500 |         8.87963 |
| Periodic_0 * RBF_0 * RBF_0           |                       1 |              0 |       217.101   |
| Periodic_0 * RBF_0 * RBF_0           |                       1 |            100 |        33.7293  |
| Periodic_0 * RBF_0 * RBF_0           |                       1 |            200 |        24.4844  |
| Periodic_0 * RBF_0 * RBF_0           |                       1 |            300 |        20.1438  |
| Periodic_0 * RBF_0 * RBF_0           |                       1 |            400 |        17.4633  |
| Periodic_0 * RBF_0 * RBF_0           |                       1 |            500 |        15.5977  |
| Periodic_0 + RBF_0 + Matern32_0      |                       1 |              0 |       150.457   |
| Periodic_0 + RBF_0 + Matern32_0      |                       1 |            100 |        16.4119  |
| Periodic_0 + RBF_0 + Matern32_0      |                       1 |            200 |        12.093   |
| Periodic_0 + RBF_0 + Matern32_0      |                       1 |            300 |        10.1119  |
| Periodic_0 + RBF_0 + Matern32_0      |                       1 |            400 |         8.90897 |
| Periodic_0 + RBF_0 + Matern32_0      |                       1 |            500 |         8.08074 |
| Periodic_0 + RBF_0 * Matern32_0      |                       1 |              0 |       139.783   |
| Periodic_0 + RBF_0 * Matern32_0      |                       1 |            100 |        19.3339  |
| Periodic_0 + RBF_0 * Matern32_0      |                       1 |            200 |        14.2717  |
| Periodic_0 + RBF_0 * Matern32_0      |                       1 |            300 |        11.902   |
| Periodic_0 + RBF_0 * Matern32_0      |                       1 |            400 |        10.445   |
| Periodic_0 + RBF_0 * Matern32_0      |                       1 |            500 |         9.43452 |
| Periodic_0 * RBF_0 + Matern32_0      |                       1 |              0 |       108.996   |
| Periodic_0 * RBF_0 + Matern32_0      |                       1 |            100 |        17.9824  |
| Periodic_0 * RBF_0 + Matern32_0      |                       1 |            200 |        13.3603  |
| Periodic_0 * RBF_0 + Matern32_0      |                       1 |            300 |        11.1779  |
| Periodic_0 * RBF_0 + Matern32_0      |                       1 |            400 |         9.82788 |
| Periodic_0 * RBF_0 + Matern32_0      |                       1 |            500 |         8.88782 |
| Periodic_0 * RBF_0 * Matern32_0      |                       1 |              0 |       217.649   |
| Periodic_0 * RBF_0 * Matern32_0      |                       1 |            100 |        33.7928  |
| Periodic_0 * RBF_0 * Matern32_0      |                       1 |            200 |        24.5186  |
| Periodic_0 * RBF_0 * Matern32_0      |                       1 |            300 |        20.1656  |
| Periodic_0 * RBF_0 * Matern32_0      |                       1 |            400 |        17.4787  |
| Periodic_0 * RBF_0 * Matern32_0      |                       1 |            500 |        15.6097  |
| Periodic_0 + RBF_0 + Matern52_0      |                       1 |              0 |       138.116   |
| Periodic_0 + RBF_0 + Matern52_0      |                       1 |            100 |        16.1638  |
| Periodic_0 + RBF_0 + Matern52_0      |                       1 |            200 |        11.8971  |
| Periodic_0 + RBF_0 + Matern52_0      |                       1 |            300 |         9.95754 |
| Periodic_0 + RBF_0 + Matern52_0      |                       1 |            400 |         8.77602 |
| Periodic_0 + RBF_0 + Matern52_0      |                       1 |            500 |         7.9606  |
| Periodic_0 + RBF_0 * Matern52_0      |                       1 |              0 |       149.702   |
| Periodic_0 + RBF_0 * Matern52_0      |                       1 |            100 |        19.5988  |
| Periodic_0 + RBF_0 * Matern52_0      |                       1 |            200 |        14.4881  |
| Periodic_0 + RBF_0 * Matern52_0      |                       1 |            300 |        12.0869  |
| Periodic_0 + RBF_0 * Matern52_0      |                       1 |            400 |        10.6091  |
| Periodic_0 + RBF_0 * Matern52_0      |                       1 |            500 |         9.58378 |
| Periodic_0 * RBF_0 + Matern52_0      |                       1 |              0 |       108.972   |
| Periodic_0 * RBF_0 + Matern52_0      |                       1 |            100 |        17.9771  |
| Periodic_0 * RBF_0 + Matern52_0      |                       1 |            200 |        13.354   |
| Periodic_0 * RBF_0 + Matern52_0      |                       1 |            300 |        11.1731  |
| Periodic_0 * RBF_0 + Matern52_0      |                       1 |            400 |         9.82514 |
| Periodic_0 * RBF_0 + Matern52_0      |                       1 |            500 |         8.88601 |
| Periodic_0 * RBF_0 * Matern52_0      |                       1 |              0 |       217.347   |
| Periodic_0 * RBF_0 * Matern52_0      |                       1 |            100 |        33.7574  |
| Periodic_0 * RBF_0 * Matern52_0      |                       1 |            200 |        24.4994  |
| Periodic_0 * RBF_0 * Matern52_0      |                       1 |            300 |        20.1531  |
| Periodic_0 * RBF_0 * Matern52_0      |                       1 |            400 |        17.4696  |
| Periodic_0 * RBF_0 * Matern52_0      |                       1 |            500 |        15.6024  |
| Periodic_0 + RBF_0 + Cosine_0        |                       1 |              0 |       205.165   |
