| Kernel Combination   |   Initialization Number |   Epoch Number |   Training Loss |
|----------------------|-------------------------|----------------|-----------------|
| Periodic_0           |                       1 |              0 |        597.393  |
| Periodic_0           |                       1 |            100 |         65.1927 |
| Periodic_0           |                       1 |            200 |         46.3884 |
| Periodic_0           |                       1 |            300 |         37.7387 |
| Periodic_0           |                       1 |            400 |         32.4986 |
| Periodic_0           |                       1 |            500 |         28.9111 |
| RBF_0                |                       1 |              0 |        441.55   |
| RBF_0                |                       1 |            100 |         45.053  |
| RBF_0                |                       1 |            200 |         30.6507 |
| RBF_0                |                       1 |            300 |         24.9156 |
| RBF_0                |                       1 |            400 |         21.5565 |
| RBF_0                |                       1 |            500 |         19.2688 |
| Matern32_0           |                       1 |              0 |        428.719  |
| Matern32_0           |                       1 |            100 |         43.7288 |
| Matern32_0           |                       1 |            200 |         30.9673 |
| Matern32_0           |                       1 |            300 |         25.1305 |
| Matern32_0           |                       1 |            400 |         21.6081 |
| Matern32_0           |                       1 |            500 |         19.2024 |
| Matern52_0           |                       1 |              0 |        416.365  |
| Matern52_0           |                       1 |            100 |         43.8537 |
| Matern52_0           |                       1 |            200 |         30.9525 |
| Matern52_0           |                       1 |            300 |         25.0208 |
| Matern52_0           |                       1 |            400 |         21.4709 |
| Matern52_0           |                       1 |            500 |         19.0742 |
| Cosine_0             |                       1 |              0 |      77132.2    |
| Cosine_0             |                       1 |            100 |      11195.1    |
| Cosine_0             |                       1 |            200 |       7907.01   |
| Cosine_0             |                       1 |            300 |       6351.83   |
| Cosine_0             |                       1 |            400 |       5387.1    |
| Cosine_0             |                       1 |            500 |       4714.13   |
| RQ_0                 |                       1 |              0 |        316.09   |
| RQ_0                 |                       1 |            100 |         36.4509 |
| RQ_0                 |                       1 |            200 |         26.5515 |
| RQ_0                 |                       1 |            300 |         21.8475 |
| RQ_0                 |                       1 |            400 |         18.9346 |
| RQ_0                 |                       1 |            500 |         16.9062 |

| Kernel Combination   |   Initialization Number |   Epoch Number |   Training Loss |
|----------------------|-------------------------|----------------|-----------------|
| Periodic_0 + RQ_0    |                       1 |              0 |       188.255   |
| Periodic_0 + RQ_0    |                       1 |            100 |        21.8482  |
| Periodic_0 + RQ_0    |                       1 |            200 |        15.9618  |
| Periodic_0 + RQ_0    |                       1 |            300 |        13.2231  |
| Periodic_0 + RQ_0    |                       1 |            400 |        11.5474  |
| Periodic_0 + RQ_0    |                       1 |            500 |        10.3895  |
| Periodic_0 * RQ_0    |                       1 |              0 |       251.83    |
| Periodic_0 * RQ_0    |                       1 |            100 |        35.3037  |
| Periodic_0 * RQ_0    |                       1 |            200 |        25.5003  |
| Periodic_0 * RQ_0    |                       1 |            300 |        20.9952  |
| Periodic_0 * RQ_0    |                       1 |            400 |        18.2085  |
| Periodic_0 * RQ_0    |                       1 |            500 |        16.2596  |
| RBF_0 + RQ_0         |                       1 |              0 |       195.212   |
| RBF_0 + RQ_0         |                       1 |            100 |        20.7094  |
| RBF_0 + RQ_0         |                       1 |            200 |        15.2988  |
| RBF_0 + RQ_0         |                       1 |            300 |        12.7636  |
| RBF_0 + RQ_0         |                       1 |            400 |        11.2004  |
| RBF_0 + RQ_0         |                       1 |            500 |        10.114   |
| RBF_0 * RQ_0         |                       1 |              0 |       220.232   |
| RBF_0 * RQ_0         |                       1 |            100 |        33.7982  |
| RBF_0 * RQ_0         |                       1 |            200 |        24.5446  |
| RBF_0 * RQ_0         |                       1 |            300 |        20.1872  |
| RBF_0 * RQ_0         |                       1 |            400 |        17.4905  |
| RBF_0 * RQ_0         |                       1 |            500 |        15.6112  |
| Matern32_0 + RQ_0    |                       1 |              0 |       188.195   |
| Matern32_0 + RQ_0    |                       1 |            100 |        20.7562  |
| Matern32_0 + RQ_0    |                       1 |            200 |        15.2489  |
| Matern32_0 + RQ_0    |                       1 |            300 |        12.704   |
| Matern32_0 + RQ_0    |                       1 |            400 |        11.1442  |
| Matern32_0 + RQ_0    |                       1 |            500 |        10.0615  |
| Matern32_0 * RQ_0    |                       1 |              0 |       225.007   |
| Matern32_0 * RQ_0    |                       1 |            100 |        34.1454  |
| Matern32_0 * RQ_0    |                       1 |            200 |        24.759   |
| Matern32_0 * RQ_0    |                       1 |            300 |        20.3516  |
| Matern32_0 * RQ_0    |                       1 |            400 |        17.6284  |
| Matern32_0 * RQ_0    |                       1 |            500 |        15.7326  |
| Matern52_0 + RQ_0    |                       1 |              0 |       216.318   |
| Matern52_0 + RQ_0    |                       1 |            100 |        21.6014  |
| Matern52_0 + RQ_0    |                       1 |            200 |        15.8217  |
| Matern52_0 + RQ_0    |                       1 |            300 |        13.1568  |
| Matern52_0 + RQ_0    |                       1 |            400 |        11.5251  |
| Matern52_0 + RQ_0    |                       1 |            500 |        10.3951  |
| Matern52_0 * RQ_0    |                       1 |              0 |       224.671   |
| Matern52_0 * RQ_0    |                       1 |            100 |        34.0553  |
| Matern52_0 * RQ_0    |                       1 |            200 |        24.7091  |
| Matern52_0 * RQ_0    |                       1 |            300 |        20.3145  |
