| Kernel Combination                   |   Initialization Number |   Epoch Number |   Training Loss |
| Periodic_0 * Periodic_0 + Matern52_0 |                       1 |            300 |        11.251   |
| Periodic_0 * Periodic_0 + Matern52_0 |                       1 |            400 |         9.9005  |
| Periodic_0 * Periodic_0 + Matern52_0 |                       1 |            500 |         8.95762 |
| Periodic_0 * Periodic_0 * Matern52_0 |                       1 |              0 |       218.25    |
| Periodic_0 * Periodic_0 * Matern52_0 |                       1 |            100 |        34.0581  |
| Periodic_0 * Periodic_0 * Matern52_0 |                       1 |            200 |        24.6709  |
| Periodic_0 * Periodic_0 * Matern52_0 |                       1 |            300 |        20.2719  |
| Periodic_0 * Periodic_0 * Matern52_0 |                       1 |            400 |        17.5608  |
| Periodic_0 * Periodic_0 * Matern52_0 |                       1 |            500 |        15.6782  |
| Periodic_0 + Periodic_0 + Cosine_0   |                       1 |              0 |       334.88    |
| Periodic_0 + Periodic_0 + Cosine_0   |                       1 |            100 |        40.2738  |
| Periodic_0 + Periodic_0 + Cosine_0   |                       1 |            200 |        29.1164  |
| Periodic_0 + Periodic_0 + Cosine_0   |                       1 |            300 |        23.979   |
| Periodic_0 + Periodic_0 + Cosine_0   |                       1 |            400 |        20.8637  |
| Periodic_0 + Periodic_0 + Cosine_0   |                       1 |            500 |        18.7303  |
| Periodic_0 + Periodic_0 * Cosine_0   |                       1 |              0 |     80022       |
| Periodic_0 + Periodic_0 * Cosine_0   |                       1 |            100 |     10432.4     |
| Periodic_0 + Periodic_0 * Cosine_0   |                       1 |            200 |      7389.89    |
| Periodic_0 + Periodic_0 * Cosine_0   |                       1 |            300 |      5942.05    |
| Periodic_0 + Periodic_0 * Cosine_0   |                       1 |            400 |      5042.99    |
| Periodic_0 + Periodic_0 * Cosine_0   |                       1 |            500 |      4415.67    |
| Periodic_0 * Periodic_0 + Cosine_0   |                       1 |              0 |      1305.1     |
| Periodic_0 * Periodic_0 + Cosine_0   |                       1 |            100 |        88.246   |
| Periodic_0 * Periodic_0 + Cosine_0   |                       1 |            200 |        60.903   |
| Periodic_0 * Periodic_0 + Cosine_0   |                       1 |            300 |        48.7907  |
| Periodic_0 * Periodic_0 + Cosine_0   |                       1 |            400 |        41.6103  |
| Periodic_0 * Periodic_0 + Cosine_0   |                       1 |            500 |        36.7682  |
| Periodic_0 * Periodic_0 * Cosine_0   |                       1 |              0 |     80444.8     |
| Periodic_0 * Periodic_0 * Cosine_0   |                       1 |            100 |     10474.9     |
| Periodic_0 * Periodic_0 * Cosine_0   |                       1 |            200 |      7403.67    |
| Periodic_0 * Periodic_0 * Cosine_0   |                       1 |            300 |      5949.28    |
| Periodic_0 * Periodic_0 * Cosine_0   |                       1 |            400 |      5047.23    |
| Periodic_0 * Periodic_0 * Cosine_0   |                       1 |            500 |      4418.12    |
| Periodic_0 + Periodic_0 + RQ_0       |                       1 |              0 |       120.599   |
| Periodic_0 + Periodic_0 + RQ_0       |                       1 |            100 |        15.376   |
| Periodic_0 + Periodic_0 + RQ_0       |                       1 |            200 |        11.4047  |
| Periodic_0 + Periodic_0 + RQ_0       |                       1 |            300 |         9.56277 |
| Periodic_0 + Periodic_0 + RQ_0       |                       1 |            400 |         8.43673 |
| Periodic_0 + Periodic_0 + RQ_0       |                       1 |            500 |         7.65903 |
| Periodic_0 + Periodic_0 * RQ_0       |                       1 |              0 |       132.679   |
| Periodic_0 + Periodic_0 * RQ_0       |                       1 |            100 |        19.002   |
| Periodic_0 + Periodic_0 * RQ_0       |                       1 |            200 |        13.984   |
| Periodic_0 + Periodic_0 * RQ_0       |                       1 |            300 |        11.6952  |
| Periodic_0 + Periodic_0 * RQ_0       |                       1 |            400 |        10.2808  |
| Periodic_0 + Periodic_0 * RQ_0       |                       1 |            500 |         9.29274 |
