| Kernel Combination                                                         |   Initialization Number |   Training Loss |
| periodic * periodic * periodic * periodic * RQ + SE * SE                   |                       1 |         9.17806 |
| periodic * periodic * periodic * periodic * RQ * SE + SE                   |                       1 |         9.13074 |
| periodic * periodic * periodic * periodic * RQ * SE * SE                   |                       1 |        16.1496  |
| periodic + periodic + periodic + periodic + SE + SE + SE                   |                       1 |         5.50954 |
| periodic + periodic + periodic + periodic + SE + SE * SE                   |                       1 |         7.27853 |
| periodic + periodic + periodic + periodic + SE * SE * SE                   |                       1 |         7.30856 |
| periodic + periodic + periodic + periodic * SE + SE + SE                   |                       1 |         5.61809 |
| periodic + periodic + periodic + periodic * SE + SE * SE                   |                       1 |         6.28438 |
| periodic + periodic + periodic + periodic * SE * SE + SE                   |                       1 |         6.1358  |
| periodic + periodic + periodic + periodic * SE * SE * SE                   |                       1 |         7.19218 |
| periodic + periodic + periodic * periodic + SE + SE + SE                   |                       1 |         4.95347 |
| periodic + periodic + periodic * periodic + SE + SE * SE                   |                       1 |         6.05285 |
| periodic + periodic + periodic * periodic + SE * SE * SE                   |                       1 |         7.11647 |
| periodic + periodic + periodic * periodic * SE + SE + SE                   |                       1 |         6.31875 |
| periodic + periodic + periodic * periodic * SE + SE * SE                   |                       1 |         7.09628 |
| periodic + periodic + periodic * periodic * SE * SE + SE                   |                       1 |         6.98073 |
| periodic + periodic + periodic * periodic * SE * SE * SE                   |                       1 |         8.32234 |
| periodic + periodic * periodic + periodic * SE + SE + SE                   |                       1 |         6.31522 |
| periodic + periodic * periodic + periodic * SE + SE * SE                   |                       1 |         6.99432 |
| periodic + periodic * periodic + periodic * SE * SE + SE                   |                       1 |         6.95241 |
| periodic + periodic * periodic + periodic * SE * SE * SE                   |                       1 |         8.29093 |
| periodic + periodic * periodic * periodic + SE + SE + SE                   |                       1 |         6.67587 |
| periodic + periodic * periodic * periodic + SE + SE * SE                   |                       1 |         6.9318  |
| periodic + periodic * periodic * periodic + SE * SE * SE                   |                       1 |         8.25378 |
| periodic + periodic * periodic * periodic * SE + SE + SE                   |                       1 |         7.02951 |
| periodic + periodic * periodic * periodic * SE + SE * SE                   |                       1 |         8.23985 |
| periodic + periodic * periodic * periodic * SE * SE + SE                   |                       1 |         8.1718  |
| periodic + periodic * periodic * periodic * SE * SE * SE                   |                       1 |        10.7072  |
| periodic * periodic + periodic * periodic + SE + SE + SE                   |                       1 |         6.56492 |
| periodic * periodic + periodic * periodic + SE + SE * SE                   |                       1 |         6.92811 |
| periodic * periodic + periodic * periodic + SE * SE * SE                   |                       1 |         8.24136 |
| periodic * periodic + periodic * periodic * SE + SE + SE                   |                       1 |         7.0264  |
| periodic * periodic + periodic * periodic * SE + SE * SE                   |                       1 |         8.23067 |
| periodic * periodic + periodic * periodic * SE * SE + SE                   |                       1 |         8.1637  |
| periodic * periodic + periodic * periodic * SE * SE * SE                   |                       1 |        10.69    |
| periodic * periodic * periodic + periodic * SE + SE + SE                   |                       1 |         7.07109 |
| periodic * periodic * periodic + periodic * SE + SE * SE                   |                       1 |         8.20829 |
| periodic * periodic * periodic + periodic * SE * SE + SE                   |                       1 |         8.15967 |
| periodic * periodic * periodic + periodic * SE * SE * SE                   |                       1 |        10.6717  |
| periodic * periodic * periodic * periodic + SE + SE + SE                   |                       1 |         7.24178 |
| periodic * periodic * periodic * periodic + SE + SE * SE                   |                       1 |         8.1632  |
| periodic * periodic * periodic * periodic + SE * SE * SE                   |                       1 |        10.5783  |
| periodic * periodic * periodic * periodic * SE + SE + SE                   |                       1 |         8.34428 |
| periodic * periodic * periodic * periodic * SE + SE * SE                   |                       1 |        10.5646  |
| periodic * periodic * periodic * periodic * SE * SE + SE                   |                       1 |        10.53    |
| periodic * periodic * periodic * periodic * SE * SE * SE                   |                       1 |        17.5199  |
| periodic + periodic + periodic + RQ + RQ + RQ + RQ                         |                       1 |         5.25521 |
| periodic + periodic + periodic + RQ + RQ + RQ * RQ                         |                       1 |         3.00003 |
| periodic + periodic + periodic + RQ + RQ * RQ * RQ                         |                       1 |         3.42272 |
| periodic + periodic + periodic + RQ * RQ + RQ * RQ                         |                       1 |         5.10434 |
| periodic + periodic + periodic + RQ * RQ * RQ * RQ                         |                       1 |         5.78495 |
| periodic + periodic + periodic * RQ + RQ + RQ + RQ                         |                       1 |         4.59968 |
| periodic + periodic + periodic * RQ + RQ + RQ * RQ                         |                       1 |         5.05579 |
| periodic + periodic + periodic * RQ + RQ * RQ * RQ                         |                       1 |         5.73846 |
| periodic + periodic + periodic * RQ * RQ + RQ + RQ                         |                       1 |         3.71878 |
| periodic + periodic + periodic * RQ * RQ + RQ * RQ                         |                       1 |         5.79469 |
| periodic + periodic + periodic * RQ * RQ * RQ + RQ                         |                       1 |         5.73788 |
| periodic + periodic + periodic * RQ * RQ * RQ * RQ                         |                       1 |         5.7088  |
| periodic + periodic * periodic + RQ + RQ + RQ + RQ                         |                       1 |         4.67351 |
| periodic + periodic * periodic + RQ + RQ + RQ * RQ                         |                       1 |         5.08172 |
| periodic + periodic * periodic + RQ + RQ * RQ * RQ                         |                       1 |         5.74763 |
| periodic + periodic * periodic + RQ * RQ + RQ * RQ                         |                       1 |         5.69662 |
| periodic + periodic * periodic + RQ * RQ * RQ * RQ                         |                       1 |         6.90557 |
| periodic + periodic * periodic * RQ + RQ + RQ + RQ                         |                       1 |         5.06315 |
| periodic + periodic * periodic * RQ + RQ + RQ * RQ                         |                       1 |         5.74783 |
| periodic + periodic * periodic * RQ + RQ * RQ * RQ                         |                       1 |         6.89116 |
| periodic + periodic * periodic * RQ * RQ + RQ + RQ                         |                       1 |         5.71824 |
| periodic + periodic * periodic * RQ * RQ + RQ * RQ                         |                       1 |         6.90192 |
| periodic + periodic * periodic * RQ * RQ * RQ + RQ                         |                       1 |         6.8636  |
| periodic + periodic * periodic * RQ * RQ * RQ * RQ                         |                       1 |         9.22269 |
| periodic * periodic + periodic * RQ + RQ + RQ + RQ                         |                       1 |         5.07551 |
| periodic * periodic + periodic * RQ + RQ + RQ * RQ                         |                       1 |         5.73364 |
| periodic * periodic + periodic * RQ + RQ * RQ * RQ                         |                       1 |         6.87211 |
| periodic * periodic + periodic * RQ * RQ + RQ + RQ                         |                       1 |         5.70849 |
| periodic * periodic + periodic * RQ * RQ + RQ * RQ                         |                       1 |         6.88739 |
| periodic * periodic + periodic * RQ * RQ * RQ + RQ                         |                       1 |         6.85073 |
| periodic * periodic + periodic * RQ * RQ * RQ * RQ                         |                       1 |         9.19785 |
| periodic * periodic * periodic + RQ + RQ + RQ + RQ                         |                       1 |         5.10939 |
| periodic * periodic * periodic + RQ + RQ + RQ * RQ                         |                       1 |         5.73958 |
| periodic * periodic * periodic + RQ + RQ * RQ * RQ                         |                       1 |         6.86865 |
| periodic * periodic * periodic + RQ * RQ + RQ * RQ                         |                       1 |         6.84704 |
| periodic * periodic * periodic + RQ * RQ * RQ * RQ                         |                       1 |         9.16889 |
| periodic * periodic * periodic * RQ + RQ + RQ + RQ                         |                       1 |         5.75789 |
| periodic * periodic * periodic * RQ + RQ + RQ * RQ                         |                       1 |         6.88992 |
| periodic * periodic * periodic * RQ + RQ * RQ * RQ                         |                       1 |         9.16716 |
| periodic * periodic * periodic * RQ * RQ + RQ + RQ                         |                       1 |         6.86358 |
| periodic * periodic * periodic * RQ * RQ + RQ * RQ                         |                       1 |         9.1991  |
| periodic * periodic * periodic * RQ * RQ * RQ + RQ                         |                       1 |         9.13548 |
| periodic * periodic * periodic * RQ * RQ * RQ * RQ                         |                       1 |        16.1251  |
| periodic + periodic + periodic + RQ + RQ + RQ + SE                         |                       1 |         5.2936  |
| periodic + periodic + periodic + RQ + RQ + RQ * SE                         |                       1 |         6.58362 |
| periodic + periodic + periodic + RQ + RQ * RQ + SE                         |                       1 |         4.63978 |
| periodic + periodic + periodic + RQ + RQ * RQ * SE                         |                       1 |         5.83828 |
| periodic + periodic + periodic + RQ * RQ + RQ * SE                         |                       1 |         5.35818 |
| periodic + periodic + periodic + RQ * RQ * RQ + SE                         |                       1 |         5.0394  |
| periodic + periodic + periodic + RQ * RQ * RQ * SE                         |                       1 |         5.91185 |
| periodic + periodic + periodic * RQ + RQ + RQ + SE                         |                       1 |         4.58008 |
| periodic + periodic + periodic * RQ + RQ + RQ * SE                         |                       1 |         5.09007 |
| periodic + periodic + periodic * RQ + RQ * RQ + SE                         |                       1 |         5.02132 |
| periodic + periodic + periodic * RQ + RQ * RQ * SE                         |                       1 |         5.781   |
| periodic + periodic + periodic * RQ * RQ + RQ + SE                         |                       1 |         5.02136 |
| periodic + periodic + periodic * RQ * RQ + RQ * SE                         |                       1 |         5.74608 |
| periodic + periodic + periodic * RQ * RQ * RQ + SE                         |                       1 |         5.70739 |
| periodic + periodic + periodic * RQ * RQ * RQ * SE                         |                       1 |         6.90683 |
| periodic + periodic * periodic + RQ + RQ + RQ + SE                         |                       1 |         4.65605 |
| periodic + periodic * periodic + RQ + RQ + RQ * SE                         |                       1 |         5.02965 |
| periodic + periodic * periodic + RQ + RQ * RQ + SE                         |                       1 |         5.02234 |
| periodic + periodic * periodic + RQ + RQ * RQ * SE                         |                       1 |         5.72633 |
| periodic + periodic * periodic + RQ * RQ + RQ * SE                         |                       1 |         5.7034  |
| periodic + periodic * periodic + RQ * RQ * RQ + SE                         |                       1 |         5.70506 |
| periodic + periodic * periodic + RQ * RQ * RQ * SE                         |                       1 |         6.87868 |
| periodic + periodic * periodic * RQ + RQ + RQ + SE                         |                       1 |         5.04996 |
| periodic + periodic * periodic * RQ + RQ + RQ * SE                         |                       1 |         5.71279 |
| periodic + periodic * periodic * RQ + RQ * RQ + SE                         |                       1 |         5.70447 |
| periodic + periodic * periodic * RQ + RQ * RQ * SE                         |                       1 |         6.87396 |
| periodic + periodic * periodic * RQ * RQ + RQ + SE                         |                       1 |         5.7061  |
| periodic + periodic * periodic * RQ * RQ + RQ * SE                         |                       1 |         6.87073 |
| periodic + periodic * periodic * RQ * RQ * RQ + SE                         |                       1 |         6.85081 |
| periodic + periodic * periodic * RQ * RQ * RQ * SE                         |                       1 |         9.19075 |
| periodic * periodic + periodic * RQ + RQ + RQ + SE                         |                       1 |         5.07148 |
| periodic * periodic + periodic * RQ + RQ + RQ * SE                         |                       1 |         5.70716 |
| periodic * periodic + periodic * RQ + RQ * RQ + SE                         |                       1 |         5.70067 |
| periodic * periodic + periodic * RQ + RQ * RQ * SE                         |                       1 |         6.86689 |
| periodic * periodic + periodic * RQ * RQ + RQ + SE                         |                       1 |         5.70224 |
| periodic * periodic + periodic * RQ * RQ + RQ * SE                         |                       1 |         6.86468 |
| periodic * periodic + periodic * RQ * RQ * RQ + SE                         |                       1 |         6.84567 |
| periodic * periodic + periodic * RQ * RQ * RQ * SE                         |                       1 |         9.18024 |
| periodic * periodic * periodic + RQ + RQ + RQ + SE                         |                       1 |         5.1045  |
| periodic * periodic * periodic + RQ + RQ + RQ * SE                         |                       1 |         5.70583 |
| periodic * periodic * periodic + RQ + RQ * RQ + SE                         |                       1 |         5.70324 |
| periodic * periodic * periodic + RQ + RQ * RQ * SE                         |                       1 |         6.86515 |
| periodic * periodic * periodic + RQ * RQ + RQ * SE                         |                       1 |         6.84056 |
| periodic * periodic * periodic + RQ * RQ * RQ + SE                         |                       1 |         6.84521 |
| periodic * periodic * periodic + RQ * RQ * RQ * SE                         |                       1 |         9.17448 |
| periodic * periodic * periodic * RQ + RQ + RQ + SE                         |                       1 |         5.75105 |
| periodic * periodic * periodic * RQ + RQ + RQ * SE                         |                       1 |         6.85937 |
| periodic * periodic * periodic * RQ + RQ * RQ + SE                         |                       1 |         6.84543 |
| periodic * periodic * periodic * RQ + RQ * RQ * SE                         |                       1 |         9.17388 |
| periodic * periodic * periodic * RQ * RQ + RQ + SE                         |                       1 |         6.85729 |
| periodic * periodic * periodic * RQ * RQ + RQ * SE                         |                       1 |         9.17219 |
| periodic * periodic * periodic * RQ * RQ * RQ + SE                         |                       1 |         9.12788 |
| periodic * periodic * periodic * RQ * RQ * RQ * SE                         |                       1 |        16.1193  |
| periodic + periodic + periodic + RQ + RQ + SE + SE                         |                       1 |         5.34076 |
| periodic + periodic + periodic + RQ + RQ + SE * SE                         |                       1 |         6.75891 |
| periodic + periodic + periodic + RQ + RQ * SE + SE                         |                       1 |         5.4117  |
| periodic + periodic + periodic + RQ + RQ * SE * SE                         |                       1 |         5.86901 |
| periodic + periodic + periodic + RQ * RQ + SE + SE                         |                       1 |         4.62409 |
| periodic + periodic + periodic + RQ * RQ + SE * SE                         |                       1 |         5.17096 |
| periodic + periodic + periodic + RQ * RQ * SE + SE                         |                       1 |         5.05845 |
| periodic + periodic + periodic + RQ * RQ * SE * SE                         |                       1 |         5.81842 |
| periodic + periodic + periodic * RQ + RQ + SE + SE                         |                       1 |         4.56908 |
| periodic + periodic + periodic * RQ + RQ + SE * SE                         |                       1 |         5.03312 |
| periodic + periodic + periodic * RQ + RQ * SE + SE                         |                       1 |         5.01678 |
| periodic + periodic + periodic * RQ + RQ * SE * SE                         |                       1 |         5.72926 |
| periodic + periodic + periodic * RQ * RQ + SE + SE                         |                       1 |         5.01695 |
| periodic + periodic + periodic * RQ * RQ + SE * SE                         |                       1 |         5.7159  |
| periodic + periodic + periodic * RQ * RQ * SE + SE                         |                       1 |         5.70455 |
| periodic + periodic + periodic * RQ * RQ * SE * SE                         |                       1 |         6.85806 |
| periodic + periodic * periodic + RQ + RQ + SE + SE                         |                       1 |         4.66098 |
| periodic + periodic * periodic + RQ + RQ + SE * SE                         |                       1 |         5.01538 |
| periodic + periodic * periodic + RQ + RQ * SE + SE                         |                       1 |         5.00793 |
| periodic + periodic * periodic + RQ + RQ * SE * SE                         |                       1 |         5.71427 |
| periodic + periodic * periodic + RQ * RQ + SE + SE                         |                       1 |         5.01413 |
| periodic + periodic * periodic + RQ * RQ + SE * SE                         |                       1 |         5.71028 |
| periodic + periodic * periodic + RQ * RQ * SE + SE                         |                       1 |         5.69504 |
| periodic + periodic * periodic + RQ * RQ * SE * SE                         |                       1 |         6.86963 |
| periodic + periodic * periodic * RQ + RQ + SE + SE                         |                       1 |         5.02993 |
| periodic + periodic * periodic * RQ + RQ + SE * SE                         |                       1 |         5.70591 |
| periodic + periodic * periodic * RQ + RQ * SE + SE                         |                       1 |         5.69535 |
| periodic + periodic * periodic * RQ + RQ * SE * SE                         |                       1 |         6.8675  |
| periodic + periodic * periodic * RQ * RQ + SE + SE                         |                       1 |         5.69995 |
| periodic + periodic * periodic * RQ * RQ + SE * SE                         |                       1 |         6.86533 |
| periodic + periodic * periodic * RQ * RQ * SE + SE                         |                       1 |         6.81973 |
| periodic + periodic * periodic * RQ * RQ * SE * SE                         |                       1 |         9.1873  |
| periodic * periodic + periodic * RQ + RQ + SE + SE                         |                       1 |         5.06066 |
| periodic * periodic + periodic * RQ + RQ + SE * SE                         |                       1 |         5.70233 |
| periodic * periodic + periodic * RQ + RQ * SE + SE                         |                       1 |         5.6935  |
| periodic * periodic + periodic * RQ + RQ * SE * SE                         |                       1 |         6.86233 |
| periodic * periodic + periodic * RQ * RQ + SE + SE                         |                       1 |         5.69729 |
| periodic * periodic + periodic * RQ * RQ + SE * SE                         |                       1 |         6.85636 |
| periodic * periodic + periodic * RQ * RQ * SE + SE                         |                       1 |         6.84181 |
| periodic * periodic + periodic * RQ * RQ * SE * SE                         |                       1 |         9.17552 |
| periodic * periodic * periodic + RQ + RQ + SE + SE                         |                       1 |         5.10301 |
| periodic * periodic * periodic + RQ + RQ + SE * SE                         |                       1 |         5.69916 |
| periodic * periodic * periodic + RQ + RQ * SE + SE                         |                       1 |         5.69301 |
| periodic * periodic * periodic + RQ + RQ * SE * SE                         |                       1 |         6.86182 |
| periodic * periodic * periodic + RQ * RQ + SE + SE                         |                       1 |         5.69646 |
| periodic * periodic * periodic + RQ * RQ + SE * SE                         |                       1 |         6.85981 |
| periodic * periodic * periodic + RQ * RQ * SE + SE                         |                       1 |         6.84079 |
| periodic * periodic * periodic + RQ * RQ * SE * SE                         |                       1 |         9.17439 |
| periodic * periodic * periodic * RQ + RQ + SE + SE                         |                       1 |         5.74238 |
| periodic * periodic * periodic * RQ + RQ + SE * SE                         |                       1 |         6.85732 |
| periodic * periodic * periodic * RQ + RQ * SE + SE                         |                       1 |         6.83939 |
| periodic * periodic * periodic * RQ + RQ * SE * SE                         |                       1 |         9.17215 |
| periodic * periodic * periodic * RQ * RQ + SE + SE                         |                       1 |         6.85079 |
| periodic * periodic * periodic * RQ * RQ + SE * SE                         |                       1 |         9.17113 |
| periodic * periodic * periodic * RQ * RQ * SE + SE                         |                       1 |         9.1266  |
| periodic * periodic * periodic * RQ * RQ * SE * SE                         |                       1 |        16.1316  |
| periodic + periodic + periodic + RQ + SE + SE + SE                         |                       1 |         6.01564 |
| periodic + periodic + periodic + RQ + SE + SE * SE                         |                       1 |         6.33778 |
| periodic + periodic + periodic + RQ + SE * SE * SE                         |                       1 |         6.13819 |
| periodic + periodic + periodic + RQ * SE + SE + SE                         |                       1 |         5.00902 |
| periodic + periodic + periodic + RQ * SE + SE * SE                         |                       1 |         5.51986 |
| periodic + periodic + periodic + RQ * SE * SE + SE                         |                       1 |         5.21387 |
| periodic + periodic + periodic + RQ * SE * SE * SE                         |                       1 |         6.0098  |
| periodic + periodic + periodic * RQ + SE + SE + SE                         |                       1 |         4.57949 |
| periodic + periodic + periodic * RQ + SE + SE * SE                         |                       1 |         5.05007 |
| periodic + periodic + periodic * RQ + SE * SE * SE                         |                       1 |         5.7657  |
| periodic + periodic + periodic * RQ * SE + SE + SE                         |                       1 |         5.01703 |
| periodic + periodic + periodic * RQ * SE + SE * SE                         |                       1 |         5.72768 |
| periodic + periodic + periodic * RQ * SE * SE + SE                         |                       1 |         5.7077  |
| periodic + periodic + periodic * RQ * SE * SE * SE                         |                       1 |         6.88962 |
| periodic + periodic * periodic + RQ + SE + SE + SE                         |                       1 |         4.67379 |
| periodic + periodic * periodic + RQ + SE + SE * SE                         |                       1 |         5.01631 |
| periodic + periodic * periodic + RQ + SE * SE * SE                         |                       1 |         5.7134  |
| periodic + periodic * periodic + RQ * SE + SE + SE                         |                       1 |         5.01369 |
| periodic + periodic * periodic + RQ * SE + SE * SE                         |                       1 |         5.71294 |
| periodic + periodic * periodic + RQ * SE * SE + SE                         |                       1 |         5.70095 |
| periodic + periodic * periodic + RQ * SE * SE * SE                         |                       1 |         6.87684 |
| periodic + periodic * periodic * RQ + SE + SE + SE                         |                       1 |         5.0111  |
| periodic + periodic * periodic * RQ + SE + SE * SE                         |                       1 |         5.70846 |
| periodic + periodic * periodic * RQ + SE * SE * SE                         |                       1 |         6.86697 |
| periodic + periodic * periodic * RQ * SE + SE + SE                         |                       1 |         5.70061 |
| periodic + periodic * periodic * RQ * SE + SE * SE                         |                       1 |         6.86602 |
| periodic + periodic * periodic * RQ * SE * SE + SE                         |                       1 |         6.84801 |
| periodic + periodic * periodic * RQ * SE * SE * SE                         |                       1 |         9.18862 |
| periodic * periodic + periodic * RQ + SE + SE + SE                         |                       1 |         5.03977 |
| periodic * periodic + periodic * RQ + SE + SE * SE                         |                       1 |         5.70313 |
| periodic * periodic + periodic * RQ + SE * SE * SE                         |                       1 |         6.85785 |
| periodic * periodic + periodic * RQ * SE + SE + SE                         |                       1 |         5.69665 |
| periodic * periodic + periodic * RQ * SE + SE * SE                         |                       1 |         6.85902 |
| periodic * periodic + periodic * RQ * SE * SE + SE                         |                       1 |         6.84232 |
| periodic * periodic + periodic * RQ * SE * SE * SE                         |                       1 |         9.17575 |
| periodic * periodic * periodic + RQ + SE + SE + SE                         |                       1 |         5.1156  |
| periodic * periodic * periodic + RQ + SE + SE * SE                         |                       1 |         5.70415 |
| periodic * periodic * periodic + RQ + SE * SE * SE                         |                       1 |         6.85731 |
| periodic * periodic * periodic + RQ * SE + SE + SE                         |                       1 |         5.6983  |
| periodic * periodic * periodic + RQ * SE + SE * SE                         |                       1 |         6.85978 |
| periodic * periodic * periodic + RQ * SE * SE + SE                         |                       1 |         6.84096 |
| periodic * periodic * periodic + RQ * SE * SE * SE                         |                       1 |         9.17848 |
| periodic * periodic * periodic * RQ + SE + SE + SE                         |                       1 |         5.71773 |
| periodic * periodic * periodic * RQ + SE + SE * SE                         |                       1 |         6.8596  |
| periodic * periodic * periodic * RQ + SE * SE * SE                         |                       1 |         9.16696 |
| periodic * periodic * periodic * RQ * SE + SE + SE                         |                       1 |         6.84684 |
| periodic * periodic * periodic * RQ * SE + SE * SE                         |                       1 |         9.17167 |
| periodic * periodic * periodic * RQ * SE * SE + SE                         |                       1 |         9.12651 |
| periodic * periodic * periodic * RQ * SE * SE * SE                         |                       1 |        16.1431  |
| periodic + periodic + periodic + SE + SE + SE + SE                         |                       1 |         6.02038 |
| periodic + periodic + periodic + SE + SE + SE * SE                         |                       1 |         6.42509 |
| periodic + periodic + periodic + SE + SE * SE * SE                         |                       1 |         6.18179 |
| periodic + periodic + periodic + SE * SE + SE * SE                         |                       1 |         6.46904 |
| periodic + periodic + periodic + SE * SE * SE * SE                         |                       1 |         6.79417 |
| periodic + periodic + periodic * SE + SE + SE + SE                         |                       1 |         5.51207 |
| periodic + periodic + periodic * SE + SE + SE * SE                         |                       1 |         6.24312 |
| periodic + periodic + periodic * SE + SE * SE * SE                         |                       1 |         7.19319 |
| periodic + periodic + periodic * SE * SE + SE + SE                         |                       1 |         6.02238 |
| periodic + periodic + periodic * SE * SE + SE * SE                         |                       1 |         7.11564 |
| periodic + periodic + periodic * SE * SE * SE + SE                         |                       1 |         6.89959 |
| periodic + periodic + periodic * SE * SE * SE * SE                         |                       1 |         8.71811 |
| periodic + periodic * periodic + SE + SE + SE + SE                         |                       1 |         5.09072 |
| periodic + periodic * periodic + SE + SE + SE * SE                         |                       1 |         6.0505  |
| periodic + periodic * periodic + SE + SE * SE * SE                         |                       1 |         7.07632 |
| periodic + periodic * periodic + SE * SE + SE * SE                         |                       1 |         7.05475 |
| periodic + periodic * periodic + SE * SE * SE * SE                         |                       1 |         8.65662 |
| periodic + periodic * periodic * SE + SE + SE + SE                         |                       1 |         6.27612 |
| periodic + periodic * periodic * SE + SE + SE * SE                         |                       1 |         7.10754 |
| periodic + periodic * periodic * SE + SE * SE * SE                         |                       1 |         8.40605 |
| periodic + periodic * periodic * SE * SE + SE + SE                         |                       1 |         6.92755 |
| periodic + periodic * periodic * SE * SE + SE * SE                         |                       1 |         8.28266 |
| periodic + periodic * periodic * SE * SE * SE + SE                         |                       1 |         8.14394 |
| periodic + periodic * periodic * SE * SE * SE * SE                         |                       1 |        10.7044  |
| periodic * periodic + periodic * SE + SE + SE + SE                         |                       1 |         6.41949 |
| periodic * periodic + periodic * SE + SE + SE * SE                         |                       1 |         6.96999 |
| periodic * periodic + periodic * SE + SE * SE * SE                         |                       1 |         8.21823 |
| periodic * periodic + periodic * SE * SE + SE + SE                         |                       1 |         6.9992  |
| periodic * periodic + periodic * SE * SE + SE * SE                         |                       1 |         8.19453 |
| periodic * periodic + periodic * SE * SE * SE + SE                         |                       1 |         8.12725 |
| periodic * periodic + periodic * SE * SE * SE * SE                         |                       1 |        10.6864  |
| periodic * periodic * periodic + SE + SE + SE + SE                         |                       1 |         6.58545 |
| periodic * periodic * periodic + SE + SE + SE * SE                         |                       1 |         6.94158 |
| periodic * periodic * periodic + SE + SE * SE * SE                         |                       1 |         8.22008 |
| periodic * periodic * periodic + SE * SE + SE * SE                         |                       1 |         8.1753  |
| periodic * periodic * periodic + SE * SE * SE * SE                         |                       1 |        10.5784  |
| periodic * periodic * periodic * SE + SE + SE + SE                         |                       1 |         7.31187 |
| periodic * periodic * periodic * SE + SE + SE * SE                         |                       1 |         8.18258 |
| periodic * periodic * periodic * SE + SE * SE * SE                         |                       1 |        10.5825  |
| periodic * periodic * periodic * SE * SE + SE + SE                         |                       1 |         8.28295 |
| periodic * periodic * periodic * SE * SE + SE * SE                         |                       1 |        10.5466  |
| periodic * periodic * periodic * SE * SE * SE + SE                         |                       1 |        10.4761  |
| periodic * periodic * periodic * SE * SE * SE * SE                         |                       1 |        17.5818  |
| periodic + periodic + RQ + RQ + RQ + RQ + RQ                               |                       1 |         5.64097 |
| periodic + periodic + RQ + RQ + RQ + RQ * RQ                               |                       1 |         3.26475 |
| periodic + periodic + RQ + RQ + RQ * RQ * RQ                               |                       1 |         3.46957 |
| periodic + periodic + RQ + RQ * RQ + RQ * RQ                               |                       1 |         5.1187  |
| periodic + periodic + RQ + RQ * RQ * RQ * RQ                               |                       1 |         4.19395 |
| periodic + periodic + RQ * RQ + RQ * RQ * RQ                               |                       1 |         5.80491 |
| periodic + periodic + RQ * RQ * RQ * RQ * RQ                               |                       1 |         6.94987 |
| periodic + periodic * RQ + RQ + RQ + RQ + RQ                               |                       1 |         4.62616 |
| periodic + periodic * RQ + RQ + RQ + RQ * RQ                               |                       1 |         5.04825 |
| periodic + periodic * RQ + RQ + RQ * RQ * RQ                               |                       1 |         5.71703 |
| periodic + periodic * RQ + RQ * RQ + RQ * RQ                               |                       1 |         5.71182 |
| periodic + periodic * RQ + RQ * RQ * RQ * RQ                               |                       1 |         6.88225 |
| periodic + periodic * RQ * RQ + RQ + RQ + RQ                               |                       1 |         5.04179 |
| periodic + periodic * RQ * RQ + RQ + RQ * RQ                               |                       1 |         5.72784 |
| periodic + periodic * RQ * RQ + RQ * RQ * RQ                               |                       1 |         6.87367 |
| periodic + periodic * RQ * RQ * RQ + RQ + RQ                               |                       1 |         5.70679 |
| periodic + periodic * RQ * RQ * RQ + RQ * RQ                               |                       1 |         6.88223 |
| periodic + periodic * RQ * RQ * RQ * RQ + RQ                               |                       1 |         6.85166 |
| periodic + periodic * RQ * RQ * RQ * RQ * RQ                               |                       1 |         9.19501 |
| periodic * periodic + RQ + RQ + RQ + RQ + RQ                               |                       1 |         4.66901 |
| periodic * periodic + RQ + RQ + RQ + RQ * RQ                               |                       1 |         5.03452 |
| periodic * periodic + RQ + RQ + RQ * RQ * RQ                               |                       1 |         5.71195 |
| periodic * periodic + RQ + RQ * RQ + RQ * RQ                               |                       1 |         5.69659 |
| periodic * periodic + RQ + RQ * RQ * RQ * RQ                               |                       1 |         6.86396 |
| periodic * periodic + RQ * RQ + RQ * RQ * RQ                               |                       1 |         6.84576 |
| periodic * periodic + RQ * RQ * RQ * RQ * RQ                               |                       1 |         9.1533  |
| periodic * periodic * RQ + RQ + RQ + RQ + RQ                               |                       1 |         5.1015  |
| periodic * periodic * RQ + RQ + RQ + RQ * RQ                               |                       1 |         5.72341 |
| periodic * periodic * RQ + RQ + RQ * RQ * RQ                               |                       1 |         6.86285 |
| periodic * periodic * RQ + RQ * RQ + RQ * RQ                               |                       1 |         6.8437  |
| periodic * periodic * RQ + RQ * RQ * RQ * RQ                               |                       1 |         9.16288 |
| periodic * periodic * RQ * RQ + RQ + RQ + RQ                               |                       1 |         5.74518 |
| periodic * periodic * RQ * RQ + RQ + RQ * RQ                               |                       1 |         6.87944 |
| periodic * periodic * RQ * RQ + RQ * RQ * RQ                               |                       1 |         9.16157 |
| periodic * periodic * RQ * RQ * RQ + RQ + RQ                               |                       1 |         6.85696 |
| periodic * periodic * RQ * RQ * RQ + RQ * RQ                               |                       1 |         9.188   |
| periodic * periodic * RQ * RQ * RQ * RQ + RQ                               |                       1 |         9.13109 |
| periodic * periodic * RQ * RQ * RQ * RQ * RQ                               |                       1 |        16.1132  |
| periodic + periodic + RQ + RQ + RQ + RQ + SE                               |                       1 |         5.5512  |
| periodic + periodic + RQ + RQ + RQ + RQ * SE                               |                       1 |         6.8066  |
| periodic + periodic + RQ + RQ + RQ * RQ + SE                               |                       1 |         4.61968 |
