| Kernel Combination      |   Initialization Number |   Epoch Number |   Training Loss |
|-------------------------|-------------------------|----------------|-----------------|
| Periodic_0 + Periodic_0 |                       1 |              0 |        335.69   |
| Periodic_0 + Periodic_0 |                       1 |            100 |         43.4736 |
| Periodic_0 + Periodic_0 |                       1 |            200 |         31.4507 |
| Periodic_0 + Periodic_0 |                       1 |            300 |         25.9062 |
| Periodic_0 + Periodic_0 |                       1 |            400 |         22.5392 |
| Periodic_0 + Periodic_0 |                       1 |            500 |         20.2312 |
| Periodic_0 * Periodic_0 |                       1 |              0 |        389.661  |
| Periodic_0 * Periodic_0 |                       1 |            100 |         57.6075 |
| Periodic_0 * Periodic_0 |                       1 |            200 |         41.3436 |
| Periodic_0 * Periodic_0 |                       1 |            300 |         33.8072 |
| Periodic_0 * Periodic_0 |                       1 |            400 |         29.2078 |
| Periodic_0 * Periodic_0 |                       1 |            500 |         26.0426 |
| Periodic_0 + RBF_0      |                       1 |              0 |        342.036  |
| Periodic_0 + RBF_0      |                       1 |            100 |         33.2554 |
| Periodic_0 + RBF_0      |                       1 |            200 |         23.0053 |
| Periodic_0 + RBF_0      |                       1 |            300 |         18.4633 |
| Periodic_0 + RBF_0      |                       1 |            400 |         15.7864 |
| Periodic_0 + RBF_0      |                       1 |            500 |         13.9962 |
| Periodic_0 * RBF_0      |                       1 |              0 |        507.461  |
| Periodic_0 * RBF_0      |                       1 |            100 |         62.2616 |
| Periodic_0 * RBF_0      |                       1 |            200 |         42.9075 |
| Periodic_0 * RBF_0      |                       1 |            300 |         34.2744 |
| Periodic_0 * RBF_0      |                       1 |            400 |         29.1117 |
| Periodic_0 * RBF_0      |                       1 |            500 |         25.6012 |
| Periodic_0 + Matern32_0 |                       1 |              0 |        419.064  |
| Periodic_0 + Matern32_0 |                       1 |            100 |         36.3316 |
| Periodic_0 + Matern32_0 |                       1 |            200 |         25.0455 |
| Periodic_0 + Matern32_0 |                       1 |            300 |         20.0088 |
| Periodic_0 + Matern32_0 |                       1 |            400 |         17.0305 |
| Periodic_0 + Matern32_0 |                       1 |            500 |         15.0292 |
| Periodic_0 * Matern32_0 |                       1 |              0 |        562.039  |
| Periodic_0 * Matern32_0 |                       1 |            100 |         67.0434 |
| Periodic_0 * Matern32_0 |                       1 |            200 |         45.4341 |
| Periodic_0 * Matern32_0 |                       1 |            300 |         35.7724 |
| Periodic_0 * Matern32_0 |                       1 |            400 |         30.049  |
| Periodic_0 * Matern32_0 |                       1 |            500 |         26.2046 |
| Periodic_0 + Matern52_0 |                       1 |              0 |        353.257  |
| Periodic_0 + Matern52_0 |                       1 |            100 |         33.815  |
| Periodic_0 + Matern52_0 |                       1 |            200 |         23.3603 |
| Periodic_0 + Matern52_0 |                       1 |            300 |         18.7133 |
| Periodic_0 + Matern52_0 |                       1 |            400 |         15.9659 |
| Periodic_0 + Matern52_0 |                       1 |            500 |         14.1187 |
| Periodic_0 * Matern52_0 |                       1 |              0 |        514.188  |
| Periodic_0 * Matern52_0 |                       1 |            100 |         63.2708 |
| Periodic_0 * Matern52_0 |                       1 |            200 |         43.1251 |
| Periodic_0 * Matern52_0 |                       1 |            300 |         34.0862 |
| Periodic_0 * Matern52_0 |                       1 |            400 |         28.7198 |
| Periodic_0 * Matern52_0 |                       1 |            500 |         25.1099 |
| Periodic_0 + Cosine_0   |                       1 |              0 |        588.448  |
| Periodic_0 + Cosine_0   |                       1 |            100 |         65.4157 |
| Periodic_0 + Cosine_0   |                       1 |            200 |         46.5723 |
