| Kernel Combination   |   Initialization Number |   Epoch Number |   Training Loss |
|----------------------|-------------------------|----------------|-----------------|
| Periodic_0           |                       1 |              0 |        612.877  |
| Periodic_0           |                       1 |            100 |         66.2725 |
| Periodic_0           |                       1 |            200 |         47.1396 |
| Periodic_0           |                       1 |            300 |         38.3418 |
| Periodic_0           |                       1 |            400 |         33.013  |
| Periodic_0           |                       1 |            500 |         29.3659 |
| RBF_0                |                       1 |              0 |       2518.78   |
| RBF_0                |                       1 |            100 |        158.801  |
| RBF_0                |                       1 |            200 |        102.675  |
| RBF_0                |                       1 |            300 |         78.4651 |
| RBF_0                |                       1 |            400 |         64.584  |
| RBF_0                |                       1 |            500 |         55.469  |
| Matern32_0           |                       1 |              0 |       3024.21   |
| Matern32_0           |                       1 |            100 |        179.998  |
| Matern32_0           |                       1 |            200 |        115.64   |
| Matern32_0           |                       1 |            300 |         87.975  |
| Matern32_0           |                       1 |            400 |         72.1138 |
| Matern32_0           |                       1 |            500 |         61.7285 |
| Matern52_0           |                       1 |              0 |       2385.14   |
| Matern52_0           |                       1 |            100 |        156.089  |
| Matern52_0           |                       1 |            200 |        100.905  |
| Matern52_0           |                       1 |            300 |         77.0839 |
| Matern52_0           |                       1 |            400 |         63.3759 |
| Matern52_0           |                       1 |            500 |         54.3743 |
| Cosine_0             |                       1 |              0 |      81145.6    |
| Cosine_0             |                       1 |            100 |      12238.9    |
| Cosine_0             |                       1 |            200 |       8643.2    |
| Cosine_0             |                       1 |            300 |       6942.99   |
| Cosine_0             |                       1 |            400 |       5888.11   |
| Cosine_0             |                       1 |            500 |       5152.34   |
| RQ_0                 |                       1 |              0 |       1601.88   |
| RQ_0                 |                       1 |            100 |         59.0683 |
| RQ_0                 |                       1 |            200 |         42.5076 |
| RQ_0                 |                       1 |            300 |         34.9891 |
| RQ_0                 |                       1 |            400 |         30.4463 |
| RQ_0                 |                       1 |            500 |         27.3118 |

| Kernel Combination   |   Initialization Number |   Epoch Number |   Training Loss |
|----------------------|-------------------------|----------------|-----------------|
| Periodic_0 + RQ_0    |                       1 |              0 |        321.11   |
| Periodic_0 + RQ_0    |                       1 |            100 |         25.7205 |
| Periodic_0 + RQ_0    |                       1 |            200 |         19.0215 |
| Periodic_0 + RQ_0    |                       1 |            300 |         15.7446 |
| Periodic_0 + RQ_0    |                       1 |            400 |         13.7167 |
| Periodic_0 + RQ_0    |                       1 |            500 |         12.3113 |
| Periodic_0 * RQ_0    |                       1 |              0 |        274.596  |
| Periodic_0 * RQ_0    |                       1 |            100 |         38.3856 |
| Periodic_0 * RQ_0    |                       1 |            200 |         27.2901 |
| Periodic_0 * RQ_0    |                       1 |            300 |         21.818  |
| Periodic_0 * RQ_0    |                       1 |            400 |         18.3546 |
| Periodic_0 * RQ_0    |                       1 |            500 |         15.958  |
| RBF_0 + RQ_0         |                       1 |              0 |       1398.08   |
| RBF_0 + RQ_0         |                       1 |            100 |         49.2921 |
| RBF_0 + RQ_0         |                       1 |            200 |         35.0691 |
| RBF_0 + RQ_0         |                       1 |            300 |         28.3817 |
| RBF_0 + RQ_0         |                       1 |            400 |         24.315  |
| RBF_0 + RQ_0         |                       1 |            500 |         21.5347 |
| RBF_0 * RQ_0         |                       1 |              0 |        872.172  |
| RBF_0 * RQ_0         |                       1 |            100 |         86.5604 |
| RBF_0 * RQ_0         |                       1 |            200 |         57.9039 |
| RBF_0 * RQ_0         |                       1 |            300 |         45.2774 |
| RBF_0 * RQ_0         |                       1 |            400 |         37.7365 |
| RBF_0 * RQ_0         |                       1 |            500 |         32.6515 |
| Matern32_0 + RQ_0    |                       1 |              0 |        957.33   |
| Matern32_0 + RQ_0    |                       1 |            100 |         42.4164 |
| Matern32_0 + RQ_0    |                       1 |            200 |         30.5006 |
| Matern32_0 + RQ_0    |                       1 |            300 |         24.8441 |
| Matern32_0 + RQ_0    |                       1 |            400 |         21.3722 |
| Matern32_0 + RQ_0    |                       1 |            500 |         18.9826 |
| Matern32_0 * RQ_0    |                       1 |              0 |        736.011  |
| Matern32_0 * RQ_0    |                       1 |            100 |         79.0632 |
| Matern32_0 * RQ_0    |                       1 |            200 |         52.8979 |
| Matern32_0 * RQ_0    |                       1 |            300 |         41.3348 |
| Matern32_0 * RQ_0    |                       1 |            400 |         34.5409 |
| Matern32_0 * RQ_0    |                       1 |            500 |         30.0053 |
| Matern52_0 + RQ_0    |                       1 |              0 |        936.018  |
| Matern52_0 + RQ_0    |                       1 |            100 |         43.2972 |
| Matern52_0 + RQ_0    |                       1 |            200 |         30.5459 |
| Matern52_0 + RQ_0    |                       1 |            300 |         24.6375 |
| Matern52_0 + RQ_0    |                       1 |            400 |         21.0766 |
| Matern52_0 + RQ_0    |                       1 |            500 |         18.6553 |
| Matern52_0 * RQ_0    |                       1 |              0 |        712.773  |
| Matern52_0 * RQ_0    |                       1 |            100 |         76.9597 |
| Matern52_0 * RQ_0    |                       1 |            200 |         51.6194 |
| Matern52_0 * RQ_0    |                       1 |            300 |         40.4108 |
| Matern52_0 * RQ_0    |                       1 |            400 |         33.8194 |
| Matern52_0 * RQ_0    |                       1 |            500 |         29.4151 |
| Cosine_0 + RQ_0      |                       1 |              0 |       1760.16   |
| Cosine_0 + RQ_0      |                       1 |            100 |         62.1933 |
| Cosine_0 + RQ_0      |                       1 |            200 |         44.1073 |
| Cosine_0 + RQ_0      |                       1 |            300 |         35.9376 |
| Cosine_0 + RQ_0      |                       1 |            400 |         31.0938 |
| Cosine_0 + RQ_0      |                       1 |            500 |         27.8113 |
| Cosine_0 * RQ_0      |                       1 |              0 |      63963.4    |
| Cosine_0 * RQ_0      |                       1 |            100 |        976.899  |
| Cosine_0 * RQ_0      |                       1 |            200 |        631.331  |
| Cosine_0 * RQ_0      |                       1 |            300 |        477.879  |
| Cosine_0 * RQ_0      |                       1 |            400 |        389.236  |
| Cosine_0 * RQ_0      |                       1 |            500 |        331.042  |
| RQ_0 + RQ_0          |                       1 |              0 |       1183.72   |
| RQ_0 + RQ_0          |                       1 |            100 |         34.9165 |
| RQ_0 + RQ_0          |                       1 |            200 |         25.2052 |
| RQ_0 + RQ_0          |                       1 |            300 |         20.8357 |
| RQ_0 + RQ_0          |                       1 |            400 |         18.2363 |
| RQ_0 + RQ_0          |                       1 |            500 |         16.4671 |
| RQ_0 * RQ_0          |                       1 |              0 |        240.174  |
| RQ_0 * RQ_0          |                       1 |            100 |         35.2783 |
| RQ_0 * RQ_0          |                       1 |            200 |         25.5453 |
| RQ_0 * RQ_0          |                       1 |            300 |         20.9615 |
| RQ_0 * RQ_0          |                       1 |            400 |         18.126  |
| RQ_0 * RQ_0          |                       1 |            500 |         16.1509 |
| RQ_0 + RQ_0          |                       1 |              0 |        999.691  |
| RQ_0 + RQ_0          |                       1 |            100 |         33.3653 |
| RQ_0 + RQ_0          |                       1 |            200 |         24.0458 |
| RQ_0 + RQ_0          |                       1 |            300 |         19.8509 |
| RQ_0 + RQ_0          |                       1 |            400 |         17.3601 |
| RQ_0 + RQ_0          |                       1 |            500 |         15.6674 |
| RQ_0 * RQ_0          |                       1 |              0 |        239.25   |
| RQ_0 * RQ_0          |                       1 |            100 |         35.2321 |
| RQ_0 * RQ_0          |                       1 |            200 |         25.5126 |
| RQ_0 * RQ_0          |                       1 |            300 |         20.9351 |
| RQ_0 * RQ_0          |                       1 |            400 |         18.1034 |
| RQ_0 * RQ_0          |                       1 |            500 |         16.1309 |

| Kernel Combination             |   Initialization Number |   Epoch Number |   Training Loss |
|--------------------------------|-------------------------|----------------|-----------------|
| Periodic_0 + Periodic_0 + RQ_0 |                       1 |              0 |       161.354   |
| Periodic_0 + Periodic_0 + RQ_0 |                       1 |            100 |        16.9523  |
| Periodic_0 + Periodic_0 + RQ_0 |                       1 |            200 |        12.5984  |
| Periodic_0 + Periodic_0 + RQ_0 |                       1 |            300 |        10.529   |
| Periodic_0 + Periodic_0 + RQ_0 |                       1 |            400 |         9.25846 |
| Periodic_0 + Periodic_0 + RQ_0 |                       1 |            500 |         8.38095 |
| Periodic_0 * Periodic_0 + RQ_0 |                       1 |              0 |       140.323   |
| Periodic_0 * Periodic_0 + RQ_0 |                       1 |            100 |        20.9357  |
| Periodic_0 * Periodic_0 + RQ_0 |                       1 |            200 |        15.2599  |
| Periodic_0 * Periodic_0 + RQ_0 |                       1 |            300 |        12.6268  |
| Periodic_0 * Periodic_0 + RQ_0 |                       1 |            400 |        11.0157  |
| Periodic_0 * Periodic_0 + RQ_0 |                       1 |            500 |         9.90295 |
| RBF_0 + Periodic_0 + RQ_0      |                       1 |              0 |       277.499   |
| RBF_0 + Periodic_0 + RQ_0      |                       1 |            100 |        21.1947  |
| RBF_0 + Periodic_0 + RQ_0      |                       1 |            200 |        15.361   |
| RBF_0 + Periodic_0 + RQ_0      |                       1 |            300 |        12.6429  |
| RBF_0 + Periodic_0 + RQ_0      |                       1 |            400 |        10.9994  |
| RBF_0 + Periodic_0 + RQ_0      |                       1 |            500 |         9.87943 |
| RBF_0 * Periodic_0 + RQ_0      |                       1 |              0 |       269.951   |
| RBF_0 * Periodic_0 + RQ_0      |                       1 |            100 |        33.6469  |
| RBF_0 * Periodic_0 + RQ_0      |                       1 |            200 |        23.208   |
| RBF_0 * Periodic_0 + RQ_0      |                       1 |            300 |        18.6422  |
| RBF_0 * Periodic_0 + RQ_0      |                       1 |            400 |        15.9189  |
| RBF_0 * Periodic_0 + RQ_0      |                       1 |            500 |        14.0425  |
| Matern32_0 + Periodic_0 + RQ_0 |                       1 |              0 |       277.714   |
| Matern32_0 + Periodic_0 + RQ_0 |                       1 |            100 |        21.189   |
| Matern32_0 + Periodic_0 + RQ_0 |                       1 |            200 |        15.4633  |
| Matern32_0 + Periodic_0 + RQ_0 |                       1 |            300 |        12.7455  |
| Matern32_0 + Periodic_0 + RQ_0 |                       1 |            400 |        11.0898  |
| Matern32_0 + Periodic_0 + RQ_0 |                       1 |            500 |         9.95641 |
| Matern32_0 * Periodic_0 + RQ_0 |                       1 |              0 |       281.411   |
| Matern32_0 * Periodic_0 + RQ_0 |                       1 |            100 |        34.2406  |
| Matern32_0 * Periodic_0 + RQ_0 |                       1 |            200 |        23.4549  |
| Matern32_0 * Periodic_0 + RQ_0 |                       1 |            300 |        18.5673  |
| Matern32_0 * Periodic_0 + RQ_0 |                       1 |            400 |        15.5109  |
| Matern32_0 * Periodic_0 + RQ_0 |                       1 |            500 |        13.3169  |
| Matern52_0 + Periodic_0 + RQ_0 |                       1 |              0 |       300.394   |
| Matern52_0 + Periodic_0 + RQ_0 |                       1 |            100 |        21.6665  |
| Matern52_0 + Periodic_0 + RQ_0 |                       1 |            200 |        15.8426  |
| Matern52_0 + Periodic_0 + RQ_0 |                       1 |            300 |        13.0566  |
| Matern52_0 + Periodic_0 + RQ_0 |                       1 |            400 |        11.3557  |
| Matern52_0 + Periodic_0 + RQ_0 |                       1 |            500 |        10.1909  |
| Matern52_0 * Periodic_0 + RQ_0 |                       1 |              0 |       290.142   |
| Matern52_0 * Periodic_0 + RQ_0 |                       1 |            100 |        35.3493  |
| Matern52_0 * Periodic_0 + RQ_0 |                       1 |            200 |        24.328   |
| Matern52_0 * Periodic_0 + RQ_0 |                       1 |            300 |        19.4119  |
| Matern52_0 * Periodic_0 + RQ_0 |                       1 |            400 |        16.5024  |
| Matern52_0 * Periodic_0 + RQ_0 |                       1 |            500 |        14.5481  |
| Cosine_0 + Periodic_0 + RQ_0   |                       1 |              0 |       294.886   |
| Cosine_0 + Periodic_0 + RQ_0   |                       1 |            100 |        25.0262  |
| Cosine_0 + Periodic_0 + RQ_0   |                       1 |            200 |        18.5353  |
| Cosine_0 + Periodic_0 + RQ_0   |                       1 |            300 |        15.3604  |
| Cosine_0 + Periodic_0 + RQ_0   |                       1 |            400 |        13.3941  |
| Cosine_0 + Periodic_0 + RQ_0   |                       1 |            500 |        12.0301  |
| Cosine_0 * Periodic_0 + RQ_0   |                       1 |              0 |     72021.1     |
| Cosine_0 * Periodic_0 + RQ_0   |                       1 |            100 |       747.734   |
| Cosine_0 * Periodic_0 + RQ_0   |                       1 |            200 |       553.526   |
| Cosine_0 * Periodic_0 + RQ_0   |                       1 |            300 |       439.167   |
| Cosine_0 * Periodic_0 + RQ_0   |                       1 |            400 |       360.69    |
| Cosine_0 * Periodic_0 + RQ_0   |                       1 |            500 |       310.609   |
| RQ_0 + Periodic_0 + RQ_0       |                       1 |              0 |       292.617   |
| RQ_0 + Periodic_0 + RQ_0       |                       1 |            100 |        18.6609  |
| RQ_0 + Periodic_0 + RQ_0       |                       1 |            200 |        14.2904  |
| RQ_0 + Periodic_0 + RQ_0       |                       1 |            300 |        12.0434  |
| RQ_0 + Periodic_0 + RQ_0       |                       1 |            400 |        10.6237  |
| RQ_0 + Periodic_0 + RQ_0       |                       1 |            500 |         9.63073 |
| RQ_0 * Periodic_0 + RQ_0       |                       1 |              0 |       131.954   |
| RQ_0 * Periodic_0 + RQ_0       |                       1 |            100 |        18.6189  |
| RQ_0 * Periodic_0 + RQ_0       |                       1 |            200 |        13.03    |
| RQ_0 * Periodic_0 + RQ_0       |                       1 |            300 |        10.3323  |
| RQ_0 * Periodic_0 + RQ_0       |                       1 |            400 |         8.81962 |
| RQ_0 * Periodic_0 + RQ_0       |                       1 |            500 |         7.76878 |

| Kernel Combination                    |   Initialization Number |   Epoch Number |   Training Loss |
|---------------------------------------|-------------------------|----------------|-----------------|
| Periodic_0 + RQ_0 * Periodic_0 + RQ_0 |                       1 |              0 |       309.313   |
| Periodic_0 + RQ_0 * Periodic_0 + RQ_0 |                       1 |            100 |        19.8229  |
| Periodic_0 + RQ_0 * Periodic_0 + RQ_0 |                       1 |            200 |        14.4376  |
| Periodic_0 + RQ_0 * Periodic_0 + RQ_0 |                       1 |            300 |        11.298   |
| Periodic_0 + RQ_0 * Periodic_0 + RQ_0 |                       1 |            400 |         9.90409 |
| Periodic_0 + RQ_0 * Periodic_0 + RQ_0 |                       1 |            500 |         9.63421 |
| Periodic_0 * RQ_0 * Periodic_0 + RQ_0 |                       1 |              0 |       153.95    |
| Periodic_0 * RQ_0 * Periodic_0 + RQ_0 |                       1 |            100 |        21.318   |
| Periodic_0 * RQ_0 * Periodic_0 + RQ_0 |                       1 |            200 |        14.1455  |
| Periodic_0 * RQ_0 * Periodic_0 + RQ_0 |                       1 |            300 |        11.3591  |
| Periodic_0 * RQ_0 * Periodic_0 + RQ_0 |                       1 |            400 |         9.65079 |
| Periodic_0 * RQ_0 * Periodic_0 + RQ_0 |                       1 |            500 |         8.47098 |
| RBF_0 + RQ_0 * Periodic_0 + RQ_0      |                       1 |              0 |       905.471   |
| RBF_0 + RQ_0 * Periodic_0 + RQ_0      |                       1 |            100 |        28.3174  |
| RBF_0 + RQ_0 * Periodic_0 + RQ_0      |                       1 |            200 |        20.6599  |
| RBF_0 + RQ_0 * Periodic_0 + RQ_0      |                       1 |            300 |        16.6134  |
| RBF_0 + RQ_0 * Periodic_0 + RQ_0      |                       1 |            400 |        14.1468  |
| RBF_0 + RQ_0 * Periodic_0 + RQ_0      |                       1 |            500 |        12.491   |
| RBF_0 * RQ_0 * Periodic_0 + RQ_0      |                       1 |              0 |       465.542   |
| RBF_0 * RQ_0 * Periodic_0 + RQ_0      |                       1 |            100 |        46.6818  |
| RBF_0 * RQ_0 * Periodic_0 + RQ_0      |                       1 |            200 |        31.4411  |
| RBF_0 * RQ_0 * Periodic_0 + RQ_0      |                       1 |            300 |        24.8342  |
| RBF_0 * RQ_0 * Periodic_0 + RQ_0      |                       1 |            400 |        20.9209  |
| RBF_0 * RQ_0 * Periodic_0 + RQ_0      |                       1 |            500 |        18.246   |
| Matern32_0 + RQ_0 * Periodic_0 + RQ_0 |                       1 |              0 |      1364.85    |
| Matern32_0 + RQ_0 * Periodic_0 + RQ_0 |                       1 |            100 |        33.3935  |
| Matern32_0 + RQ_0 * Periodic_0 + RQ_0 |                       1 |            200 |        24.1825  |
| Matern32_0 + RQ_0 * Periodic_0 + RQ_0 |                       1 |            300 |        19.5642  |
| Matern32_0 + RQ_0 * Periodic_0 + RQ_0 |                       1 |            400 |        16.6137  |
